Y_NH3,Y_NO2,Y_NO,Y_N2O,Y_H2,Y_O2,Y_O3,Y_H,Y_O,Y_OH,Y_HO2,Y_H2O,Y_H2O2,Y_CO,Y_CO2,Y_HOCO,Y_CH2O,Y_HCO,Y_NH2,Y_NH,Y_N,Y_NNH,Y_N2H4,Y_N2H3,Y_tHNNH,Y_cHNNH,Y_H2NN,Y_NH2OH,Y_H2NO,Y_HNOH,Y_HNO,Y_HON,Y_HONO,Y_HNO2,Y_NO3,Y_HONO2,Y_H2NCO,Y_HNCO,Y_AR,Y_HE,Y_N2,MF,CEM,HRR,T
0.0944906979849839,1.0653386295578572e-06,0.004598335745207664,0.030828953538748174,0.0151203985275203,0.072161727890579,0.0,0.012337644746436114,0.0003484986021028764,0.000491528236056,9.214520111849331e-05,0.110519013310159,1.5358692581240425e-06,0.0,0.0,0.0,0.0,0.0,0.009278861009167224,0.000487672493894038,0.0002466978983722012,1.564911967735384e-06,0.0002198941989099813,3.6322432567511116e-05,0.0005471728165696488,7.159676628265939e-05,3.938208229764432e-06,2.507122753429004e-05,5.417331325755706e-06,6.381524928394156e-07,0.00016025958172871468,0.0,2.0787855957861027e-05,4.635996406912285e-09,1.9108758476130375e-11,1.116657717076337e-08,0.0,0.0,0.0,0.0,0.707216634050701,0.4130633311669164,-7.709427504009187,322011602618.53485,1133.4718968675
0.0987393344776641,4.848271180820174e-07,0.004351194149268907,0.030941786691683463,0.0158052054787298,0.0762757772232159,0.0,0.013551029769344742,0.0003670888833246037,0.0004197532174928,4.9114986845517864e-05,0.10568872213866,5.362909428497823e-07,0.0,0.0,0.0,0.0,0.0,0.008261920940748941,0.00042607006241709435,0.0002632450986704933,6.252596959496465e-07,0.00011343567428293178,1.6981664377197072e-05,0.000438542376445787,5.45893240976353e-05,1.6549950707627307e-06,1.2033669401208597e-05,2.413770100176316e-06,2.6584838578504954e-07,0.00013604672104431385,0.0,9.738411391927696e-06,3.774579939484462e-09,4.5520327727093215e-12,3.6593985941951897e-09,0.0,0.0,0.0,0.0,0.703071207464237,0.42077687382586954,-7.748399307183357,296257882012.0537,1096.88119992383
0.102896331603589,7.137242918625662e-07,0.003052570365281407,0.03255861446439973,0.0159835322082079,0.0809365026102388,0.0,0.010100528522122298,0.0002288851284568401,0.0003657504670871,6.70642306084005e-05,0.0995011351794645,1.1190829766376202e-06,0.0,0.0,0.0,0.0,0.0,0.008052141642461569,0.0003295870491069044,0.00016465432416861087,4.904753544569859e-07,0.0003565056887249294,4.733350042409914e-05,0.00046261860054911194,5.914106033763369e-05,4.508439186477414e-06,3.4937364515345555e-05,4.649663947161063e-06,6.760583939744244e-07,0.00012315879135382096,0.0,1.9413814633825466e-05,3.3217123826487245e-09,1.2807296968072278e-11,1.3801859383320639e-08,0.0,0.0,0.0,0.0,0.7003167479314129,0.42091248702192907,-7.643935361034813,232075690312.12912,1052.91224456113
0.108824950554399,7.014018310922521e-07,0.0021296447439378974,0.03326808908104357,0.0164270541594927,0.0856588194249221,0.0,0.00827958717378391,0.00014921830151757513,0.000321342263311,7.381754136280952e-05,0.0923609190663705,1.4858217175738442e-06,0.0,0.0,0.0,0.0,0.0,0.007926737379415265,0.0002597286578484181,0.00011322169048215762,4.075809397175807e-07,0.0005718026732857805,6.532689917948446e-05,0.0004882600200613456,6.141734174443125e-05,5.99574606081082e-06,4.960942595857757e-05,6.3299532428110704e-06,8.216891402929577e-07,0.00010609899911416479,0.0,1.9216118420187068e-05,2.6809179915316562e-09,1.297666213419684e-11,3.139193317711156e-08,0.0,0.0,0.0,0.0,0.6964069145315049,0.42812318168755614,-7.575565562597447,198047667184.46042,1006.14340291173
0.113546171877853,6.781170548824865e-07,0.0012533670572603438,0.032209976175957306,0.0172370596500919,0.0904413461175602,0.0,0.006110852852560558,7.939939140375109e-05,0.0002773458002786,7.929531737838042e-05,0.0859650408023184,2.4084735518462314e-06,0.0,0.0,0.0,0.0,0.0,0.007818232622436198,0.00018615408800926538,6.39206148811981e-05,3.1594216438515067e-07,0.001037516053233203,0.00010307178973731511,0.0005333531313595226,6.605656123437293e-05,9.328112648039066e-06,7.687652260697054e-05,9.412544766501634e-06,1.0665369889400314e-06,8.679327313295906e-05,0.0,1.726273906831631e-05,1.9493735505345917e-09,1.4456453474540154e-11,8.436363802491272e-08,0.0,0.0,0.0,0.0,0.692533035751898,0.43944042827281427,-7.463400939894689,164403720222.287,952.381289503566
0.1171416269372359,6.97961884351142e-07,0.0007975701920761871,0.030136530692149614,0.0179674589502097,0.0939784296634112,0.0,0.004567025621938499,4.585717026615538e-05,0.000247809235204,7.820867207958232e-05,0.0803542580072826,3.7672853439032063e-06,0.0,0.0,0.0,0.0,0.0,0.00784939604018627,0.00014083142057186578,3.72171354225327e-05,2.5944771864138266e-07,0.0016394517300836649,0.00015569023420291473,0.0005906125147136273,7.281002443873403e-05,1.4427693664033783e-05,0.0001046169103890464,1.274497919274715e-05,1.2879964824767586e-06,7.574692774739426e-05,0.0,1.4601370322917032e-05,1.4786777478876678e-09,1.9228986391182937e-11,1.7493015614245511e-07,0.0,0.0,0.0,0.0,0.690310417206657,0.45215854694398694,-7.3515801907816245,144588307376.5964,917.307768370271
0.121950642056176,3.702753322897779e-07,0.0005968115946499113,0.029788899079065515,0.0182847443363255,0.0980791866381152,0.0,0.004962897021103436,3.635405115344258e-05,0.0002138532732217,6.906268490520355e-05,0.0744340659698685,2.1840632714090723e-06,0.0,0.0,0.0,0.0,0.0,0.007781353242713648,0.00012166095002022218,3.578326231551519e-05,2.2943535890261603e-07,0.00127332846527641,0.00010048336919819005,0.0005495332381795883,6.447975107954001e-05,8.017116273012138e-06,6.817323115769055e-05,1.0245012337780124e-05,6.757034296172488e-07,5.845466207670785e-05,0.0,6.7622867428602645e-06,1.0029034959576045e-09,6.565836811217551e-12,9.770983853557077e-08,0.0,0.0,0.0,0.0,0.687037507726292,0.45762914445757086,-7.398775208961513,148221936996.0845,872.7668399310229
0.125688666933668,4.289381718722871e-07,0.00036414413771193946,0.02646532816546854,0.0186219907649571,0.0992181367389926,0.0,0.003518702147712586,1.959990032557735e-05,0.0001923644782488,6.257177455707265e-05,0.0709767842373113,3.6568832573974624e-06,0.0,0.0,0.0,0.0,0.0,0.008073286009951658,9.133172322548839e-05,1.8822723313005896e-05,1.9466942995712547e-07,0.002061312401281551,0.00016842899675136182,0.0006291930903378137,7.558307360876337e-05,1.4274617815014347e-05,9.107169342688133e-05,1.3768329593786477e-05,8.161293992636526e-07,5.239411611774157e-05,0.0,5.2136014876858345e-06,7.295436742811336e-10,1.2464241737138911e-11,1.9716902729652445e-07,0.0,0.0,0.0,0.0,0.6853020568468221,0.4722438900089149,-7.269666763470799,134875427872.9197,847.105007804024
0.128817656641295,8.650706267351336e-07,0.00019833863517024675,0.02513366630683072,0.0190677753657695,0.10269484090019,0.0,0.0020228126592584023,8.283738254816922e-06,0.0001704607659414,5.0624051002157144e-05,0.067278857592319,7.642363780998706e-06,0.0,0.0,0.0,0.0,0.0,0.008070900996320435,5.750201567268946e-05,6.989611184047783e-06,1.4761439898686438e-07,0.003499700022743389,0.0003315915617274233,0.0007253518912016869,9.047295641265187e-05,3.3083055639273084e-05,0.00012549272312785452,1.9576421372515473e-05,1.0193523798588782e-06,4.7410792570986795e-05,0.0,3.760484966873916e-06,5.127780419185486e-10,6.841215719653365e-11,8.883449044404371e-07,0.0,0.0,0.0,0.0,0.6819704087344849,0.4781819521780887,-7.068424967763249,118833486361.88263,814.186381964552
0.131214857659843,7.854372393842801e-06,0.00016269935036149262,0.07708781875073219,0.0196072887541721,0.106309128480839,0.0,0.0006582489855192384,2.385178346624062e-06,0.0001584013193134,3.787378731376735e-05,0.0637488871036579,3.341613652058383e-05,0.0,0.0,0.0,0.0,0.0,0.005988748585262292,2.5560984493800727e-05,1.4048198749800196e-06,1.0881741553247633e-07,0.006244653751785985,0.00095904347375464,0.0009794313051634243,0.00010242323864200098,0.00016953651506541181,0.00025406804807792205,3.6481028113147944e-05,2.371705209571636e-06,5.421083520772158e-05,0.0,8.37158624333494e-06,8.472025683145782e-10,7.243331137718621e-09,4.284076373168952e-05,0.0,0.0,0.0,0.0,0.6789614366821751,0.3988802847277087,-6.673569346646005,70282954371.02687,783.4092538338
