Y_H2O,Y_NH3,Y_NO,Y_N2O,Y_N2,Y_O2,Y_H2,Y_NO2,Y_AR,Y_HE,Y_H,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_OHV,Y_NH2,Y_NH,Y_N,Y_N2H4,Y_N2H3,Y_N2H2,Y_H2NN,Y_NNH,Y_NO3,Y_HNO,Y_HON,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HONO,Y_HNO2,Y_HONO2,Y_t-ONNH,Y_c-ONNH,Y_ONHN,Y_H2NNO2,Y_t-HNN(O)OH,Y_c-HNN(O)OH,Y_CO,Y_CO2,Y_CH4,Y_C2H6,MF,CEM,HRR,T
0.0807793357469049,0.115438896954287,0.0005615382413693159,0.0053200694912983,0.6915590152569949,0.0944248452915801,0.0175169601181973,2.6208814738569765e-06,0.0,0.0,0.0009409119606052783,1.459955550542099e-05,0.0002809466320357,8.246254901205531e-05,5.291583052600772e-05,1.4901054574727548e-15,0.0012126190320932166,2.3500427413610766e-05,2.676929227065752e-06,0.000387315867056635,0.0003826597007893754,0.0003036175438427267,4.953037166652265e-05,3.6514928174058033e-07,4.001407484171759e-10,1.1552618015977033e-05,6.882153292003099e-07,4.507131930341841e-06,2.920367922188168e-07,3.1275990631387096e-05,1.0077343078016314e-05,1.8008537493053275e-10,2.424950759639611e-06,8.402383211865815e-07,3.534518504474432e-08,2.4222938670918027e-12,2.342962544347763e-06,1.1583001959569339e-10,6.396487688557716e-11,0.0,0.0,0.0,0.0,0.23714212126485754,-7.494915111848355,19142405945.746902,913.3309678293
0.0751227979838148,0.120871800895498,0.00037860738136452784,0.004895795048371225,0.686556253122959,0.0988886425180296,0.018325736265378,2.427401336806791e-06,0.0,0.0,0.0007240413852286872,9.003232338625695e-06,0.0002347692143205,6.559653615032085e-05,5.064889959354611e-05,4.4213953185457936e-16,0.0010456882427342866,1.5417902534538362e-05,1.5278875853872336e-06,0.00037942838452545235,0.00035407036438688113,0.0003172465496528052,4.841790208080101e-05,2.0216350103573883e-07,6.257558428145299e-10,8.710494963645173e-06,5.042618996496583e-07,4.529698421949466e-06,2.7179329845028253e-07,2.7968235115816075e-05,7.400942576931513e-06,7.484438637636555e-11,4.302961468056268e-06,5.471492311055407e-07,1.9079314962424688e-08,8.339882820187933e-13,5.466079525580241e-06,1.5561608183079925e-10,5.0940345521894117e-11,0.0,0.0,0.0,0.0,0.2426020282127772,-7.3606016694117455,17947052209.166904,865.8285697797528
0.0684793900531016,0.125811992051783,0.00027151966318480987,0.005270890156190913,0.682534281167385,0.104057023676321,0.0189258618732596,4.327343096550025e-06,0.0,0.0,0.00039601971631955175,3.966093339688048e-06,0.0001914511781495,6.22380017119234e-05,8.027087109868879e-05,8.82287736398634e-17,0.000830524199269095,7.714112570788606e-06,5.227561115260541e-07,0.0004145699093692064,0.00035191931557080366,0.00041685398369788944,6.502957483977622e-05,1.4149167702708001e-07,4.025394673370694e-09,7.113948858532081e-06,4.391187671384831e-07,7.212366545719435e-06,4.0512543460344934e-07,3.115153263787551e-05,7.695058261692793e-06,3.984362754229329e-11,2.1660560839292507e-05,4.418205421917855e-07,1.2439186245430127e-08,2.7390082377987315e-13,4.138103181154824e-05,6.27645822222761e-10,1.7942831707493868e-10,0.0,0.0,0.0,0.0,0.24579412025616362,-7.065257662798393,13745390292.323912,817.302085293806
0.0609267117307801,0.131246049195848,0.00024818326550271396,0.011730594062526902,0.679091997791258,0.109220519986655,0.019354047429806,1.0844373668652847e-05,0.0,0.0,0.00017956741648999275,1.4970384226501586e-06,0.0001606738656523,5.02328540608686e-05,0.0001212976254137058,1.1880490137591826e-17,0.0006748120104986493,3.700436716703157e-06,1.476203124451362e-07,0.00046736176613942215,0.00036181717834246526,0.0006319924590500438,0.00010700231388573989,1.0766288739065237e-07,4.5351984732385056e-08,6.406244248009035e-06,4.6973472765565375e-07,1.2835674132223685e-05,7.27282073098157e-07,3.5671687974643465e-05,9.890178735562297e-06,2.4564381599645776e-11,0.00015264778992546776,6.085350211750223e-07,1.311399443284442e-08,1.3538520226739043e-13,0.000692818296879727,4.7782441179996535e-09,1.1477797270890836e-09,0.0,0.0,0.0,0.0,0.24390432295215128,-6.862336108029821,10426500816.39974,763.697169473598
0.0543903535977619,0.136744023462041,0.00027573503492000194,0.05746809152562102,0.674383393638424,0.114343843649072,0.0200016185461535,2.9001357463529028e-05,0.0,0.0,6.996290920977465e-05,6.015070223307735e-07,0.0001367671065477,3.228217340040773e-05,0.00014292027967858123,1.4036151327525954e-18,0.0005368572309882976,1.861682776804616e-06,4.3186256420099545e-08,0.0004913483956066291,0.00035683907277269625,0.0008301166265267947,0.0001782084306328308,7.879539452967494e-08,3.609623818341906e-07,5.915420913886017e-06,5.486081234990976e-07,2.3111591951443656e-05,1.251346793720234e-06,3.821444164369857e-05,1.3492298316367904e-05,1.6898510995021482e-11,0.0007809984374969637,1.497467520575393e-06,2.420621554750528e-08,1.2555242446061164e-13,0.008484061005275054,2.501002678824186e-08,7.544563772641005e-09,0.0,0.0,0.0,0.0,0.21215144322628005,-6.789273170340419,6835524743.607964,713.2109982532719
0.0486370012498203,0.140466727525437,0.00025732229603510413,0.279891126577632,0.67032482143617,0.119631201595871,0.0208143983722664,5.6257673077002215e-05,0.0,0.0,2.0276789057084774e-05,2.466968603848378e-07,0.0001258498204344,1.3290014815496935e-05,9.897123705345449e-05,1.1434215418170663e-19,0.0003526802879897912,8.821738539289262e-07,1.3244861280995827e-08,0.0003879147176991625,0.0002704976911813013,0.0006837896302133717,0.00023255090058620767,4.0860112210455506e-08,1.32444522889685e-06,4.868322216109148e-06,4.5342799072871956e-07,4.0833315967577806e-05,1.6887917472555673e-06,3.349146556149196e-05,1.4303217646069636e-05,9.4252617014295e-12,0.0021755947531207818,2.75817803394111e-06,3.327717403292519e-08,1.0178234578302623e-13,0.025641475508926887,3.172271514879847e-08,3.3582729099943396e-08,0.0,0.0,0.0,0.0,0.09731424028203808,-6.727574230441316,2431506611.114719,668.065191674807
0.0432801372236032,0.1442250686779019,0.0001882904307631886,0.5438627353298054,0.6669160955493729,0.124096484914085,0.021369587716919,7.252329394279348e-05,0.0,0.0,4.228761327972229e-06,7.349195151374565e-08,0.0001126259181177,4.3438518334597594e-06,5.6103891298129135e-05,6.0547731683301475e-21,0.00018331750091798494,3.5683967154808615e-07,4.00190394865652e-09,0.00024718688822584437,0.0001679533236268819,0.00033860949403012895,0.00021834829414889653,1.576381490368578e-08,2.383914470516758e-06,5.176655761705654e-06,2.566819976781589e-07,8.724384593367956e-05,1.3436051022250266e-06,2.452320077822583e-05,1.3450118949775504e-05,4.429887061299189e-12,0.00383060857384169,1.881979620179807e-06,1.7532012201213744e-08,3.445272955279287e-14,0.04296012178903478,2.4633609013182432e-08,1.2519773739219008e-07,0.0,0.0,0.0,0.0,0.010648770916081726,-6.741774361209157,512788910.1656688,632.580237087193
0.0388136264340919,0.147854005635331,0.0001520124752589615,0.6533903516713476,0.66430884952686,0.127182237301095,0.0217349823543196,7.553685979688587e-05,0.0,0.0,9.995494282456439e-07,2.4404084355307857e-08,0.000106298748302,1.9908177682211613e-06,4.411954967403198e-05,4.438364823838724e-22,0.00011089511115169946,1.7896456592599537e-07,1.7433693930410788e-09,0.00017389152806582131,0.00011510886863187721,0.00016500217782482252,0.00020702909064732617,8.37036497569792e-09,2.923501620690037e-06,8.573748520455666e-06,1.6898465636870026e-07,0.00019979233039434197,1.0255998442619158e-06,2.0135066110142015e-05,1.7032639951833796e-05,2.118254299374283e-12,0.005062686964886691,7.239065755419639e-07,5.057308784391999e-09,6.82323567964786e-15,0.057902900145341,1.3933602281350917e-08,5.08135277203435e-07,0.0,0.0,0.0,0.0,0.0,-6.882009250240008,184008148.91356418,596.7671730296489
0.0348992220356421,0.150933654871208,0.0005799985210779493,0.04417999299175112,0.662014645475352,0.129882364612932,0.0221689995026952,0.00026410144912243676,0.0,0.0,1.4302967043707317e-06,4.706654983427204e-08,0.0001011135021699,1.1935674954079818e-05,0.00036840363275094637,1.6087327171356502e-21,0.00031107211016431866,4.3480839386002226e-07,4.007488735760845e-09,0.000571003564745114,0.0003680522034890731,0.00042203899565326585,0.0007659606578546383,6.740518417932076e-08,6.476745073865401e-06,4.987338606996954e-05,7.210195419459172e-07,0.001219550165398354,3.234513924741756e-06,6.682504378571363e-05,8.653064803725533e-05,5.148402776446981e-12,0.012890420462597457,1.171072250800045e-07,6.299159062838218e-10,1.3235768155899908e-16,0.004131473233453743,4.713871424477293e-10,1.0931054480146567e-05,0.0,0.0,0.0,0.0,0.21640419447606823,-7.2195008394272895,3143497744.9466124,567.886007684449
0.0308377690444816,0.153719157855068,0.00016666962330888567,0.6073163928658202,0.658485831508832,0.134157485418289,0.0227017430604446,7.436965304376892e-05,0.0,0.0,2.822759482732531e-07,1.3357410028550276e-08,9.80131128857668e-05,1.334486557789742e-06,5.381854369814265e-05,2.5672196070717826e-23,0.00011727067998161787,1.4887344565653538e-07,1.3094370284163036e-09,0.00019350115189422954,0.00012337235804062166,0.00011540018762348668,0.0003204690217858426,7.0122037155755774e-09,2.582266292714219e-06,1.5158072678013931e-05,1.2086815394303433e-07,0.0005461010258712637,9.784735583091408e-07,2.0058557001391604e-05,2.0183318640307668e-05,5.312186279046367e-13,0.004421085248562302,9.287032131175804e-08,3.6228240393961125e-10,1.9668323366177356e-16,0.03947153609190572,1.3774523610515236e-09,2.2909725585788957e-06,0.0,0.0,0.0,0.0,0.0,-7.291749938347155,283392374.3752404,529.968769194052
