Y_H,Y_H2,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_CO,Y_CO2,Y_HE,Y_HCO,Y_OHEX,Y_N,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_HNO,Y_H2NO,Y_NNH,Y_NH2,Y_NH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_HONO,Y_HNOH,Y_HNO2,Y_HONO2,Y_NO3,Y_HON,Y_N2,Y_AR,MF,CEM,HRR,T
5.821825067429081e-09,0.0229441888981832,4.925853652364188e-08,0.136003705082091,9.79019326025403e-05,0.0288592097810281,8.229068102013027e-07,4.6570294277592735e-05,0.0,0.0,0.0,0.0,5.814480247813531e-24,5.308697021705956e-09,6.163517152409371e-06,1.271357039878514e-07,1.1238293059069006e-06,0.154966306223899,3.2140706272749326e-06,1.554104818386443e-05,1.0274664611759163e-08,0.0008231509637747156,7.365313415887939e-07,0.006627570857504419,0.005232285434977471,0.0011999888048124744,1.1479413094118693e-07,5.38190633400576e-07,6.145481202873124e-09,2.961363505640393e-15,1.1704540795523607e-07,2.1182523430986975e-10,1.9997147159786865e-09,0.657128688082196,0.0,0.2759342333246078,-6.169669063711817,4705986420.202416,514.646776930222
4.40747798100087e-09,0.0231968895409298,5.589606869792944e-08,0.137474881019303,9.57212100627296e-05,0.0268807984807011,4.1202777623094316e-07,3.635772465598304e-05,0.0,0.0,0.0,0.0,4.31207023848827e-24,5.1017332433548124e-09,5.873932502706663e-06,1.4763060536114523e-07,6.25595424498123e-07,0.156489130183019,2.8346380264838134e-06,1.2509864512147914e-05,4.187896969483081e-09,0.000760361905719412,6.938248940508457e-07,0.0029304464140471245,0.004464304377988253,0.0011172901954656109,6.7097592172531e-08,6.26708533786631e-07,4.360692270970364e-09,1.2660587949625395e-15,6.879813830637737e-08,1.0480057406752068e-10,1.3382948339699642e-09,0.6558625795659849,0.0,0.27619756564296344,-6.135562926522519,4186796585.5284505,500.819067907479
5.411817037349684e-09,0.0233852391251414,8.720623650307901e-08,0.1380377010742,9.65979398710138e-05,0.0261151885272139,1.5929336361994666e-07,2.4002643493356577e-05,0.0,0.0,0.0,0.0,7.464624475226503e-24,5.075500203183052e-09,7.80958177801893e-06,1.348169269846382e-07,2.506982526308831e-07,0.157031522825936,3.6873863713265255e-06,1.9404117491291174e-05,1.2166613802392049e-09,0.0007491206659061601,6.884624022310859e-07,0.00082900055890812,0.002820810021743015,0.001120471327105066,2.3319820036096308e-08,6.387661119654586e-07,2.392277754489824e-09,3.573063459559533e-16,2.2021483909742354e-08,2.260667555325812e-11,1.0886207209818127e-09,0.6553337505076371,0.0,0.2759729029127233,-6.127866937468024,3933558883.900914,492.567339223701
2.8351476826520255e-09,0.0234558701861204,5.481331827146259e-08,0.139800337079424,9.9338966727814e-05,0.0246143447077709,5.073479484754047e-07,4.962329863507009e-05,0.0,0.0,0.0,0.0,2.22225302337282e-24,4.929031278677604e-09,5.571003893954863e-06,1.558239579884077e-07,6.51003300163392e-07,0.157846200081152,2.712576594144364e-06,1.2937655682731209e-05,4.407066803305938e-09,0.000702861055123709,6.317101981028695e-07,0.003314254842470803,0.004736595470426835,0.00099586038183202,6.05783190633627e-08,6.456056528353584e-07,3.761421955198995e-09,1.052514728686923e-15,9.458129046452304e-08,1.6052867680254368e-10,1.1000649060749415e-09,0.654183908978804,0.0,0.27718213631671224,-6.122658041770065,4070626192.153986,482.988473103592
2.3429363240749307e-09,0.0235155775132171,6.591016452718231e-08,0.141021807591267,9.82629847219305e-05,0.0226503276196413,3.113136767746889e-07,4.266054473225589e-05,0.0,0.0,0.0,0.0,1.8931581498775122e-24,4.664953492750985e-09,5.738645050374745e-06,1.5923170510793415e-07,3.6665127218994325e-07,0.159016275443849,2.7135076230398387e-06,1.3728657692423207e-05,2.0581105721517874e-09,0.0006566260476518183,5.858288382150831e-07,0.0016355189246475684,0.0038087043912948104,0.0009387870088887396,3.134725822339546e-08,6.693503790932043e-07,2.467176726467115e-09,4.6852510220456e-16,5.640290204630708e-08,8.082088953677764e-11,8.033494594981419e-10,0.6536977488473029,0.0,0.2768706004092428,-6.102898465703255,3703395988.0995865,469.549105795302
1.5582031661910373e-09,0.0236422515551436,3.968303792010423e-08,0.1420332473972499,9.88079258901693e-05,0.0215952175746375,1.6185901183018906e-06,0.00011832616810339093,0.0,0.0,0.0,0.0,6.657209192373992e-25,3.7654337246436264e-09,8.336285929832128e-06,2.467786901824883e-07,1.89739305063756e-06,0.159897911347889,4.275436511537346e-06,3.568401168409422e-05,1.2991639289419667e-08,0.000613662877541034,4.6070449715536913e-07,0.011233085660082505,0.005744738726171707,0.0008594750613880241,6.965653194012978e-08,9.838031845162186e-07,3.2274719519620356e-09,3.43977970771884e-15,4.209971049308653e-07,8.873650886153156e-10,2.1022776762286295e-09,0.6527325641991889,0.0,0.28026652045366696,-6.142822260553021,3985282999.003769,458.427081486624
2.62684971030722e-09,0.0237610402776501,1.143062837033559e-07,0.142246966581628,9.8903173998003e-05,0.0203212842512411,1.4242901089223422e-07,3.0211177999191002e-05,0.0,0.0,0.0,0.0,2.9922123392300325e-24,4.374987660082919e-09,5.780106351131024e-06,9.710964172866897e-08,1.0208486906153829e-07,0.161142952843129,2.913203973173145e-06,1.7667492683147388e-05,5.088656103108122e-10,0.0006170268868749609,5.378858394862408e-07,0.00039515126650388683,0.002086442818777391,0.0008898372940539987,7.087724909100346e-09,4.7272186072657754e-07,1.0092435287528696e-09,7.795836409397223e-17,1.357790142440244e-08,1.3580568795675395e-11,5.651249426078072e-10,0.652428852872354,0.0,0.27786290078110676,-6.089253372115194,3346512175.976033,453.124019239526
3.2766571740357668e-09,0.0238417109032813,1.6008591787840407e-07,0.1427101299217719,9.66779282834121e-05,0.0195313346247645,9.702596654905079e-08,2.3647011673742467e-05,0.0,0.0,0.0,0.0,4.760890738149313e-24,4.082481538926294e-09,4.969279795560265e-06,5.2614523767631875e-08,4.428970469785594e-08,0.162198343923013,2.851907397504313e-06,1.9061746672761478e-05,2.301227721317694e-10,0.0005950623451234236,5.045614900110944e-07,0.0001695332073009451,0.00133756759637838,0.0008490612903414648,2.6502502748366448e-09,2.96887434693996e-07,5.477012593925615e-10,2.910155576863101e-17,4.707911493417897e-09,4.167461979332521e-12,4.889452664439275e-10,0.651621802698886,0.0,0.278377874212423,-6.080890797612162,3114034786.262682,446.208458712965
7.945388171691908e-10,0.0238933345887554,5.095868873378368e-08,0.1434611140277399,9.46208414339522e-05,0.0189195844604619,5.323162954446524e-07,7.528937970495165e-05,0.0,0.0,0.0,0.0,3.2293928661528732e-25,3.6955910174183925e-09,4.546726049088618e-06,1.6872854232523228e-07,4.5487013090948674e-07,0.1624878561122719,2.2024665309088808e-06,1.2642436632994153e-05,2.4805744421382943e-09,0.000527684480594207,4.3010960360445395e-07,0.0024449675712924085,0.004394720588786783,0.0007353018087580701,2.5852113206455935e-08,6.447143613216876e-07,1.7321841897038104e-09,4.718636321968697e-16,1.1638757655028776e-07,2.2115990106798673e-10,5.47430551620653e-10,0.651143489969337,0.0,0.28005614548512486,-6.056148367066606,3138581758.70792,436.381101533985
6.374223191322557e-10,0.0240068525629832,3.988775619959769e-08,0.1442898643984549,9.76344513316143e-05,0.0183047774448644,1.3249360890201496e-06,0.00013755417661090607,0.0,0.0,0.0,0.0,1.887312578062968e-25,3.4251851997649045e-09,6.37246319350033e-06,2.426007175158273e-07,1.27595476350607e-06,0.162789838488656,3.151168395644315e-06,2.7592287220797628e-05,7.215254047454622e-09,0.0005127422020961809,3.857551844620596e-07,0.007225451345270689,0.005669166903605654,0.000693377046786711,4.268377885442704e-08,9.041975623092805e-07,2.093075283139527e-09,1.5290029941968756e-15,3.880614733389992e-07,8.836285460563159e-10,1.1128645026716428e-09,0.6505110326537099,0.0,0.2817794699789464,-6.131818770506596,3366032360.797856,430.566838990673
7.403296965396367e-10,0.0241563657783107,6.2340664678238e-08,0.144412892356727,9.77333413514456e-05,0.0178571941520662,4.2624738500016463e-07,7.026246770159409e-05,0.0,0.0,0.0,0.0,3.2463361701525355e-25,3.793863624416469e-09,4.576224721593325e-06,1.7157475310416428e-07,3.2025217252958736e-07,0.162833194098635,2.1742197709021445e-06,1.215241451940179e-05,1.606794708627432e-09,0.0005201319579527609,4.3019983309530646e-07,0.0015631263274423267,0.0037991146104790923,0.0007169616448284861,1.7031862042307247e-08,6.554881094647618e-07,1.359827564167095e-09,3.1084567065191327e-16,8.566340114578442e-08,1.4757933281586858e-10,4.506674018595857e-10,0.65064262027291,0.0,0.2804925099453027,-6.051836283177384,3086694360.6989317,430.177387152669
6.447216386922159e-10,0.0241969454902588,5.3004791699072114e-08,0.145441086694139,9.48726216358464e-05,0.0169535840550665,5.21620639891468e-07,7.927806467970304e-05,0.0,0.0,0.0,0.0,2.4164673698762397e-25,3.560338311918036e-09,4.422006971998116e-06,1.7314626560317612e-07,4.0732018644772e-07,0.163605432748861,2.1272993903104486e-06,1.2438663449937705e-05,2.0825411514159244e-09,0.000504592768660149,4.060017966805521e-07,0.002125934824214905,0.00420643618654964,0.0006992452612095876,2.056570931921098e-08,6.492471391368758e-07,1.450934409206254e-09,3.9395178477321353e-16,1.1416969373791355e-07,2.1704744636272656e-10,4.764270340224936e-10,0.6497080783900389,0.0,0.2809672415983776,-6.044415175847083,3019641474.1101995,428.32236278029296
4.925179645021282e-10,0.024195675246272,3.7886199691610633e-08,0.145418533733932,9.3465094508235e-05,0.0163510356018288,1.2048867078108793e-06,0.00013508110318897148,0.0,0.0,0.0,0.0,1.2490791181477262e-25,3.1328723556941663e-09,5.687953917456591e-06,2.269784977052329e-07,1.0808268854816222e-06,0.164111711947457,2.816866742219205e-06,2.466122820074972e-05,5.774269153141445e-09,0.0004800820652725716,3.5261170590019207e-07,0.006218630149828323,0.00549156045447838,0.000657518715007978,3.498734888081136e-08,8.305646548076414e-07,1.761593022864189e-09,1.1534600288474705e-15,3.4800301670486067e-07,8.054579926158773e-10,9.13715523890169e-10,0.6498295783760029,0.0,0.2826697452009747,-6.1171744218864506,3092679799.649355,423.338795008217
4.471057437792545e-10,0.0241405687791614,4.3935774140055215e-08,0.144694108947561,9.46636270653066e-05,0.0164688383392855,8.52801661994639e-07,0.00011421001139402314,0.0,0.0,0.0,0.0,1.226213263934762e-25,3.306485852329246e-09,4.757781605672249e-06,2.0014569068648925e-07,6.831126900543947e-07,0.164144176217221,2.3120850386840837e-06,1.681097475703732e-05,3.50618548104995e-09,0.0004754118395372931,3.660598098310675e-07,0.0037527149466580413,0.004970582267317376,0.0006458564656740896,2.6219753700115493e-08,7.259853788666364e-07,1.5233676060830541e-09,6.512542449987957e-16,2.2345677338074376e-07,4.972613169957658e-10,5.872575333995809e-10,0.650457644089706,0.0,0.28212734771547093,-6.070274567629704,2983866319.5907025,420.378476158998
1.107589881211284e-09,0.0241428123907644,1.1030191913775661e-07,0.144608352808551,9.30716166769604e-05,0.016436384137297,1.6684939670164058e-07,3.836582140835481e-05,0.0,0.0,0.0,0.0,7.98277939661078e-25,3.422489722667916e-09,4.0722922178092705e-06,8.360329686472601e-08,6.556497579474872e-08,0.164223624018219,2.1091523354071087e-06,1.2851099025708594e-05,3.2428658359048497e-10,0.0005015540684926076,3.9976485817878004e-07,0.0003095226929298862,0.0018669185781208823,0.0007220422098363097,3.377988750900331e-09,3.8150710301716783e-07,5.360893694395003e-10,4.061008457590219e-17,1.3310874105156259e-08,1.4479680069743954e-11,3.211395199324824e-10,0.6504957550284921,0.0,0.2803377073157571,-6.040351260903435,2720322322.363321,422.640930226923
7.422590142278637e-10,0.0241396255079538,6.706877602438796e-08,0.14365198621595,9.33460813153218e-05,0.0170313176252799,3.1932021311017125e-07,5.888207934172822e-05,0.0,0.0,0.0,0.0,3.417593318505586e-25,3.486170265371707e-09,4.276639470426459e-06,1.4708969791336168e-07,2.101969770363467e-07,0.163885279047919,2.0551138824309574e-06,1.1522268124552995e-05,1.0104657976495998e-09,0.0005015074157222672,4.0296355232943035e-07,0.0010301122116623902,0.003209644720226417,0.000710402597352446,1.1049569117364656e-08,5.7295900760007e-07,1.0330317626308114e-09,1.807218379268982e-16,5.4129763364186034e-08,8.337988499630845e-11,3.8266978140344383e-10,0.651198445521582,0.0,0.28127725982386714,-6.03975469109596,2864216491.4527307,426.10052197546304
1.7133177304168883e-09,0.0241143598728918,1.4283953395768984e-07,0.144280379923686,9.11045195347999e-05,0.0171043878861367,1.1290628959106853e-07,2.8118700736213993e-05,0.0,0.0,0.0,0.0,1.6799181746801225e-24,3.3920358933984896e-09,3.885919454978565e-06,5.127683556514413e-08,3.583834222274989e-08,0.163746120476726,2.2254731228618355e-06,1.4771068956095987e-05,1.8741508387782534e-10,0.0005140866448180227,4.083540852453682e-07,0.00016445382088762868,0.001331449280427338,0.000743550245861403,1.867742789932675e-09,2.7014817457314676e-07,3.903687773306561e-10,1.882562107190814e-17,5.369052914140729e-09,5.042079823551381e-12,3.39610686745209e-10,0.6506636473210251,0.0,0.27979589336443206,-6.043602634851006,2674419145.899295,426.844233670245
6.357897052463332e-10,0.0241658452290393,5.714184298124988e-08,0.144355963791724,9.2365828555667e-05,0.0175640824565447,4.085812038382262e-07,6.869937454085509e-05,0.0,0.0,0.0,0.0,2.443031795007096e-25,3.4116173280568317e-09,4.2189650930540645e-06,1.597045585350222e-07,2.9501196125567304e-07,0.163450535294066,2.028264292633298e-06,1.1528389874029386e-05,1.436045260167579e-09,0.0004933921098032382,3.9292647253420174e-07,0.0015030902648383493,0.003699952283226119,0.0006950672030549365,1.4970540517994308e-08,6.039945842406763e-07,1.197232989323136e-09,2.666511056366689e-16,8.082911188443891e-08,1.4087255432871554e-10,4.122968284182779e-10,0.6503712074000699,0.0,0.28096226638430305,-6.035709678513071,2859696947.4417105,425.822331748637
4.338173132082981e-09,0.0241717459038624,3.146952794649182e-07,0.144043434778705,9.42926094592624e-05,0.0180836938900364,6.81262211042603e-08,1.813530790310342e-05,0.0,0.0,0.0,0.0,9.385360065488573e-24,3.6115406436153344e-09,2.6567611181216863e-06,1.3475603364776878e-08,8.887384647042164e-09,0.163145653199624,2.1576818644811024e-06,1.7723766910287967e-05,6.084641992463664e-11,0.0005303934927497644,4.3186615914565293e-07,3.888387616146824e-05,0.0005464516743793166,0.0006741075691597998,3.5163824539460726e-10,1.0066146041060919e-07,1.4310781333128212e-10,1.118305179049105e-17,7.168703576099516e-10,7.032996981319174e-13,3.3812120578757904e-10,0.6504611796183121,0.0,0.27932272977864947,-6.054841168309916,2632505437.304815,427.057599824606
8.680287048347207e-10,0.024109144637524,3.285737484734357e-08,0.144773331681113,9.27623598665766e-05,0.0179390404710613,2.436769381277836e-06,0.00017947377739891164,0.0,0.0,0.0,0.0,2.17107213469663e-25,2.6506069360481275e-09,1.1417352903021255e-05,4.307962953643214e-07,3.954648030558215e-06,0.162852095513218,5.773642211643839e-06,6.39341785044676e-05,1.5912524426267864e-08,0.0005192818227216548,3.193546320786553e-07,0.016569737044767704,0.005517945850998939,0.0007475537719795296,4.505896810636651e-08,1.5811020901949924e-06,1.969600608326239e-09,5.724341019185935e-15,1.1782125796609339e-06,2.5082759922354954e-09,3.773827667433306e-09,0.6502336253372171,0.0,0.2838685271064406,-6.163029032931445,3524719812.7855544,432.275810471186
7.892384106478747e-10,0.0240442889735244,4.4569320469439956e-08,0.1442119413746199,9.09633219330955e-05,0.0186861292757156,5.985411898363776e-07,7.704798369610161e-05,0.0,0.0,0.0,0.0,2.8865043763618113e-25,3.4926614212460454e-09,4.466437150337828e-06,1.628409311708117e-07,5.315419864957714e-07,0.16234652698718,2.203458733407421e-06,1.3209710636079845e-05,3.002735349796054e-09,0.0005212166327451296,4.150045482964496e-07,0.003023495249271345,0.0046340564088495715,0.0007416614523160193,3.024413877898107e-08,6.249820345293197e-07,1.872123622039045e-09,5.710602591756202e-16,1.3407013642464477e-07,2.6623166745135305e-10,6.109943882016738e-10,0.650620150067027,0.0,0.28041721155742344,-6.04898782768213,3073716114.772952,438.741907387695
1.4550376816186764e-09,0.0240537269526526,7.652933770337005e-08,0.144477113564429,9.14365699554135e-05,0.019036621214898,2.0397212546077348e-07,3.8879800613916016e-05,0.0,0.0,0.0,0.0,9.76596432695239e-25,3.7163140658915892e-09,4.909976225084961e-06,1.2357008455283567e-07,1.5848145336429395e-07,0.162069340182948,2.39320431261501e-06,1.3857954175838029e-05,7.658410964030537e-10,0.0005557877125897752,4.5851229675251435e-07,0.0007109225868397846,0.0027160882234470497,0.0008198023355659707,1.0463024960095062e-08,5.311848403427432e-07,1.1314998230298227e-09,1.3483560965710094e-16,2.8687056996462604e-08,3.5407105422609386e-11,4.956213436721206e-10,0.6502717615151171,0.0,0.27889386706857805,-6.056336212681798,3012921076.755227,443.898659947696
3.150156383361196e-09,0.0238943681374858,1.2256642035299325e-07,0.143519769957025,9.39639945732291e-05,0.0200306132152521,1.0888136894182707e-07,2.448050754555259e-05,0.0,0.0,0.0,0.0,3.873815545748743e-24,4.072831332873624e-09,5.663927584892608e-06,7.503671508856323e-08,7.467776857711181e-08,0.161328341762056,3.0042733658535733e-06,1.9132279057248076e-05,3.5826941738925363e-10,0.0006112579247067357,5.188786590647532e-07,0.00027786815366822703,0.0017218251365601208,0.0009019416387711166,4.976878123653372e-09,3.903944685922845e-07,8.11929425553225e-10,5.2527532622901405e-17,8.281888630597935e-09,7.576423431037988e-12,5.748112969631086e-10,0.6511329429336079,0.0,0.277721406485396,-6.081028926006827,3183884098.142538,454.550242672576
1.4472893559025498e-09,0.0237219021367628,3.925704766895262e-08,0.142621901212961,9.27294273329443e-05,0.0207473957247781,9.607434889191813e-07,8.22418044949143e-05,0.0,0.0,0.0,0.0,6.277226055395636e-25,3.779719004854997e-09,5.557763692808958e-06,1.5918710072624576e-07,9.867592269675756e-07,0.160983827126309,2.8753620578672084e-06,1.909352769692533e-05,7.165742002337649e-09,0.0005990471781635062,4.7398441608828364e-07,0.006461944505751337,0.005438653504308674,0.0008582111800643198,6.104323451035441e-08,6.429519203632755e-07,3.1007352960188996e-09,1.4496484605796048e-15,1.9827361931263199e-07,4.1355923739316433e-10,1.173750625127514e-09,0.6518322443718559,0.0,0.28000656514141975,-6.095285177139201,3625042853.5955615,461.0031119154351
2.2506229043055958e-09,0.0235581279409454,6.272642323511373e-08,0.141439677890985,9.30091164831226e-05,0.0221399631215307,2.712608902529285e-07,3.8395203550880064e-05,0.0,0.0,0.0,0.0,1.6926176688605344e-24,4.283122277172276e-09,5.536882854207483e-06,1.4771254726988605e-07,3.180199764417914e-07,0.159861180360968,2.6438842257102385e-06,1.3686386961117835e-05,1.7171309498848676e-09,0.000636480006735146,5.517045701992426e-07,0.0014296349853230212,0.003586189100361272,0.0009386677719596867,2.699340185920794e-08,6.268947401477508e-07,2.210582481414338e-09,3.8440470474827156e-16,4.73573627061764e-08,6.508648046451011e-11,7.688244184768087e-10,0.652908041569088,0.0,0.2773328920350612,-6.089933648664793,3480432726.274936,468.299304745175
2.464003975032017e-09,0.0233511663051952,4.37209535336916e-08,0.140727405499399,9.31869822767236e-05,0.0234320905611164,7.148378016366158e-07,5.7610964320545886e-05,0.0,0.0,0.0,0.0,1.521677950713241e-24,4.320831196521961e-09,5.26348401967375e-06,1.3742844966019976e-07,8.311029594429473e-07,0.158812240570248,2.70350727780423e-06,1.4442788774003902e-05,6.318436860435744e-09,0.0006717739913083547,5.668417103196514e-07,0.005099702503230728,0.005160727882152464,0.0009759438601335218,7.111298233043618e-08,5.691806895516061e-07,3.886072081483481e-09,1.3761260439395456e-15,1.2719973159976445e-07,2.420668474820553e-10,1.2253900491344765e-09,0.653583910081764,0.0,0.2774992493947406,-6.114855375283932,3886391231.0595684,480.973286107534
