Y_H2O,Y_NH3,Y_NO,Y_N2O,Y_N2,Y_O2,Y_H2,Y_NO2,Y_AR,Y_HE,Y_H,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_OHV,Y_NH2,Y_NH,Y_N,Y_N2H4,Y_N2H3,Y_N2H2,Y_H2NN,Y_NNH,Y_NO3,Y_HNO,Y_HON,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HONO,Y_HNO2,Y_HONO2,Y_t-ONNH,Y_c-ONNH,Y_ONHN,Y_H2NNO2,Y_t-HNN(O)OH,Y_c-HNN(O)OH,Y_CO,Y_CO2,Y_CH4,Y_C2H6,MF,CEM,HRR,T
0.110519013310159,0.0944906979849839,0.0022233940290277547,0.007740078134855479,0.707216634050701,0.072161727890579,0.0151203985275203,1.1243948513823143e-06,0.0,0.0,0.0035890213123787153,0.00010643549080981611,0.000491528236056,5.4524356463928614e-05,9.280120137643619e-06,7.759934467777895e-14,0.002751271981578251,0.00017244435698021888,3.7814320505834696e-05,0.0002552619106116141,0.0003533684953024489,0.00025775572637296766,2.8765854587983698e-05,1.6052014311390027e-06,4.0046834231407144e-11,2.8929122276428515e-05,8.345657775275536e-07,1.2286198721428733e-06,1.1290399367622188e-07,1.3442095621911691e-05,5.814930695910806e-06,1.1273120180941906e-09,1.4494127197844392e-08,1.8975312038876086e-06,1.5545656311639542e-07,7.59772826182781e-11,1.264183359603522e-08,4.420078991785112e-12,3.0680244654759558e-12,0.0,0.0,0.0,0.0,0.22154240845505466,-7.862849659038837,41104338583.51408,1133.4718968675
0.10568872213866,0.0987393344776641,0.0019088912865163328,0.007904342981383965,0.703071207464237,0.0762757772232159,0.0158052054787298,8.807205508021479e-07,0.0,0.0,0.003417696916115334,9.360103459988473e-05,0.0004197532174928,4.560020116260342e-05,7.5143430107614065e-06,4.433200262660776e-14,0.0025424668324757808,0.0001467276146541038,3.238117047400469e-05,0.00024049124940152847,0.0003261684738254169,0.0002392521297785028,2.4535045732913724e-05,1.0207734661462078e-06,2.5049362181607575e-11,2.4836588674829627e-05,7.098229624647678e-07,1.040670842711762e-06,8.576169967291645e-08,1.128245946505003e-05,4.576226171603224e-06,6.997239993530786e-10,1.4462317738421884e-08,1.5914287834247754e-06,1.1886202864412486e-07,4.7151297243843396e-11,1.300341668115248e-08,3.467566838299299e-12,1.679263190279672e-12,0.0,0.0,0.0,0.0,0.22539570980445825,-7.840135012935551,38165426439.14437,1096.88119992383
0.0995011351794645,0.102896331603589,0.0014989266983540966,0.007675555520933711,0.7003167479314129,0.0809365026102388,0.0159835322082079,1.0027725775048836e-06,0.0,0.0,0.0027331936071873426,6.722928539858625e-05,0.0003657504670871,4.990919827284066e-05,1.0759219986907161e-05,2.215825133465828e-14,0.0022038326813180564,0.00010472560996930362,2.076243134942526e-05,0.00027200505815840303,0.00034935445289138484,0.00023637562351473644,2.7118910181006942e-05,7.527556061715989e-07,3.049227423489398e-11,2.092154447480271e-05,6.972483419126381e-07,1.3086670902067598e-06,9.703714753290543e-08,1.3410754663408779e-05,5.097273223895433e-06,5.050585390649734e-10,3.4752518092897973e-08,1.467471366848565e-06,9.725526496737171e-08,2.7109662820852334e-11,3.196513810049214e-08,6.004086494352216e-12,2.7403947272748845e-12,0.0,0.0,0.0,0.0,0.22696151802155534,-7.775320618706629,32597724826.42412,1052.91224456113
0.0923609190663705,0.108824950554399,0.0011062658668445926,0.007125950066896886,0.6964069145315049,0.0856588194249221,0.0164270541594927,1.177611242114319e-06,0.0,0.0,0.0020878742309109635,4.4192181221980035e-05,0.000321342263311,5.451732896278698e-05,1.62430878212644e-05,9.653123804349547e-15,0.0018785190429878062,7.028565993122647e-05,1.2173287566851913e-05,0.0003117806126688309,0.00037560710172176434,0.00024199409356233004,3.1199451609322743e-05,5.502052758165263e-07,4.102366524024957e-11,1.7062752725337556e-05,6.647043595950576e-07,1.720028788656738e-06,1.1642318774569958e-07,1.6473475809875742e-05,5.6812123722671435e-06,3.355268593970081e-10,9.885227656456349e-08,1.2587403038949093e-06,7.263626458021732e-08,1.3453669521270442e-11,9.362821582207457e-08,1.1715616672733712e-11,5.027142271382202e-12,0.0,0.0,0.0,0.0,0.2311616028722083,-7.6973370092349365,28071959623.596245,1006.14340291173
0.0859650408023184,0.113546171877853,0.0007461939578003441,0.006114001409009463,0.692533035751898,0.0904413461175602,0.0172370596500919,1.4147700318417047e-06,0.0,0.0,0.0014758485789679288,2.5969073748716262e-05,0.0002773458002786,5.9981512896365015e-05,2.4728793993926923e-05,3.435319535070539e-15,0.0014897333234748483,4.1288882368257936e-05,6.128963964797697e-06,0.0003348090153049566,0.00037025303173586515,0.00024428364461561943,3.444428973920922e-05,3.6061168735268687e-07,7.169315406132968e-11,1.2958003583407161e-05,6.12211189619505e-07,2.351666111357426e-06,1.4476985858674447e-07,2.0018556919733726e-05,6.301765214679176e-06,1.9745747331927522e-10,3.547973861130908e-07,9.56532720195437e-07,4.630304549169485e-08,5.169445909255866e-12,3.50219479208238e-07,2.61587440047728e-11,1.0302723107759976e-11,0.0,0.0,0.0,0.0,0.23621755072966616,-7.601127708959485,23274336025.464897,952.381289503566
0.0803542580072826,0.1171416269372359,0.0005600979897972551,0.005368993429269802,0.690310417206657,0.0939784296634112,0.0179674589502097,1.6392612184767653e-06,0.0,0.0,0.0011276900082367932,1.7404196113257352e-05,0.000247809235204,6.26595769414437e-05,3.2505793047629276e-05,1.5670737470331276e-15,0.001257296493051874,2.7671286509713307e-05,3.6196094571181094e-06,0.00034493752858646753,0.0003586312844596431,0.00025154789193023764,3.6808802316828525e-05,2.6714855378614525e-07,1.29500223936989e-10,1.0673201235714533e-05,5.606305671801176e-07,2.9289421917638144e-06,1.692163511798215e-07,2.217179816713645e-05,6.521099313689862e-06,1.3124201526317678e-10,8.578815098805904e-07,7.50884670980649e-07,3.2058806758280366e-08,2.4586611545927465e-12,9.093873646321804e-07,4.696293822537043e-11,1.7245370137225462e-11,0.0,0.0,0.0,0.0,0.24059710643951662,-7.518629665745451,20257974431.537342,917.307768370271
0.0744340659698685,0.121950642056176,0.0003794073121520762,0.004752514069116206,0.687037507726292,0.0980791866381152,0.0182847443363255,2.357810020223365e-06,0.0,0.0,0.0007222988153343132,9.083149787498911e-06,0.0002138532732217,6.352375968101984e-05,5.058979282566904e-05,4.488368612160957e-16,0.0010408365595500056,1.5779678034073544e-05,1.5718317560187503e-06,0.0003852284068525761,0.0003667083124717611,0.00030427913133803194,4.65251011185273e-05,1.9506445639078698e-07,4.6310113019951503e-10,8.57411195938405e-06,4.6772398207912654e-07,4.288987749546618e-06,2.3486642749293082e-07,2.5909731774794405e-05,6.578371650359524e-06,7.22363763477559e-11,3.3166678826525005e-06,5.496488002249567e-07,1.9722188837377622e-08,8.674892443188171e-13,4.192783714949584e-06,1.298697696696822e-10,4.292712291332705e-11,0.0,0.0,0.0,0.0,0.24379276726400925,-7.363489134045547,16684819797.590199,872.7668399310229
0.0709767842373113,0.125688666933668,0.0003070970620169892,0.004622921658234508,0.6853020568468221,0.0992181367389926,0.0186219907649571,3.0733791922679512e-06,0.0,0.0,0.0005352286985643916,5.842206345466644e-06,0.0001923644782488,6.174569778540593e-05,6.494571313161287e-05,1.943958251743598e-16,0.0009255130704895676,1.1031729023818655e-05,9.115616442593869e-07,0.000410464538753142,0.00037177385644338826,0.00035010735433427704,5.439809172381209e-05,1.6323029833241986e-07,1.1497066963097183e-09,7.522865944577295e-06,4.2355413941194593e-07,5.377608923197223e-06,2.8704600147904617e-07,2.7808099515425084e-05,6.56080538600314e-06,5.0434385629890106e-11,7.612928941689485e-06,4.6899973069702993e-07,1.510011508545325e-08,4.725932234368256e-13,1.1376646807918912e-05,2.5619570917474927e-10,7.943264030083733e-11,0.0,0.0,0.0,0.0,0.247530814540842,-7.21638234912987,14612213577.580433,847.105007804024
0.067278857592319,0.128817656641295,0.0002560307483071285,0.005222653568741558,0.6819704087344849,0.10269484090019,0.0190677753657695,4.673212105778963e-06,0.0,0.0,0.00035449963899644206,3.32654775417473e-06,0.0001704607659414,5.9244267451537964e-05,8.727624359522702e-05,6.467172868077227e-17,0.000794240557352303,6.8995871969475306e-06,4.385263591869899e-07,0.0004324849808099857,0.0003669048747325673,0.0004246853788861918,6.683915471376456e-05,1.3027659483853197e-07,4.377389902920736e-09,6.665641619517142e-06,4.0516418035259645e-07,7.410170829024848e-06,3.8469479705683413e-07,3.0073375940097298e-05,7.075639605668086e-06,3.469193309347176e-11,2.3778705356076483e-05,4.325950258501404e-07,1.2001709162621762e-08,2.369181418866487e-13,4.78778995363727e-05,6.95636386758295e-10,1.9675496031299466e-10,0.0,0.0,0.0,0.0,0.2494496244780227,-7.0142085632349005,12350746211.001575,814.186381964552
0.0637488871036579,0.131214857659843,0.000238136045618521,0.007283720035379,0.6789614366821751,0.106309128480839,0.0196072887541721,7.2506428904828545e-06,0.0,0.0,0.00023784936381436266,2.007496056787834e-06,0.0001584013193134,5.5153476068749986e-05,0.00010827772667637694,2.307855194514162e-17,0.0006971357928208113,4.536286639193257e-06,2.2286111494229796e-07,0.0004440453193626186,0.0003556521024224046,0.0005178307568709586,8.317566364797307e-05,1.0931774319437408e-07,1.6454057192153816e-08,6.265926703548039e-06,4.289324737296039e-07,1.0081594655451237e-05,5.316649774902066e-07,3.245180317836473e-05,8.303936286355892e-06,2.6760896715790733e-11,6.946458384332423e-05,4.737790684758559e-07,1.1310681068161258e-08,1.4827056555659173e-13,0.00021375069782186577,1.994501315492354e-09,5.131480986948635e-10,0.0,0.0,0.0,0.0,0.24997409033427678,-6.890868882545882,10863710375.898067,783.4092538338
