grid_m,normalized_grid,T_K,X_NH2,baseline,baseline_plus_OH
0.005078124999999999,0.5078124999999999,1912.4224642851832,1.4407322174761053e-07,1.0671949617677824e-07,1.0648615456117065e-07
0.005093749999999999,0.5093749999999999,1906.0013262539087,9.81582876166212e-08,7.27302370243341e-08,7.26068596694965e-08
0.005109374999999999,0.5109374999999999,1899.2445863496396,6.675347547292294e-08,4.948260090024778e-08,4.941689053477191e-08
0.005124999999999999,0.5125,1892.1462045168566,4.534642263007407e-08,3.362722396467589e-08,3.359124820495385e-08
0.005140624999999999,0.5140625,1884.7004623562646,3.0795125151373446e-08,2.284118694899061e-08,2.2820434750606023e-08
0.005156249999999999,0.5156249999999999,1876.9019919790658,2.0925691520106435e-08,1.552024812364222e-08,1.5507343979608368e-08
0.005171874999999999,0.5171874999999999,1868.7457954334866,1.4242418494745982e-08,1.0560531339456522e-08,1.0551775986736292e-08
0.005187499999999999,0.5187499999999999,1860.227256535224,9.721180481211775e-09,7.205027643736972e-09,7.198575612077553e-09
0.005203124999999999,0.5203125,1851.3421466469574,6.663644147181993e-09,4.93639931693643e-09,4.9313312794350055e-09
0.005218749999999999,0.521875,1842.0866257058442,4.59528862043201e-09,3.4023868725989835e-09,3.3982450783352634e-09
0.005234375,0.5234374999999999,1832.457239589472,3.1946045304759004e-09,2.363999232303377e-09,2.3605547746872736e-09
0.00525,0.5249999999999999,1822.4509147354465,2.244259797829945e-09,1.6596195209252059e-09,1.6567550265381199e-09
0.005265625,0.5265624999999999,1812.064950782732,1.5976060831921956e-09,1.1802442317563996e-09,1.1778949311733865e-09
0.00528125,0.528125,1801.2970118797284,1.155817284500351e-09,8.524973608940881e-10,8.50622080253e-10
0.005296875,0.5296875,1790.1451172008926,8.523486014623435e-10,6.27045348290181e-10,6.256128661579701e-10
0.0053125,0.5312499999999999,1778.6076311276652,6.424078937615963e-10,4.70736788837606e-10,4.697199076731896e-10
0.005328125,0.5328124999999999,1766.6832534778955,4.958425685475482e-10,3.6129206159377053e-10,3.606654364209905e-10
0.00534375,0.5343749999999999,1754.3710101090585,3.92344601222027e-10,2.837275365850903e-10,2.8346716700788937e-10
0.005359375,0.5359375,1741.6702441725745,3.1822366234833596e-10,2.2795346775875092e-10,2.2803686026741384e-10
0.005375,0.5375,1728.580608258194,2.6423813302505937e-10,1.8716295214852072e-10,1.8756945124952446e-10
0.005390625,0.5390625,1715.1020576375156,2.2413828257308225e-10,1.567524496613885e-10,1.574635504036369e-10
0.00540625,0.5406249999999999,1701.234844793215,1.9368809792175865e-10,1.335987590164203e-10,1.3459832952341308e-10
0.005421875,0.5421874999999999,1686.9795154045873,1.70008457287162e-10,1.1557470378696581e-10,1.1684910395040578e-10
0.0054375,0.54375,1672.336905949673,1.5113589196662237e-10,1.0122453562225638e-10,1.0276265849053012e-10
0.005453125,0.5453125,1657.3081430787238,1.357259456081173e-10,8.954618955007364e-11,9.133943805466414e-11
0.00546875,0.546875,1641.8946449122961,1.2285352712106126e-10,7.984502359412439e-11,8.18872451089243e-11
0.005484375,0.5484374999999999,1626.0981244190266,1.1187835513850295e-10,7.163540940372392e-11,7.392280338277801e-11
0.0055,0.5499999999999999,1609.9205950322837,1.023541188666906e-10,6.457438625400336e-11,6.710539266077659e-11
0.005515625,0.5515625,1593.3643786706605,9.396703094236169e-11,5.841682425253845e-11,6.119199547542847e-11
0.00553125,0.553125,1576.4321163337347,8.649416798208715e-11,5.298504334441735e-11,5.6006896499406864e-11
0.005546875,0.5546875,1559.1267814509208,7.977515397083873e-11,4.814816819619846e-11,5.142100853424725e-11
0.0055625,0.5562499999999999,1541.4516961668296,7.369285705360153e-11,4.3808058919949156e-11,4.733775958615489e-11
0.005578125,0.5578124999999999,1523.4105507506754,6.816018746741011e-11,3.988969847308868e-11,4.368341666799282e-11
0.00559375,0.559375,1505.0074263194456,6.311103442005589e-11,3.6334613133582534e-11,4.0400419018508115e-11
0.005609375,0.5609375,1486.2468210643262,5.849401703283711e-11,3.3096367171559085e-11,3.7442759210446275e-11
0.005625,0.5625,1467.133680166724,5.4268152099945606e-11,3.0137479949388054e-11,3.477276392198063e-11
0.005640625,0.5640625,1447.6734295831686,5.039982836826429e-11,2.7427318902574702e-11,3.2358835748734905e-11
0.00565625,0.5656249999999999,1427.8720138657716,4.6860669722500756e-11,2.4940652839174833e-11,3.017385911933153e-11
0.005671875,0.5671875,1407.7359381639994,4.362599955218153e-11,2.2656634358682827e-11,2.8194068717283762e-11
0.0056875,0.56875,1387.2723145214347,4.06737072084176e-11,2.0558031729454146e-11,2.6398243149953173e-11
0.005703125,0.5703125,1366.4889125376212,3.798337957028462e-11,1.863056487184044e-11,2.476712936771873e-11
0.00571875,0.571875,1345.394214418614,3.5535606246754786e-11,1.686222738311169e-11,2.3283030986999297e-11
0.005734375,0.5734374999999999,1323.9974744137446,3.331140216182148e-11,1.5242508285821395e-11,2.1929510221597712e-11
0.00575,0.575,1302.308782661296,3.1291719794515004e-11,1.3761468986929887e-11,2.0691161486358732e-11
0.005765625,0.5765625,1280.3391335398442,2.945704672676096e-11,1.2408680089568102e-11,1.9553417897033865e-11
0.00578125,0.578125,1258.1004986353125,2.7787102561675164e-11,1.1172063985053054e-11,1.850235369130164e-11
0.005796875,0.5796875,1235.6059041313554,2.626066212296845e-11,1.0036693443929957e-11,1.7524451426302226e-11
0.0058125,0.5812499999999999,1212.869511531042,2.4855538431236868e-11,8.983409198228928e-12,1.660631898053243e-11
0.005828125,0.5828125,1189.9066991133807,2.354875937887771e-11,7.981774439191586e-12,1.573437288992827e-11
0.00584375,0.584375,1166.7341399257518,2.2316969075017774e-11,6.9397759209803875e-12,1.4894552426440415e-11
0.0058515625,0.5851562499999999,1155.0760450971534,2.172340820089748e-11,6.343088157583648e-12,1.448528165312142e-11
0.005859375,0.5859375,1143.3721566328388,2.114001965393897e-11,5.669766899109502e-12,1.407851518943918e-11
0.0058671875,0.58671875,1131.6249327488706,2.0564083120194942e-11,4.929817581216148e-12,1.3672359695124685e-11
0.005875,0.5875,1119.8369223970315,1.999301650874793e-11,4.1601853430237716e-12,1.3264800813934464e-11
0.0058828125,0.58828125,1108.0107662960643,1.9424413331611477e-11,3.4086717574445218e-12,1.285335104831697e-11
0.005890625,0.5890625,1096.1491976910108,1.885608059242709e-11,2.712173061043376e-12,1.2434127470050873e-11
0.0058984375,0.58984375,1084.2550428428494,1.8286076206461905e-11,2.080870230861795e-12,1.2000329571385766e-11
0.00590625,0.590625,1072.3312212397934,1.7712744815311317e-11,1.4938207660816097e-12,1.1540945789376939e-11
0.0059140625,0.59140625,1060.3807455113997,1.7134750727297893e-11,9.201363384819168e-13,1.1041337002471264e-11
0.005921875,0.5921875,1048.4067210173803,1.6551106625163225e-11,4.466194039323043e-13,1.0486857771670127e-11
0.0059296875,0.59296875,1036.4123450760226,1.5961196648441294e-11,2.203542733353248e-13,9.868659649225908e-12
0.0059375,0.59375,1024.4009057928188,1.536479248995939e-11,1.2707756027287177e-13,9.188855966143333e-12
0.0059453125,0.59453125,1012.3757804495204,1.476206125390733e-11,8.109423132956102e-14,8.462223312040946e-12
0.005953125,0.5953125,1000.3404334168996,1.415356401417067e-11,5.492654827409193e-14,7.713545225648791e-12
0.0059609375,0.59609375,988.2984135617039,1.3540244289257455e-11,3.8059119099804856e-14,6.971992100047675e-12
0.00596875,0.596875,976.2533581370261,1.2923405899384953e-11,5.4026861018097865e-16,6.2649803092711425e-12
0.0059765625,0.59765625,964.2089695080382,1.2304680692455403e-11,1.1888850168384115e-17,5.613634873977297e-12
0.005984375,0.5984375,952.1690107358496,1.168598591936108e-11,3.065151408688212e-18,5.0306536067515405e-12
0.0059921875,0.59921875,940.13730113213,1.1069472777102222e-11,1.3314960993257969e-18,4.520449051800821e-12
0.006,0.6,928.1177114217356,1.0457467539317005e-11,7.094231025562048e-19,4.0807402870084164e-12
0.0060078125,0.60078125,916.1141585706388,9.852407282348583e-12,4.184557968720892e-19,3.7047452693008145e-12
0.006015625,0.6015625,904.1306003501019,9.256772592260538e-12,2.6121977014339657e-19,3.3833112880546957e-12
0.0060234375,0.60234375,892.1710297206558,8.673019888346133e-12,1.6858403671912194e-19,3.1066285217895824e-12
0.00603125,0.603125,880.2394691286428,8.103516090376575e-12,1.108225939928383e-19,2.865403620938865e-12
0.0060390625,0.60390625,868.3399648154281,7.550478271407545e-12,7.356281028540532e-20,2.6515353647603857e-12
0.006046875,0.6046875,856.476581242227,7.015920673716242e-12,4.9037069386859685e-20,2.458398210244921e-12
0.0060546875,0.60546875,844.6533957339954,6.501611038497376e-12,3.268218834718269e-20,2.280858019895375e-12
0.0060625,0.60625,832.8744934411889,6.009037644241671e-12,2.1714297328419505e-20,2.115131939999773e-12
0.0060703125,0.60703125,821.1439627112924,5.539387811503661e-12,1.434966237702661e-20,1.9585700948654265e-12
0.006078125,0.6078125,809.4658909499166,5.09353796901923e-12,9.416233343831281e-21,1.8094214632897697e-12
0.0060859375,0.60859375,797.8443610376851,4.672054744465814e-12,6.127101924562215e-21,1.6666096777910392e-12
0.00609375,0.609375,786.2834483509317,4.275205994124149e-12,3.948749362510031e-21,1.5295418839948214e-12
0.0061015625,0.61015625,774.7872184160449,3.902980258430991e-12,2.5178961396609863e-21,1.3979531632748412e-12
0.006109375,0.6109375,763.3597252054906,3.5551128493113663e-12,1.5869703897018587e-21,1.2717867447717701e-12
0.0061171875,0.61171875,752.0050100636937,3.231116646735967e-12,9.87752084058041e-22,1.1511059826706292e-12
0.006125,0.6125,740.7271012285756,2.9303156977490868e-12,6.065572002111021e-22,1.036032482195756e-12
0.0061328125,0.61328125,729.530013896097,2.6518798489156625e-12,3.671349441503817e-22,9.267047603912803e-13
0.006140625,0.6140625000000001,718.4177507549762,2.3948588731698265e-12,2.188100265806288e-22,8.232522682739327e-13
0.0061484375,0.61484375,707.3943029041707,2.158214839865964e-12,1.2826512998035592e-22,7.257804136863242e-13
0.00615625,0.615625,696.4636510496539,1.9408517900984267e-12,7.385627006379431e-23,6.343631424904381e-13
0.0061640625,0.61640625,685.6297668677806,1.7416420883332647e-12,4.1707988980889796e-23,5.490402157835789e-13
0.006171875,0.6171875,674.8966144114703,1.5594491044921453e-12,2.3053491698319553e-23,4.698174594835982e-13
0.0061796875,0.6179687500000001,664.2681514321025,1.393146121602184e-12,1.2438999529645697e-23,3.9666835579193907e-13
0.0061875,0.61875,653.7483304840757,1.2416315558162069e-12,6.527954731347355e-24,3.295360942086626e-13
0.0061953125,0.61953125,643.3410996816185,1.103840714517884e-12,3.314796088577515e-24,2.6833549751321773e-13
0.006203125,0.6203125,633.0504029766641,9.787544074916875e-13,1.6175434139430013e-24,2.1295445152743213e-13
0.0062109375,0.62109375,622.8801798356271,8.65404768593106e-13,7.498542860370002e-25,1.632547155391525e-13
0.00621875,0.6218750000000001,612.8343641982889,7.628786466235131e-13,3.249642851060621e-25,1.190721364975866e-13
0.006234375,0.6234375,593.1281446722674,5.862804385340187e-13,4.173318721019738e-26,4.6026697758299514e-14
0.0062421875,0.62421875,583.4761294708464,5.112380110140186e-13,8.627592625131265e-27,1.7185482900955086e-14
0.00625,0.625,573.9641452125652,4.4393378512097077e-13,1.192267577549173e-41,2.5481630596803384e-16
0.0062578125,0.6257812500000001,564.596049558388,3.837293707682441e-13,2.1769983364118754e-42,1.870349411824933e-16
0.006265625,0.6265625,555.3756666680118,3.300345073561693e-13,3.804948198114877e-43,1.3636630905593602e-16
0.0062734375,0.62734375,546.3067783043733,2.823036045408835e-13,6.3890659664330245e-44,9.875044379691664e-17
0.00628125,0.628125,537.3931136199061,2.400321310134229e-13,1.0309741053626342e-44,7.102266858530788e-17
0.0062890625,0.62890625,528.6383376319768,2.027529701520563e-13,1.6024575255285776e-45,5.073187925210738e-17
0.006296875,0.6296875000000001,520.046038410394,1.7003283810153962e-13,2.4010031469507828e-46,3.5992719580920205e-17
0.0063046875,0.63046875,511.61971302968584,1.4146883404452717e-13,3.477468997142859e-47,2.5365703781655725e-17
0.0063125,0.63125,503.3627523560633,1.1668386188782488e-13,4.8796089828636817e-48,1.7760388954035242e-17
0.0063203125,0.63203125,495.27842477097914,9.532605526662364e-14,6.649627421927925e-49,1.2357550058660282e-17
0.006328125,0.6328125,487.36985895172944,7.706501277178324e-14,8.82242275385442e-50,8.547000220157012e-18
0.0063359375,0.6335937500000001,479.6400258627435,6.158946750636284e-14,1.1425920268610669e-50,5.878260632082969e-18
0.00634375,0.634375,472.0917201301597,4.8605360618237066e-14,1.4483995128156916e-51,4.021741842845919e-18
0.0063515625,0.63515625,464.7275410050075,3.7834351022533617e-14,1.8022185302248675e-52,2.7384751545093684e-18
0.006359375,0.6359375,457.5498731380964,2.9012788433636256e-14,2.207617257905905e-53,1.856746533295807e-18
0.0063671875000000005,0.63671875,450.56086741961127,2.1891158471889798e-14,2.6702986441676277e-54,1.2542516902740944e-18
0.0063750000000000005,0.6375000000000001,443.7624221512268,1.6233972164761213e-14,3.1995151145009617e-55,8.664093413428001e-19
0.0063906250000000005,0.6390625000000001,430.7377147400305,8.56905949017882e-15,4.511988945255296e-57,3.799212764738362e-19
0.0064062500000000005,0.640625,418.47488356691855,4.315084481548203e-15,6.339260419350619e-59,1.6985513892186447e-19
0.0064218750000000005,0.6421875,406.978375034585,2.2186389822671684e-15,9.117606639228457e-61,7.588087243658883e-20
0.0064375000000000005,0.64375,396.2474856960244,1.3369818085359536e-15,1.3801875471709977e-62,3.3976942093129363e-20
0.0064531250000000005,0.6453125000000001,386.27614796084885,1.0340185210107807e-15,2.26060414711304e-64,1.5445892887544194e-20
0.0064687500000000005,0.6468750000000001,377.052872834653,9.335315611400895e-16,4.115248585946329e-66,7.114494578651066e-21
0.0064843750000000006,0.6484375,368.5608627539323,8.365220050424438e-16,8.538979693949777e-68,0.0
0.006500000000000001,0.65,360.77829562387365,6.191654395250927e-16,2.0662025977444902e-69,4.557808562773792e-21
0.006515625000000001,0.6515625,353.67876857239463,1.1756839726117948e-16,5.94688020869021e-71,8.002484943963817e-22
0.006531250000000001,0.6531250000000001,347.23187831189284,0.0,2.069150570591159e-72,4.0973913181984005e-22
0.006546875000000001,0.6546875000000001,341.40390582005267,0.0,8.810774524311018e-74,2.1718885216516747e-22
0.006562500000000001,0.65625,336.1585673578528,0.0,4.629349364993946e-75,1.1919633575925172e-22
0.006593750000000001,0.659375,327.22802631738296,0.0,2.3776744579508715e-77,4.014299870909149e-23
0.006625000000000001,0.6625000000000001,320.0733772618429,0.0,2.6750342313288748e-79,1.9843042168453476e-23
0.006656250000000001,0.665625,314.41901902362133,2.0724188561305267e-14,6.311286179822589e-81,6.281307876579282e-24
0.006687500000000001,0.6687500000000001,310.00602589796864,1.347957426652536e-13,2.9050064069911257e-82,3.228773529052614e-25
0.006718750000000001,0.6718750000000001,306.60121224367316,4.987992972381734e-13,2.3908102314697935e-83,0.0
0.006750000000000001,0.675,304.0017529998156,1.611750854592757e-12,3.213135313143116e-84,0.0
0.006812500000000001,0.68125,300.50027343375683,9.897490115651848e-12,1.705437016419873e-85,2.4168863046858368e-20
0.006875000000000001,0.6875000000000001,298.4268075187686,4.415753837103416e-11,2.2920582675202566e-86,8.555320597993499e-21
0.006937500000000001,0.6937500000000001,297.2286317334911,7.609677649179137e-11,5.58097524910813e-87,0.0
0.006999999999999999,0.7,296.55128612439444,4.0454745252958655e-11,1.981302112816632e-87,0.0
0.0071249999999999985,0.7124999999999999,295.93766192381105,0.0,2.970871302224398e-44,5.3544642928839415e-14
0.007249999999999999,0.725,295.7139082404073,0.0,1.3140280453263396e-45,4.159957558546622e-15
0.007375,0.7374999999999999,295.6358985179936,0.0,2.0623559066101984e-45,7.422796297835801e-15
0.0075,0.75,295.60978269016863,0.0,7.341852781254799e-47,1.189954540284152e-16
0.0075625,0.75625,295.60471139855184,0.0,2.9750018121589605e-47,2.6108149614413548e-17
0.007625,0.7625,295.60226979965853,0.0,2.6319731984562835e-90,4.843823240451677e-30
0.0076875,0.7687499999999999,295.6011090317012,0.0,1.466711921409181e-90,9.959944224537531e-31
0.00775,0.775,295.6005638490288,4.970687823313979e-13,8.839078850890231e-91,2.1848674663276697e-31
0.007875,0.7875,295.6001645665702,1.0249831088370716e-11,3.8710610444432654e-91,1.2880191933089243e-32
0.008,0.8,295.6000472829132,1.3071948586837275e-11,1.8997382366646953e-91,7.3572807507215116e-34
0.008125,0.8125,295.60001376568925,7.2219777364197435e-12,1.0196107822306566e-91,4.334807970902959e-35
0.00825,0.8250000000000001,295.60000441817465,2.414060729046488e-12,5.8623242912614085e-92,3.089431786549638e-36
0.0085,0.8500000000000001,295.6000006651643,5.310597852800642e-13,2.1590063165618543e-92,3.2082701033979603e-38
0.00875,0.8750000000000001,295.60000009672854,1.1724031250071204e-13,7.917725709579081e-93,3.044235430676107e-40
0.009000000000000001,0.9000000000000001,295.6000000136842,2.5311716142436212e-14,2.8727752074120524e-93,2.690076366076969e-42
0.00925,0.9250000000000002,295.6000000018929,5.361027076668818e-15,1.031351702888902e-93,2.2535365345662947e-44
0.0095,0.9500000000000002,295.6000000002546,1.1197447340375923e-15,3.6735397315141646e-94,1.8201382314916593e-46
0.009750000000000002,0.9750000000000002,295.60000000003043,2.3139392512228634e-16,1.302675765391614e-94,1.4401785217758923e-48
0.01,1.0,295.6,4.6992078240773216e-17,4.613449893607796e-95,1.132261144183573e-50
