row_index,grid_m,normalized_grid,T_K,X_NH2_qssa,Y_NH2_qssa,solver_success,solver_message
210,0.004671875000000001,0.4671875,1972.5433475148086,0.0002130376279365103,0.00014211149789679082,True,The solver successfully reached the end of the integration interval.
211,0.004679687500000001,0.46796875,1973.5848476721922,0.0001982492044447319,0.00013215218534822097,True,The solver successfully reached the end of the integration interval.
212,0.004687500000000001,0.4687500000000001,1974.5162932277701,0.00018387760992323587,0.00012248443430716485,True,The solver successfully reached the end of the integration interval.
213,0.004695312500000001,0.4695312500000001,1975.3387175448913,0.00016997320115492374,0.00011314118094602708,True,The solver successfully reached the end of the integration interval.
214,0.004703125000000001,0.4703125000000001,1976.0533413727294,0.00015658197969473399,0.00010415237269018679,True,The solver successfully reached the end of the integration interval.
215,0.004710937500000001,0.4710937500000001,1976.661561200428,0.00014374482649278183,9.554446937748934e-05,True,The solver successfully reached the end of the integration interval.
216,0.004718750000000001,0.471875,1977.164935236256,0.0001314968337395836,8.734001104476493e-05,True,The solver successfully reached the end of the integration interval.
217,0.004726562500000001,0.4726562500000001,1977.5651671779533,0.00011986676411773342,7.955727206963788e-05,True,The solver successfully reached the end of the integration interval.
218,0.004734375000000001,0.4734375000000001,1977.8640879961654,0.00010887666298744727,7.221001820065996e-05,True,The solver successfully reached the end of the integration interval.
219,0.004742187500000001,0.4742187500000001,1978.0636360055246,9.854164187748574e-05,6.530737817630841e-05,True,The solver successfully reached the end of the integration interval.
220,0.004750000000000001,0.4750000000000001,1978.1658355454085,8.88698426356659e-05,5.8853835596825735e-05,True,The solver successfully reached the end of the integration interval.
221,0.004757812500000001,0.47578125,1978.172774632558,7.9862581636171e-05,5.2849340090241926e-05,True,The solver successfully reached the end of the integration interval.
222,0.004765625000000001,0.4765625000000001,1978.086581978536,7.15146635930081e-05,4.7289530302841794e-05,True,The solver successfully reached the end of the integration interval.
223,0.004773437500000001,0.4773437500000001,1977.909403784861,6.381484578933882e-05,4.216605550445313e-05,True,The solver successfully reached the end of the integration interval.
224,0.004781250000000001,0.4781250000000001,1977.6433807361896,5.674642669351746e-05,3.7466978148690324e-05,True,The solver successfully reached the end of the integration interval.
225,0.004789062500000001,0.4789062500000001,1977.290625606444,5.028792847854982e-05,3.317723687877909e-05,True,The solver successfully reached the end of the integration interval.
226,0.004796875000000001,0.4796875,1976.8532018742644,4.441384103576272e-05,2.9279148305032634e-05,True,The solver successfully reached the end of the integration interval.
227,0.004804687500000001,0.4804687500000001,1976.3331037130206,3.90953955109701e-05,2.5752926280888577e-05,True,The solver successfully reached the end of the integration interval.
228,0.004812500000000001,0.4812500000000001,1975.7322376782674,3.430133779884838e-05,2.2577199101306962e-05,True,The solver successfully reached the end of the integration interval.
229,0.004820312500000001,0.4820312500000001,1975.0524063636346,2.9998676284164875e-05,1.972950768663093e-05,True,The solver successfully reached the end of the integration interval.
230,0.004828125000000001,0.4828125000000001,1974.2952942371578,2.6153382857962817e-05,1.7186771022867505e-05,True,The solver successfully reached the end of the integration interval.
231,0.004835937500000001,0.4835937500000001,1973.462455806573,2.2731031343793822e-05,1.4925708560801402e-05,True,The solver successfully reached the end of the integration interval.
232,0.004843750000000001,0.4843750000000001,1972.5553061969747,1.96973625137541e-05,1.292321264745333e-05,True,The solver successfully reached the end of the integration interval.
233,0.004851562500000001,0.4851562500000001,1971.5751141603296,1.7018769537183378e-05,1.1156667164784184e-05,True,The solver successfully reached the end of the integration interval.
234,0.004859375000000001,0.4859375000000001,1970.5229974762199,1.4662701779026858e-05,9.604211247721152e-06,True,The solver successfully reached the end of the integration interval.
235,0.004867187500000001,0.4867187500000001,1969.3999206492801,1.259798824107018e-05,8.244949177517877e-06,True,The solver successfully reached the end of the integration interval.
236,0.004875000000000001,0.4875000000000001,1968.206694762881,1.0795084587183596e-05,7.0591092801371834e-06,True,The solver successfully reached the end of the integration interval.
237,0.004882812500000001,0.4882812500000001,1966.9439793122,9.226249639436448e-06,6.0281559228212875e-06,True,The solver successfully reached the end of the integration interval.
238,0.004890625000000001,0.4890625000000001,1965.6122858137094,7.86565853827236e-06,5.134859539246739e-06,True,The solver successfully reached the end of the integration interval.
239,0.004898437500000001,0.4898437500000001,1964.2119829729002,6.689460509129982e-06,4.36333008101917e-06,True,The solver successfully reached the end of the integration interval.
240,0.004906250000000001,0.4906250000000001,1962.743303187702,5.675789456947077e-06,3.6990194497287543e-06,True,The solver successfully reached the end of the integration interval.
241,0.004914062500000001,0.4914062500000001,1961.2063501715206,4.804735507187026e-06,3.128698368872827e-06,True,The solver successfully reached the end of the integration interval.
242,0.004921875000000001,0.4921875000000001,1959.6011074967075,4.0582852090579165e-06,2.6404128634760117e-06,True,The solver successfully reached the end of the integration interval.
243,0.004929687500000001,0.4929687500000001,1957.9274478862808,3.4202374757359844e-06,2.2234250687122307e-06,True,The solver successfully reached the end of the integration interval.
244,0.004937500000000001,0.4937500000000001,1956.185143118136,2.876101547165729e-06,1.8681425475364802e-06,True,The solver successfully reached the end of the integration interval.
245,0.004953125000000001,0.4953125000000001,1952.4934570389637,2.0317046119031437e-06,1.317511428458536e-06,True,The solver successfully reached the end of the integration interval.
246,0.004968750000000001,0.4968750000000001,1948.5223212601452,1.4266451346098058e-06,9.236626302128582e-07,True,The solver successfully reached the end of the integration interval.
247,0.004984375000000001,0.4984375000000001,1944.2669222574127,9.965023057767736e-07,6.441634448224335e-07,True,The solver successfully reached the end of the integration interval.
248,0.005,0.5,1939.7216603203628,6.928014205646004e-07,4.4715936123660695e-07,True,The solver successfully reached the end of the integration interval.
249,0.005015624999999999,0.5015624999999999,1934.8803745745583,4.796462195168446e-07,3.0911636728850906e-07,True,The solver successfully reached the end of the integration interval.
250,0.005031249999999999,0.5031249999999999,1929.7365418488214,3.3081887108240654e-07,2.1288479164906104e-07,True,The solver successfully reached the end of the integration interval.
251,0.005046874999999999,0.5046875,1924.2834465116107,2.2739006486713986e-07,1.4610962368742138e-07,True,The solver successfully reached the end of the integration interval.
252,0.005062499999999999,0.5062499999999999,1918.514321716913,1.558181013326328e-07,9.997048611921554e-08,True,The solver successfully reached the end of the integration interval.
253,0.005078124999999999,0.5078124999999999,1912.4224642851832,1.0648615456117065e-07,6.821536382470849e-08,True,The solver successfully reached the end of the integration interval.
254,0.005093749999999999,0.5093749999999999,1906.0013262539087,7.26068596694965e-08,4.643940946429654e-08,True,The solver successfully reached the end of the integration interval.
255,0.005109374999999999,0.5109374999999999,1899.2445863496396,4.9416890534771905e-08,3.155633901847303e-08,True,The solver successfully reached the end of the integration interval.
256,0.005124999999999999,0.5125,1892.1462045168566,3.3591248204953855e-08,2.1415101458960596e-08,True,The solver successfully reached the end of the integration interval.
257,0.005140624999999999,0.5140625,1884.7004623562646,2.282043475060602e-08,1.4523820963535793e-08,True,The solver successfully reached the end of the integration interval.
258,0.005156249999999999,0.5156249999999999,1876.9019919790658,1.550734397960837e-08,9.852313219270612e-09,True,The solver successfully reached the end of the integration interval.
259,0.005171874999999999,0.5171874999999999,1868.7457954334866,1.0551775986736293e-08,6.691948997984945e-09,True,The solver successfully reached the end of the integration interval.
260,0.005187499999999999,0.5187499999999999,1860.227256535224,7.198575612077553e-09,4.557058370647246e-09,True,The solver successfully reached the end of the integration interval.
261,0.005203124999999999,0.5203125,1851.3421466469574,4.931331279435006e-09,3.116020487603423e-09,True,The solver successfully reached the end of the integration interval.
262,0.005218749999999999,0.521875,1842.0866257058442,3.3982450783352634e-09,2.1432774944628097e-09,True,The solver successfully reached the end of the integration interval.
263,0.005234375,0.5234374999999999,1832.457239589472,2.3605547746872736e-09,1.4859933600987402e-09,True,The solver successfully reached the end of the integration interval.
264,0.00525,0.5249999999999999,1822.4509147354465,1.65675502653812e-09,1.0409582611580096e-09,True,The solver successfully reached the end of the integration interval.
265,0.005265625,0.5265624999999999,1812.064950782732,1.1778949311733865e-09,7.386662788881345e-10,True,The solver successfully reached the end of the integration interval.
266,0.00528125,0.528125,1801.2970118797284,8.50622080253e-10,5.324031040030885e-10,True,The solver successfully reached the end of the integration interval.
267,0.005296875,0.5296875,1790.1451172008926,6.2561286615797e-10,3.908122206147425e-10,True,The solver successfully reached the end of the integration interval.
268,0.0053125,0.5312499999999999,1778.6076311276652,4.697199076731896e-10,2.9285791702059325e-10,True,The solver successfully reached the end of the integration interval.
269,0.005328125,0.5328124999999999,1766.6832534778955,3.606654364209905e-10,2.2442727156218483e-10,True,The solver successfully reached the end of the integration interval.
270,0.00534375,0.5343749999999999,1754.3710101090585,2.8346716700788937e-10,1.7604553849304933e-10,True,The solver successfully reached the end of the integration interval.
271,0.005359375,0.5359375,1741.6702441725745,2.2803686026741384e-10,1.4134386292818016e-10,True,The solver successfully reached the end of the integration interval.
272,0.005375,0.5375,1728.580608258194,1.8756945124952452e-10,1.1603327379741456e-10,True,The solver successfully reached the end of the integration interval.
273,0.005390625,0.5390625,1715.1020576375156,1.5746355040363693e-10,9.721835760139988e-11,True,The solver successfully reached the end of the integration interval.
274,0.00540625,0.5406249999999999,1701.234844793215,1.3459832952341308e-10,8.293834066866353e-11,True,The solver successfully reached the end of the integration interval.
275,0.005421875,0.5421874999999999,1686.9795154045873,1.1684910395040576e-10,7.186020784471823e-11,True,The solver successfully reached the end of the integration interval.
276,0.0054375,0.54375,1672.336905949673,1.0276265849053013e-10,6.307338546286109e-11,True,The solver successfully reached the end of the integration interval.
277,0.005453125,0.5453125,1657.3081430787238,9.133943805466414e-11,5.595224627603187e-11,True,The solver successfully reached the end of the integration interval.
278,0.00546875,0.546875,1641.8946449122961,8.188724510892429e-11,5.006391507280776e-11,True,The solver successfully reached the end of the integration interval.
279,0.005484375,0.5484374999999999,1626.0981244190266,7.3922803382778e-11,4.510634448146342e-11,True,The solver successfully reached the end of the integration interval.
280,0.0055,0.5499999999999999,1609.9205950322837,6.710539266077658e-11,4.086663651869442e-11,True,The solver successfully reached the end of the integration interval.
281,0.005515625,0.5515625,1593.3643786706605,6.119199547542847e-11,3.719292050042821e-11,True,The solver successfully reached the end of the integration interval.
282,0.00553125,0.553125,1576.4321163337347,5.600689649940686e-11,3.397532310585696e-11,True,The solver successfully reached the end of the integration interval.
283,0.005546875,0.5546875,1559.1267814509208,5.1421008534247254e-11,3.113304710935064e-11,True,The solver successfully reached the end of the integration interval.
284,0.0055625,0.5562499999999999,1541.4516961668296,4.733775958615489e-11,2.8605563908454784e-11,True,The solver successfully reached the end of the integration interval.
285,0.005578125,0.5578124999999999,1523.4105507506754,4.368341666799282e-11,2.6346583395044145e-11,True,The solver successfully reached the end of the integration interval.
286,0.00559375,0.559375,1505.0074263194456,4.040041901850812e-11,2.4319904735440747e-11,True,The solver successfully reached the end of the integration interval.
287,0.005609375,0.5609375,1486.2468210643262,3.744275921044627e-11,2.249654516262402e-11,True,The solver successfully reached the end of the integration interval.
288,0.005625,0.5625,1467.133680166724,3.477276392198063e-11,2.0852740961797316e-11,True,The solver successfully reached the end of the integration interval.
289,0.005640625,0.5640625,1447.6734295831686,3.235883574873491e-11,1.9368546470643332e-11,True,The solver successfully reached the end of the integration interval.
290,0.00565625,0.5656249999999999,1427.8720138657716,3.017385911933153e-11,1.8026845732220982e-11,True,The solver successfully reached the end of the integration interval.
291,0.005671875,0.5671875,1407.7359381639994,2.819406871728376e-11,1.6812651104105465e-11,True,The solver successfully reached the end of the integration interval.
292,0.0056875,0.56875,1387.2723145214347,2.639824314995317e-11,1.571260332470096e-11,True,The solver successfully reached the end of the integration interval.
293,0.005703125,0.5703125,1366.4889125376212,2.4767129367718727e-11,1.4714614233795118e-11,True,The solver successfully reached the end of the integration interval.
294,0.00571875,0.571875,1345.394214418614,2.3283030986999297e-11,1.3807610626048109e-11,True,The solver successfully reached the end of the integration interval.
295,0.005734375,0.5734374999999999,1323.9974744137446,2.192951022159771e-11,1.2981348134575723e-11,True,The solver successfully reached the end of the integration interval.
296,0.00575,0.575,1302.308782661296,2.069116148635873e-11,1.2226269443507496e-11,True,The solver successfully reached the end of the integration interval.
297,0.005765625,0.5765625,1280.3391335398442,1.9553417897033868e-11,1.1533383370868207e-11,True,The solver successfully reached the end of the integration interval.
298,0.00578125,0.578125,1258.1004986353125,1.850235369130164e-11,1.089414276591252e-11,True,The solver successfully reached the end of the integration interval.
299,0.005796875,0.5796875,1235.6059041313554,1.7524451426302226e-11,1.0300302910636184e-11,True,The solver successfully reached the end of the integration interval.
300,0.0058125,0.5812499999999999,1212.869511531042,1.660631898053243e-11,9.743751866085423e-12,True,The solver successfully reached the end of the integration interval.
301,0.005828125,0.5828125,1189.9066991133807,1.573437288992827e-11,9.216322777109605e-12,True,The solver successfully reached the end of the integration interval.
302,0.00584375,0.584375,1166.7341399257518,1.4894552426440415e-11,8.709626007993218e-12,True,The solver successfully reached the end of the integration interval.
303,0.0058515625,0.5851562499999999,1155.0760450971534,1.4485281653121421e-11,8.46322421618523e-12,True,The solver successfully reached the end of the integration interval.
304,0.005859375,0.5859375,1143.3721566328388,1.4078515189439179e-11,8.218731695914892e-12,True,The solver successfully reached the end of the integration interval.
305,0.0058671875,0.58671875,1131.6249327488706,1.3672359695124686e-11,7.975036603975834e-12,True,The solver successfully reached the end of the integration interval.
306,0.005875,0.5875,1119.8369223970315,1.3264800813934462e-11,7.730960134089293e-12,True,The solver successfully reached the end of the integration interval.
307,0.0058828125,0.58828125,1108.0107662960643,1.285335104831697e-11,7.485051696598631e-12,True,The solver successfully reached the end of the integration interval.
308,0.005890625,0.5890625,1096.1491976910108,1.2434127470050872e-11,7.2350533284646265e-12,True,The solver successfully reached the end of the integration interval.
309,0.0058984375,0.58984375,1084.2550428428494,1.2000329571385765e-11,6.9770179126985614e-12,True,The solver successfully reached the end of the integration interval.
310,0.00590625,0.590625,1072.3312212397934,1.154094578937694e-11,6.7045644189983806e-12,True,The solver successfully reached the end of the integration interval.
311,0.0059140625,0.59140625,1060.3807455113997,1.1041337002471263e-11,6.409226115182048e-12,True,The solver successfully reached the end of the integration interval.
312,0.005921875,0.5921875,1048.4067210173803,1.0486857771670127e-11,6.082558905329118e-12,True,The solver successfully reached the end of the integration interval.
313,0.0059296875,0.59296875,1036.4123450760226,9.868659649225907e-12,5.719504246875228e-12,True,The solver successfully reached the end of the integration interval.
314,0.0059375,0.59375,1024.4009057928188,9.188855966143333e-12,5.321366573456711e-12,True,The solver successfully reached the end of the integration interval.
315,0.0059453125,0.59453125,1012.3757804495204,8.462223312040946e-12,4.896773035300291e-12,True,The solver successfully reached the end of the integration interval.
316,0.005953125,0.5953125,1000.3404334168996,7.713545225648791e-12,4.460109493674787e-12,True,The solver successfully reached the end of the integration interval.
317,0.0059609375,0.59609375,988.2984135617039,6.971992100047676e-12,4.028251772915952e-12,True,The solver successfully reached the end of the integration interval.
318,0.00596875,0.596875,976.2533581370261,6.264980309271143e-12,3.6170115124816593e-12,True,The solver successfully reached the end of the integration interval.
319,0.0059765625,0.59765625,964.2089695080382,5.613634873977297e-12,3.238523338583201e-12,True,The solver successfully reached the end of the integration interval.
320,0.005984375,0.5984375,952.1690107358496,5.0306536067515405e-12,2.900028077858933e-12,True,The solver successfully reached the end of the integration interval.
321,0.0059921875,0.59921875,940.13730113213,4.52044905180082e-12,2.60397325470401e-12,True,The solver successfully reached the end of the integration interval.
322,0.006,0.6,928.1177114217356,4.080740287008417e-12,2.348947378326148e-12,True,The solver successfully reached the end of the integration interval.
323,0.0060078125,0.60078125,916.1141585706388,3.704745269300815e-12,2.1309552254490703e-12,True,The solver successfully reached the end of the integration interval.
324,0.006015625,0.6015625,904.1306003501019,3.3833112880546957e-12,1.9446517164389254e-12,True,The solver successfully reached the end of the integration interval.
325,0.0060234375,0.60234375,892.1710297206558,3.1066285217895824e-12,1.7843308138764716e-12,True,The solver successfully reached the end of the integration interval.
326,0.00603125,0.603125,880.2394691286428,2.8654036209388655e-12,1.6446001515354439e-12,True,The solver successfully reached the end of the integration interval.
327,0.0060390625,0.60390625,868.3399648154281,2.6515353647603857e-12,1.5207671722491987e-12,True,The solver successfully reached the end of the integration interval.
328,0.006046875,0.6046875,856.476581242227,2.458398210244921e-12,1.4089989163127052e-12,True,The solver successfully reached the end of the integration interval.
329,0.0060546875,0.60546875,844.6533957339954,2.2808580198953752e-12,1.306327794049581e-12,True,The solver successfully reached the end of the integration interval.
330,0.0060625,0.60625,832.8744934411889,2.115131939999773e-12,1.210568195308201e-12,True,The solver successfully reached the end of the integration interval.
331,0.0060703125,0.60703125,821.1439627112924,1.958570094865427e-12,1.1201887887008574e-12,True,The solver successfully reached the end of the integration interval.
332,0.006078125,0.6078125,809.4658909499166,1.8094214632897699e-12,1.034176361105367e-12,True,The solver successfully reached the end of the integration interval.
333,0.0060859375,0.60859375,797.8443610376851,1.6666096777910394e-12,9.519059274764628e-13,True,The solver successfully reached the end of the integration interval.
334,0.00609375,0.609375,786.2834483509317,1.5295418839948212e-12,8.730302742706065e-13,True,The solver successfully reached the end of the integration interval.
335,0.0061015625,0.61015625,774.7872184160449,1.3979531632748414e-12,7.9739026022562e-13,True,The solver successfully reached the end of the integration interval.
336,0.006109375,0.6109375,763.3597252054906,1.2717867447717701e-12,7.249458957450726e-13,True,The solver successfully reached the end of the integration interval.
337,0.0061171875,0.61171875,752.0050100636937,1.151105982670629e-12,6.5572580362081e-13,True,The solver successfully reached the end of the integration interval.
338,0.006125,0.6125,740.7271012285756,1.036032482195756e-12,5.897917726030492e-13,True,The solver successfully reached the end of the integration interval.
339,0.0061328125,0.61328125,729.530013896097,9.267047603912805e-13,5.272151363352342e-13,True,The solver successfully reached the end of the integration interval.
340,0.006140625,0.6140625000000001,718.4177507549762,8.232522682739327e-13,4.680619794729062e-13,True,The solver successfully reached the end of the integration interval.
341,0.0061484375,0.61484375,707.3943029041707,7.257804136863242e-13,4.123846514911255e-13,True,The solver successfully reached the end of the integration interval.
342,0.00615625,0.615625,696.4636510496539,6.343631424904381e-13,3.602176040718076e-13,True,The solver successfully reached the end of the integration interval.
343,0.0061640625,0.61640625,685.6297668677806,5.49040215783579e-13,3.115759079260095e-13,True,The solver successfully reached the end of the integration interval.
344,0.006171875,0.6171875,674.8966144114703,4.698174594835982e-13,2.664554594275223e-13,True,The solver successfully reached the end of the integration interval.
345,0.0061796875,0.6179687500000001,664.2681514321025,3.966683557919391e-13,2.2483394546695353e-13,True,The solver successfully reached the end of the integration interval.
346,0.0061875,0.61875,653.7483304840757,3.295360942086626e-13,1.866720634845592e-13,True,The solver successfully reached the end of the integration interval.
347,0.0061953125,0.61953125,643.3410996816185,2.683354975132177e-13,1.5191466470904981e-13,True,The solver successfully reached the end of the integration interval.
348,0.006203125,0.6203125,633.0504029766641,2.1295445152743215e-13,1.20491610967983e-13,True,The solver successfully reached the end of the integration interval.
349,0.0062109375,0.62109375,622.8801798356271,1.632547155391525e-13,9.231827666007907e-14,True,The solver successfully reached the end of the integration interval.
350,0.00621875,0.6218750000000001,612.8343641982889,1.1907213649758659e-13,6.729571038018956e-14,True,The solver successfully reached the end of the integration interval.
351,0.006234375,0.6234375,593.1281446722674,4.602669775829951e-14,2.598390404484481e-14,True,The solver successfully reached the end of the integration interval.
352,0.0062421875,0.62421875,583.4761294708464,1.7185482900955083e-14,9.696661970002941e-15,True,The solver successfully reached the end of the integration interval.
353,0.00625,0.625,573.9641452125652,2.5481630596803384e-16,1.437001921851634e-16,True,The solver successfully reached the end of the integration interval.
354,0.0062578125,0.6257812500000001,564.596049558388,1.8703494118249333e-16,1.0542078744687432e-16,True,The solver successfully reached the end of the integration interval.
355,0.006265625,0.6265625,555.3756666680118,1.3636630905593605e-16,7.682238695412166e-17,True,The solver successfully reached the end of the integration interval.
356,0.0062734375,0.62734375,546.3067783043733,9.875044379691664e-17,5.560333844038706e-17,True,The solver successfully reached the end of the integration interval.
357,0.00628125,0.628125,537.3931136199061,7.102266858530788e-17,3.997089430769181e-17,True,The solver successfully reached the end of the integration interval.
358,0.0062890625,0.62890625,528.6383376319768,5.0731879252107385e-17,2.85375662498221e-17,True,The solver successfully reached the end of the integration interval.
359,0.006296875,0.6296875000000001,520.046038410394,3.59927195809202e-17,2.0236893837682843e-17,True,The solver successfully reached the end of the integration interval.
360,0.0063046875,0.63046875,511.61971302968584,2.5365703781655725e-17,1.425520562369127e-17,True,The solver successfully reached the end of the integration interval.
361,0.0063125,0.63125,503.3627523560633,1.7760388954035242e-17,9.976556302098012e-18,True,The solver successfully reached the end of the integration interval.
362,0.0063203125,0.63203125,495.27842477097914,1.2357550058660282e-17,6.9385141580666355e-18,True,The solver successfully reached the end of the integration interval.
363,0.006328125,0.6328125,487.36985895172944,8.547000220157012e-18,4.796871574915274e-18,True,The solver successfully reached the end of the integration interval.
364,0.0063359375,0.6335937500000001,479.6400258627435,5.87826063208297e-18,3.2976754329979686e-18,True,The solver successfully reached the end of the integration interval.
365,0.00634375,0.634375,472.0917201301597,4.021741842845919e-18,2.255238248973826e-18,True,The solver successfully reached the end of the integration interval.
366,0.0063515625,0.63515625,464.7275410050075,2.7384751545093684e-18,1.5350083309398005e-18,True,The solver successfully reached the end of the integration interval.
367,0.006359375,0.6359375,457.5498731380964,1.856746533295807e-18,1.0403580167810513e-18,True,The solver successfully reached the end of the integration interval.
368,0.0063671875000000005,0.63671875,450.56086741961127,1.2542516902740946e-18,7.025023314689772e-19,True,The solver successfully reached the end of the integration interval.
369,0.0063750000000000005,0.6375000000000001,443.7624221512268,8.664093413428001e-19,4.850915737350899e-19,True,The solver successfully reached the end of the integration interval.
370,0.0063906250000000005,0.6390625000000001,430.7377147400305,3.7992127647383626e-19,2.1255977958358942e-19,True,The solver successfully reached the end of the integration interval.
371,0.0064062500000000005,0.640625,418.47488356691855,1.698551389218645e-19,9.496681957485004e-20,True,The solver successfully reached the end of the integration interval.
372,0.0064218750000000005,0.6421875,406.978375034585,7.588087243658884e-20,4.239846688161331e-20,True,The solver successfully reached the end of the integration interval.
373,0.0064375000000000005,0.64375,396.2474856960244,3.3976942093129363e-20,1.8973419167844832e-20,True,The solver successfully reached the end of the integration interval.
374,0.0064531250000000005,0.6453125000000001,386.27614796084885,1.5445892887544194e-20,8.620579325586492e-21,True,The solver successfully reached the end of the integration interval.
375,0.0064687500000000005,0.6468750000000001,377.052872834653,7.114494578651066e-21,3.9686969606300714e-21,True,The solver successfully reached the end of the integration interval.
376,0.0064843750000000006,0.6484375,368.5608627539323,0.0,0.0,True,The solver successfully reached the end of the integration interval.
377,0.006500000000000001,0.65,360.77829562387365,4.5578085627737924e-21,2.540235373562711e-21,True,The solver successfully reached the end of the integration interval.
378,0.006515625000000001,0.6515625,353.67876857239463,8.002484943963818e-22,4.458359083020005e-22,True,The solver successfully reached the end of the integration interval.
379,0.006531250000000001,0.6531250000000001,347.23187831189284,4.0973913181984005e-22,2.2819482354859174e-22,True,The solver successfully reached the end of the integration interval.
380,0.006546875000000001,0.6546875000000001,341.40390582005267,2.1718885216516747e-22,1.2092025505174953e-22,True,The solver successfully reached the end of the integration interval.
381,0.006562500000000001,0.65625,336.1585673578528,1.1919633575925172e-22,6.634400740304677e-23,True,The solver successfully reached the end of the integration interval.
382,0.006593750000000001,0.659375,327.22802631738296,4.014299870909149e-23,2.2332613222897306e-23,True,The solver successfully reached the end of the integration interval.
383,0.006625000000000001,0.6625000000000001,320.0733772618429,1.9843042168453473e-23,1.1034989787766077e-23,True,The solver successfully reached the end of the integration interval.
384,0.006656250000000001,0.665625,314.41901902362133,6.2813078765792825e-24,3.492075418704023e-24,True,The solver successfully reached the end of the integration interval.
385,0.006687500000000001,0.6687500000000001,310.00602589796864,3.2287735290526146e-25,1.79461090825262e-25,True,The solver successfully reached the end of the integration interval.
386,0.006718750000000001,0.6718750000000001,306.60121224367316,0.0,0.0,True,The solver successfully reached the end of the integration interval.
387,0.006750000000000001,0.675,304.0017529998156,0.0,0.0,True,The solver successfully reached the end of the integration interval.
388,0.006812500000000001,0.68125,300.50027343375683,2.4168863046858368e-20,1.3426828153317142e-20,True,The solver successfully reached the end of the integration interval.
389,0.006875000000000001,0.6875000000000001,298.4268075187686,8.555320597993499e-21,4.7523222965010745e-21,True,The solver successfully reached the end of the integration interval.
390,0.006937500000000001,0.6937500000000001,297.2286317334911,0.0,0.0,True,The solver successfully reached the end of the integration interval.
391,0.006999999999999999,0.7,296.55128612439444,0.0,0.0,True,The solver successfully reached the end of the integration interval.
392,0.0071249999999999985,0.7124999999999999,295.93766192381105,5.354464292883941e-14,2.973872755944708e-14,True,The solver successfully reached the end of the integration interval.
393,0.007249999999999999,0.725,295.7139082404073,4.159957558546622e-15,2.310398343664946e-15,True,The solver successfully reached the end of the integration interval.
394,0.007375,0.7374999999999999,295.6358985179936,7.4227962978358e-15,4.122505356494021e-15,True,The solver successfully reached the end of the integration interval.
395,0.0075,0.75,295.60978269016863,1.189954540284152e-16,6.608786478083491e-17,True,The solver successfully reached the end of the integration interval.
396,0.0075625,0.75625,295.60471139855184,2.610814961441355e-17,1.4499956508488965e-17,True,The solver successfully reached the end of the integration interval.
397,0.007625,0.7625,295.60226979965853,4.843823240451677e-30,2.6901614608044922e-30,True,The solver successfully reached the end of the integration interval.
398,0.0076875,0.7687499999999999,295.6011090317012,9.959944224537533e-31,5.531546414673539e-31,True,The solver successfully reached the end of the integration interval.
399,0.00775,0.775,295.6005638490288,2.1848674663276706e-31,1.2134292240509048e-31,True,The solver successfully reached the end of the integration interval.
400,0.007875,0.7875,295.6001645665702,1.288019193308924e-32,7.153379848377411e-33,True,The solver successfully reached the end of the integration interval.
401,0.008,0.8,295.6000472829132,7.357280750721513e-34,4.0860722851470174e-34,True,The solver successfully reached the end of the integration interval.
402,0.008125,0.8125,295.60001376568925,4.334807970902959e-35,2.407456465211289e-35,True,The solver successfully reached the end of the integration interval.
403,0.00825,0.8250000000000001,295.60000441817465,3.089431786549638e-36,1.715801766800613e-36,True,The solver successfully reached the end of the integration interval.
404,0.0085,0.8500000000000001,295.6000006651643,3.2082701033979603e-38,1.7818016243267333e-38,True,The solver successfully reached the end of the integration interval.
405,0.00875,0.8750000000000001,295.60000009672854,3.044235430676107e-40,1.6907003168198877e-40,True,The solver successfully reached the end of the integration interval.
406,0.009000000000000001,0.9000000000000001,295.6000000136842,2.690076366076969e-42,1.494008251460627e-42,True,The solver successfully reached the end of the integration interval.
407,0.00925,0.9250000000000002,295.6000000018929,2.2535365345662947e-44,1.251563780768259e-44,True,The solver successfully reached the end of the integration interval.
408,0.0095,0.9500000000000002,295.6000000002546,1.8201382314916593e-46,1.0108640548619084e-46,True,The solver successfully reached the end of the integration interval.
409,0.009750000000000002,0.9750000000000002,295.60000000003043,1.4401785217758923e-48,7.998429313584958e-49,True,The solver successfully reached the end of the integration interval.
410,0.01,1.0,295.6,1.1322611441835733e-50,6.288325083035101e-51,True,The solver successfully reached the end of the integration interval.
