row_index,grid_m,normalized_grid,T_K,X_NH2_qssa,Y_NH2_qssa,solver_success,solver_message
186,0.0044843750000000005,0.4484375,1915.1924287886466,0.00029489429536563963,0.00019991498068476442,True,The solver successfully reached the end of the integration interval.
187,0.0044921875000000005,0.4492187500000001,1918.7106000333044,0.00028626944617623845,0.00019392456463666356,True,The solver successfully reached the end of the integration interval.
188,0.0045000000000000005,0.4500000000000001,1922.143726042992,0.0002778977444200029,0.00018811409182047963,True,The solver successfully reached the end of the integration interval.
189,0.0045078125000000005,0.45078125,1925.4897899629086,0.00026978550423980354,0.00018248746952219812,True,The solver successfully reached the end of the integration interval.
190,0.0045156250000000005,0.4515625,1928.7467728626675,0.0002619382895063282,0.00017704808604684209,True,The solver successfully reached the end of the integration interval.
191,0.0045234375000000005,0.45234375,1931.9126629479529,0.0002543607978535265,0.0001717987345008716,True,The solver successfully reached the end of the integration interval.
192,0.0045312500000000006,0.4531250000000001,1934.9854659372888,0.000247056740162044,0.00016674153389312544,True,The solver successfully reached the end of the integration interval.
193,0.0045390625000000006,0.4539062500000001,1937.9632164000159,0.00024002871673798075,0.00016187784842513337,True,The solver successfully reached the end of the integration interval.
194,0.004546875000000001,0.4546875,1940.8439899036994,0.00023327809110174473,0.00015720820561348497,True,The solver successfully reached the end of the integration interval.
195,0.004554687500000001,0.45546875,1943.6259158386115,0.00022680486159175385,0.00015273221340684147,True,The solver successfully reached the end of the integration interval.
196,0.004562500000000001,0.45625,1946.307190788261,0.0002206075297524071,0.00014844847563022417,True,The solver successfully reached the end of the integration interval.
197,0.004570312500000001,0.4570312500000001,1948.8860923061316,0.00021468296254318483,0.00014435450379627222,True,The solver successfully reached the end of the integration interval.
198,0.004578125000000001,0.4578125000000001,1951.3609929447384,0.00020902624258094826,0.0001404466214393099,True,The solver successfully reached the end of the integration interval.
199,0.004585937500000001,0.4585937500000001,1953.7303743666928,0.00020363049668752916,0.00013671985450742236,True,The solver successfully reached the end of the integration interval.
200,0.004593750000000001,0.459375,1955.9928413505613,0.0001984866877081331,0.00013316779782588002,True,The solver successfully reached the end of the integration interval.
201,0.004601562500000001,0.46015625,1958.1471354884384,0.00019358334761548833,0.00012978244304048906,True,The solver successfully reached the end of the integration interval.
202,0.004609375000000001,0.4609375000000001,1960.192148358257,0.00018890622104511423,0.00012655394758104123,True,The solver successfully reached the end of the integration interval.
203,0.004617187500000001,0.4617187500000001,1962.126933942984,0.00018443777743862194,0.0001234703169334648,True,The solver successfully reached the end of the integration interval.
204,0.004625000000000001,0.4625000000000001,1963.9507200616897,0.0001801565370747531,0.00012051696398332742,True,The solver successfully reached the end of the integration interval.
205,0.004632812500000001,0.46328125,1965.6629185748197,0.0001760361425768655,0.00011767610013443791,True,The solver successfully reached the end of the integration interval.
206,0.004640625000000001,0.4640625,1967.2631341283509,0.0001720440964671951,0.00011492590558869892,True,The solver successfully reached the end of the integration interval.
