Y_H,Y_H2,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_CO,Y_CO2,Y_HE,Y_HCO,Y_OHEX,Y_N,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_HNO,Y_H2NO,Y_NNH,Y_NH2,Y_NH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_HONO,Y_HNOH,Y_HNO2,Y_HONO2,Y_NO3,Y_HON,Y_N2,Y_AR,MF,CEM,HRR,T
0.0006420260490474012,0.0001439830534886,0.0007012522040146018,0.137239835817435,0.0014690380054845,0.103100789989511,2.883969739288469e-05,6.836887570423664e-06,0.0,0.0,0.0,0.0,1.4143806110328152e-13,3.3148810003979453e-06,0.008188198265900438,2.023729096283382e-05,0.03103825783689129,0.0016438945326835,3.4204564103464765e-05,2.4045331615900693e-06,2.059937005412306e-08,0.00033896335046227895,2.6333199467228474e-05,2.0658301187529186e-05,1.0122048246125403e-06,4.4236397813245835e-07,3.991576172257129e-09,6.314755432818479e-05,4.590567622794087e-08,2.2624433182191229e-07,6.343544485588634e-08,3.2854859389985437e-09,0.00014300193727924453,0.756402458601397,0.0,0.04487845930971484,-7.307768511053945,4051571878.560095,1278.9511243483198
0.0010695495913963732,0.0001199016684588,0.0012748123417849746,0.119859388364056,0.0025832481288331,0.118824744222377,2.1321475939827667e-05,6.280047409300329e-06,0.0,0.0,0.0,0.0,4.791989441966484e-13,5.150257862482736e-06,0.015670102411294188,2.3148474921502196e-05,0.02348181174138186,0.0017020865013964,4.4070810317655094e-05,1.1982833604537289e-06,3.87968255700713e-08,0.00038017352798515905,3.8031498026829014e-05,1.6561994231310185e-05,1.298819589103772e-06,1.8671656660826673e-07,3.719161374243796e-09,5.018397729202285e-05,4.70574777583186e-08,2.391822478574031e-07,1.9297596473837247e-08,2.7798699382391574e-09,0.00011764645763593988,0.7569106311148779,0.0,0.053054954466578645,-7.480780759391803,7625075432.025711,1419.4209766794
0.0020261336647544263,0.0002598559971064,0.002041316558035377,0.0961766781972222,0.003965417966941,0.1386027668665269,1.6846843182724665e-05,4.678033080358516e-06,0.0,0.0,0.0,0.0,1.5867739869480542e-12,9.250173428319565e-06,0.02564655292040712,2.0298039180376643e-05,0.015041654066057418,0.0020328769368683,5.639120108919364e-05,7.847573336278672e-07,7.552137476434947e-08,0.00046589478865130687,5.870448493562992e-05,1.4872873087483617e-05,1.6346359664663014e-06,1.0392434970471044e-07,4.892604311021646e-09,2.937571235627318e-05,5.451193913741136e-08,1.792167922707129e-07,4.961964216429617e-09,1.6452755754128377e-09,0.00011303342379309635,0.758962404035335,0.0,0.0648685672450237,-7.688838898486784,14223442204.096354,1570.86054711931
0.004398474119123853,0.0007463935205695,0.0027461783907725486,0.0682379432045249,0.0052659164319836,0.160697799326093,1.394243444925257e-05,3.204382250774465e-06,0.0,0.0,0.0,0.0,4.879398652577312e-12,2.0395906992982435e-05,0.03367772297883898,1.2730042712386328e-05,0.008558960665221986,0.0027365319647332,6.465444819625903e-05,6.077020866412697e-07,1.4032542579043838e-07,0.0006104594223346581,9.489713968420605e-05,1.4932273087526453e-05,1.7632035000106717e-06,8.044947472127913e-08,7.500066703026934e-09,1.6227563145268315e-05,5.849574269708024e-08,1.1764048688611119e-07,1.2755222679559415e-09,6.607272153114139e-10,0.00012162468189565246,0.762315415552095,0.0,0.08083480640444071,-7.887202280242539,25232474001.347935,1698.8237631844
0.007711048616471342,0.0016247247606108,0.0026401211396145634,0.0537298979112804,0.0055941754875569,0.1724125886744429,1.2708732110356194e-05,2.331563289307774e-06,0.0,0.0,0.0,0.0,8.275601496355762e-12,7.184975438009955e-05,0.032116450779750984,6.324095252828079e-06,0.009531212362506111,0.0068828237007311,0.00010775632422526632,9.7561002760675e-07,4.2381113060792063e-07,0.0014187776713029602,0.00023909938878183683,5.470421045034684e-05,6.295385612415095e-06,3.0740950834504516e-07,3.557747774292942e-08,1.0146274841870368e-05,1.108221683583117e-07,7.840594645132971e-08,4.2495159888528454e-10,2.2133744800340225e-10,0.0002551638093238301,0.7597557894653779,0.0,0.09568664625661048,-8.047601763709558,61800053530.10521,1752.2228263693
0.01043639052938358,0.0025007985515953,0.002413820681289768,0.0437941167055257,0.005498219035786,0.178472684282352,1.1213866525748082e-05,1.8645243123581192e-06,0.0,0.0,0.0,0.0,1.0174322384180985e-11,0.00012993444613437533,0.029003533143469484,3.807204186609731e-06,0.008457814027976008,0.0101998884139476,0.00011491491796271515,1.0021468381295177e-06,6.510715239103331e-07,0.0019504407690100888,0.0003402439070897595,8.35624244782271e-05,9.557480983444588e-06,5.088515572014877e-07,6.001528647244821e-08,7.359651907560038e-06,1.2133455825368672e-07,5.807494937951089e-08,2.1323889482742006e-10,1.0336051281999906e-10,0.000307156464694068,0.7595342930107941,0.0,0.10878049353027926,-8.119986852299792,89038608584.3192,1770.7328536942605
0.013283291785065899,0.003787497236733,0.002090473111685012,0.0421073278852296,0.0048990893945228,0.178219237202598,1.1809296418801834e-05,1.5259066175921894e-06,0.0,0.0,0.0,0.0,1.1035535053220982e-11,0.00021917673211348815,0.0246822560250584,2.3863703719608093e-06,0.008530605941670618,0.0172501089502778,0.00012424782732669388,1.1449755270939443e-06,1.069477401287494e-06,0.0028716391547448333,0.0004660416402760401,0.00014187315856823538,1.6324187076399238e-05,1.2217218539244146e-06,1.0045269386235088e-07,5.985094997167899e-06,1.2907383170938806e-07,4.5869238391774855e-08,1.407492350750639e-10,5.5960317919544086e-11,0.000476684862485467,0.7537367393306379,0.0,0.12250743134923017,-8.166091449713596,130837578937.0996,1746.32555666217
0.01475948825747278,0.0048802516094049,0.0018006623942424368,0.0409935954703645,0.0042733679769716,0.177397895052321,1.218610198935309e-05,1.278457603792799e-06,0.0,0.0,0.0,0.0,1.0335906626116542e-11,0.00027838030961348,0.020933815229035393,1.6941592762297404e-06,0.008114305407286474,0.023028743409118,0.0001180966443111501,1.1592174266558734e-06,1.2841234030926872e-06,0.0034034957606829406,0.0005166967232010544,0.0001753275118511823,1.9635807767828782e-05,2.011237721190147e-06,1.1747563663220819e-07,5.010402075114197e-06,1.1624844813901411e-07,3.7039098246037425e-08,1.080002008276213e-10,3.61915340322831e-11,0.0005806216192029702,0.7494261464818192,0.0,0.13398325338958167,-8.175330193982022,149369431017.77545,1716.8160168384302
0.015587766649984793,0.0061203413131707,0.0014714416802096809,0.0417183741003626,0.0034143271735769,0.170668352334316,1.3571801774418138e-05,1.0839823290249943e-06,0.0,0.0,0.0,0.0,8.666251486064947e-12,0.00032195244411148193,0.016558761560733597,1.2153647509531595e-06,0.008120942391368513,0.0314633506815383,0.0001060960005811069,1.2043918597801346e-06,1.4248721501980601e-06,0.003918111466699148,0.0005250869858110667,0.00020609304083980535,2.0768605319801806e-05,3.897192541698872e-06,1.1622950955382619e-07,4.527754821735661e-06,8.751573419661673e-08,3.069868101932383e-08,1.0711403808065758e-10,2.5662729573175257e-11,0.0007464182393134997,0.7466152543970358,0.0,0.14723095041078083,-8.171501419969651,157312445667.891,1649.89189849409
0.01590094136101306,0.0074220840645374,0.0011492173162836476,0.040255325100316,0.0026424924965207,0.1629968023203299,1.4451616521160332e-05,8.966867714092615e-07,0.0,0.0,0.0,0.0,6.675503157106496e-12,0.00034987291693548396,0.012431806159523068,8.404217417036667e-07,0.007854991104546698,0.0407830181866174,8.733648498139023e-05,1.2111433578583438e-06,1.40460561824564e-06,0.0041653330092443425,0.0004974224381083302,0.00021600090989137212,1.8438912210287313e-05,6.901172045500284e-06,9.713879632260209e-08,3.987178924436691e-06,5.6989736048149275e-08,2.4289440174071896e-08,1.1309819352922322e-10,1.724665282074529e-11,0.0008488592078799511,0.7459002778316779,0.0,0.16252020453855437,-8.15890465204385,150429653607.7448,1574.52131744749
0.014952465441224295,0.008865957463379,0.0009552666292710469,0.0464576001277003,0.0019731971542385,0.1546386562244809,1.784154222844862e-05,7.16834663243229e-07,0.0,0.0,0.0,0.0,4.993571725448715e-12,0.000324972949352827,0.009854808805705662,7.138617130679972e-07,0.008065186663952657,0.0502854160176292,7.558682501199198e-05,1.5070679318938264e-06,1.2648096172155578e-06,0.004204398100829406,0.00044101745907937525,0.0002162813152418679,1.5544086904981233e-05,1.1315520589761928e-05,7.828048498693708e-08,3.609703436861924e-06,4.2007814234104364e-08,1.9750584533254726e-08,1.415024473041792e-10,1.5501662022124614e-11,0.0010617547864264054,0.7377791730125721,0.0,0.17333991293087067,-8.11661939219089,131918224297.5232,1505.82487714549
0.013713373334976246,0.0102416949929779,0.0007256977108885324,0.0491100419399141,0.0014244967016113,0.142134883522555,2.0811726987301658e-05,5.949888775637094e-07,0.0,0.0,0.0,0.0,3.276931178246094e-12,0.00029141407533335006,0.007122434869378844,5.579661467985018e-07,0.008489842555605706,0.0618627315891516,6.017960399659906e-05,1.8682171132483785e-06,1.0619406516558626e-06,0.00410219404568775,0.00037028504001046037,0.00020781721510361125,1.1541827515433081e-05,2.0083751126293905e-05,5.387812525460513e-08,3.3651527719531576e-06,2.5889841621555312e-08,1.5615121044071138e-08,2.2379093886636066e-10,1.2655302647522012e-11,0.0012144340630815989,0.7352261512537901,0.0,0.18724089026853863,-8.073199583715711,109093230462.37378,1413.0524317652896
0.01132134846051439,0.0117020714331025,0.0005227589813953901,0.0574297945174388,0.0009755586270401,0.127971870888206,2.7085034614598814e-05,5.347620871409095e-07,0.0,0.0,0.0,0.0,1.7786657799554772e-12,0.00021743405577819304,0.004913717489258315,4.943699649173719e-07,0.009877159122499896,0.0735244927381519,4.809735487110385e-05,2.9004789224689594e-06,8.067012808891534e-07,0.003885893539019901,0.00028214002333929757,0.00019984301496123964,7.960408369903624e-06,4.004573581953018e-05,3.434655370009914e-08,3.385609585124064e-06,1.6329917476279927e-08,1.2494743329781964e-08,5.480677642083321e-10,1.2645738904575311e-11,0.0015059173382197457,0.728396211796061,0.0,0.19753485937335136,-7.99404922107804,81519510416.71974,1304.5263413582002
0.008159230643524364,0.0133617846595893,0.0003308082183345478,0.0718722779882079,0.0006765034489236,0.11494646266265,3.623111568452141e-05,5.824710195188365e-07,0.0,0.0,0.0,0.0,7.179117938293689e-13,0.00012802400515678854,0.0030982901540601445,4.714865613211498e-07,0.012119036809641593,0.0833721569085809,4.0250033902738245e-05,5.6856191387415e-06,6.094587854057473e-07,0.0038682079906306186,0.0002014606770096274,0.00022030616355282786,6.174496813175583e-06,9.734881729890186e-05,2.6161691161804244e-08,3.5601529425335333e-06,1.2003677174252307e-08,9.913121416706282e-09,1.8618218993965216e-09,1.385877588844579e-11,0.0020209558949868256,0.715770814332048,0.0,0.20322845671983258,-7.81406995047803,59021803475.476326,1196.50386621371
0.0045931706977736676,0.0147295545195836,0.00013362874316413077,0.0791630800227038,0.0004894041541831,0.103205748937791,3.2910947343443446e-05,7.435189215509426e-07,0.0,0.0,0.0,0.0,1.4562925704945119e-13,4.628952491702364e-05,0.001328269524848423,2.93484223334868e-07,0.010775008852054528,0.0936031942080777,3.484316416654068e-05,1.2266145413039094e-05,5.455331690161683e-07,0.004952288540152754,0.00013632058802246055,0.0003738337317032707,8.675213836603214e-06,0.00038304896070589367,4.5144900626648434e-08,2.7092080510016495e-06,1.177267436740006e-08,5.866612367838369e-09,3.7042743157377934e-09,8.047060054493276e-12,0.002360669824765015,0.708809018157661,0.0,0.21429297228535862,-7.481948224243624,45695341919.58593,1113.70670511962
