Y_NH3,Y_NO2,Y_NO,Y_N2O,Y_H2,Y_O2,Y_O3,Y_H,Y_O,Y_OH,Y_HO2,Y_H2O,Y_H2O2,Y_CO,Y_CO2,Y_HOCO,Y_CH2O,Y_HCO,Y_NH2,Y_NH,Y_N,Y_NNH,Y_N2H4,Y_N2H3,Y_tHNNH,Y_cHNNH,Y_H2NN,Y_NH2OH,Y_H2NO,Y_HNOH,Y_HNO,Y_HON,Y_HONO,Y_HNO2,Y_NO3,Y_HONO2,Y_H2NCO,Y_HNCO,Y_AR,Y_HE,Y_N2,MF,CEM,HRR,T
0.1412895739823829,2.0281221739929587e-05,0.0001104288216517958,0.6872853341171573,0.0206505701773541,0.122730617830048,0.0,3.9806828238144184e-05,8.300618387501456e-08,9.51108244451843e-05,1.5392332731644304e-05,0.0453471409024383,8.661942894344624e-05,0.0,0.0,0.0,0.0,0.0,0.0007426267769923371,1.4032696314900283e-06,3.772574766865099e-08,2.431734781207202e-08,0.0022481568737078004,0.000519982509585195,0.0006520628259731703,2.0863289434568895e-05,0.0002131771978820542,0.00017385907368703632,3.630931999525529e-05,2.2559220030232576e-06,4.726058020296426e-05,0.0,2.473447554676092e-05,6.306583056271313e-10,3.65423957399064e-07,0.0011503704568970794,0.0,0.0,0.0,0.0,0.669886986283332,0.0003011175357947222,-6.024581106737431,1541004717.1478598,643.093592872109
0.144471094490346,2.0386695853280624e-05,0.00010605232510733974,0.7125357592968731,0.0212486198861064,0.125445664361419,0.0,2.8843189143715638e-05,5.7437460827315166e-08,9.00461983821247e-05,1.4761308342387862e-05,0.0416063195490606,0.00010014019480353347,0.0,0.0,0.0,0.0,0.0,0.0005599281931146221,9.404867692300356e-07,2.406692468385838e-08,2.0191463078014213e-08,0.0018640688453277544,0.000451967433242697,0.0006809811984413203,1.6873271425544495e-05,0.00021592580698779346,0.00016824579715188012,3.482090398848354e-05,2.463575425010189e-06,5.067789384159029e-05,0.0,3.0427912794482268e-05,5.107921139221337e-10,4.6460850393517334e-07,0.0014205692980740067,0.0,0.0,0.0,0.0,0.6671382555146861,0.0,-5.960276245012511,1101166392.275717,610.374844241899
0.147288165619071,1.7694652562393723e-05,8.745940586276885e-05,0.6413081691491644,0.0218124964038864,0.12961593615862,0.0,3.4659261145272576e-05,5.840421550979666e-08,8.376768021369829e-05,1.1895361195342175e-05,0.0383221580586965,7.669249335947028e-05,0.0,0.0,0.0,0.0,0.0,0.000722150198853224,1.0254655760904087e-06,2.4973505220351158e-08,1.9459840587157752e-08,0.002196449230051932,0.0005294684789327762,0.0007926640131436826,2.1550662553969756e-05,0.0002479142122207978,0.00015972569435221748,3.197869441745476e-05,2.1156372414961928e-06,4.538527017286851e-05,0.0,1.544806497904563e-05,3.3187498483081193e-10,3.2536030574264963e-07,0.00085867651908563,0.0,0.0,0.0,0.0,0.6628774760795121,0.015261958110734565,-6.011993602681113,1771821967.8968089,584.239136616736
0.149858627457966,1.741926401105234e-05,8.788271843949809e-05,0.6252497772355207,0.022154438813703,0.132322405156947,0.0,3.2208940498405684e-05,5.5164005540357596e-08,8.40794602671872e-05,1.2282478893952197e-05,0.0344729373443815,8.62787900129395e-05,0.0,0.0,0.0,0.0,0.0,0.0006738729299317795,8.921519695560211e-07,2.155537336858253e-08,1.938817817969912e-08,0.0020675449781962147,0.0005186388124419492,0.0009290525460812575,2.1384820581325166e-05,0.0002753619368310128,0.00016769647932069203,3.1243626833304845e-05,2.5105743663746216e-06,4.9738166815398934e-05,0.0,1.801596648265823e-05,2.880976286109756e-10,3.695916761472643e-07,0.0009033966370086728,0.0,0.0,0.0,0.0,0.661107511766735,0.020832403064643488,-6.000626594109573,1851329382.2654262,557.4269197558
0.15300266203338,2.1404230364328213e-05,0.00010885516181424871,0.694921364462228,0.0224708843503633,0.135685122825469,0.0,1.7832493204494614e-05,3.818528224604506e-08,8.159275223804029e-05,1.5754951190985784e-05,0.0298226347502874,0.0001472666981214934,0.0,0.0,0.0,0.0,0.0,0.00036713499049400385,4.838934797787527e-07,1.1355363850957126e-08,1.6024790529547835e-08,0.001303365104150037,0.0003686089300932691,0.000968641277497789,1.3761791230915006e-05,0.00026381612579529226,0.0001669761293037991,3.214981642522416e-05,3.6701871999487344e-06,6.877709359499046e-05,0.0,5.1964954690797173e-05,3.435566756483407e-10,6.843800570618531e-07,0.0019257502362520936,0.0,0.0,0.0,0.0,0.6589371032882629,0.0,-5.916147066610512,886066152.8497018,525.131361907532
0.155029475428482,1.672339587771121e-05,9.387237799160191e-05,0.6109376016437305,0.0227783308817334,0.138385612234517,0.0,2.3475814526078917e-05,4.723887143512112e-08,8.1176609677868e-05,1.4490438613201172e-05,0.0267700004146292,0.00012575188960806024,0.0,0.0,0.0,0.0,0.0,0.000486480144744399,5.766107512525781e-07,1.3757379477075211e-08,1.8375098346876703e-08,0.0015233564728575418,0.0004330604446838831,0.0012320667662611142,1.8572366574774155e-05,0.00031530961546175323,0.00017105972562850232,2.8736479392926425e-05,3.764337134669221e-06,6.346770727071233e-05,0.0,3.165246338931632e-05,2.3275320369907276e-10,4.973181767318988e-07,0.0011159000848090538,0.0,0.0,0.0,0.0,0.65695540443096,0.025855136857920038,-5.939580491759809,1580180171.008384,499.2116888847409
0.157283292114028,1.617406885830253e-05,9.5736160007448e-05,0.5813789812471981,0.0231298502485533,0.1403384185414549,0.0,2.3297279171999788e-05,4.953330466525241e-08,8.11581515531288e-05,1.5198370245038967e-05,0.0240180060543868,0.00013622685127597772,0.0,0.0,0.0,0.0,0.0,0.00047936591811162626,5.497045333826826e-07,1.3149452295443629e-08,1.8757018999657408e-08,0.0014581889360149752,0.00042991302223265455,0.0014022138183156395,1.940758671588457e-05,0.0003404223025338888,0.00017339566695785832,2.780742319200005e-05,4.292053943322316e-06,6.773956234097615e-05,0.0,3.51860522604943e-05,2.1155744587468323e-10,5.092758317741979e-07,0.001086599529258429,0.0,0.0,0.0,0.0,0.655149274890023,0.03682953655199633,-5.938037471642394,1776295951.8445497,481.319580455761
0.159513252540051,2.208668037983792e-05,0.00011515607350104514,0.6702063696553701,0.0233835840581981,0.141847620592776,0.0,1.280126617670989e-05,3.5417884432607674e-08,7.938464997291071e-05,1.6921620526088012e-05,0.021720097496272,0.0001866040582164051,0.0,0.0,0.0,0.0,0.0,0.00026820189574685053,3.1870012077640827e-07,7.096488306855911e-09,1.386619241435383e-08,0.0008894593789173653,0.0002946653478738778,0.0012833440780792545,1.291804070425377e-05,0.00030027640725088,0.0001509678839285424,2.7373465144184475e-05,5.307750174103812e-06,8.642735437115704e-05,0.0,8.081194397795571e-05,2.585597407889448e-10,8.251394941199086e-07,0.002245199920680827,0.0,0.0,0.0,0.0,0.65345606066273,0.006092825577425935,-5.913596525170911,808316712.3993018,462.881996656252
0.161164510942932,2.340267031112237e-05,0.00011437488192823025,0.6924178626370724,0.0237068390059822,0.142947965535148,0.0,9.49958022447211e-06,3.073742997492109e-08,7.72142974829573e-05,1.6129514443823008e-05,0.0196234517452982,0.00019330557309559204,0.0,0.0,0.0,0.0,0.0,0.00020586141020864082,2.3710150209631076e-07,4.9741415711988855e-09,1.1527349428372037e-08,0.0006675448742077523,0.00023869780356324457,0.001260875875889627,1.1346194873797206e-05,0.0002849835066074134,0.00012857308620924421,2.4498327873589683e-05,5.681478236156744e-06,9.120457433152687e-05,0.0,9.650207431196429e-05,2.2327764867519831e-10,8.888766473248771e-07,0.002580469540628169,0.0,0.0,0.0,0.0,0.652480018473157,0.0,-5.904287837137204,598444580.0732538,441.170689579843
0.16259163375782,2.4464286449953812e-05,0.0001129812260188748,0.7077998260878139,0.0241246375158349,0.1447432248757559,0.0,7.971032930604853e-06,3.0954116122390574e-08,8.068571932020159e-05,1.537878341093656e-05,0.0173962337867492,0.00019040386631937237,0.0,0.0,0.0,0.0,0.0,0.0001726148265767574,1.9996719824839742e-07,4.105514170667482e-09,1.0135966002007982e-08,0.0005209352583255618,0.00019844690167748443,0.001279833347773585,1.079499666960389e-05,0.00027428185862495485,0.00011281940946300675,2.1626489608401286e-05,6.282879368594445e-06,9.524095196060646e-05,0.0,0.00010773730004190497,1.9260660880095695e-10,9.570817867929778e-07,0.0027907683037400595,0.0,0.0,0.0,0.0,0.65106358434452,0.0,-5.896372404404659,504976261.6037614,422.350891153149
