Y_AR,Y_N2,Y_H,Y_H2,Y_HE,Y_O,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_O2,Y_CO,Y_CO2,Y_HCO,Y_HOCO,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_NO,Y_N2O,Y_NO2,Y_HNO,Y_HON,Y_HONO,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HNO2,Y_HONO2,Y_NO3,MF,CEM,HRR,T
0.0,0.657128688082196,1.6300374235951386e-07,0.0229441888981832,0.0,1.1154283857521247e-07,9.79019326025403e-05,0.0288592097810281,4.444919923233557e-07,3.1079126374639376e-05,0.136003705082091,0.0,0.0,0.0,0.0,2.507844807354996e-09,6.482645910299033e-07,0.0004287115297585347,0.154966306223899,6.805055080201776e-09,2.477875261927412e-05,6.175099319347439e-06,0.0013923690946818091,0.0001198553746652693,4.95981555710959e-05,0.29004625791699307,1.305515123501508e-05,1.8179090319978818e-05,1.5056018176117288e-13,9.786985751247992e-06,0.0002201517287390071,8.435761732132846e-06,0.0002480262939372885,3.611231955969136e-10,0.0010785828300036132,0.0,0.10889632035735525,-6.216273405135887,1669629289.574329,514.646776930222
0.0,0.6558625795659849,9.886018066046369e-08,0.0231968895409298,0.0,1.0219803608495487e-07,9.57212100627296e-05,0.0268807984807011,4.4531512176882185e-07,3.448760544425291e-05,0.137474881019303,0.0,0.0,0.0,0.0,2.198028221877101e-09,5.735153666147227e-07,0.0004000115968268125,0.156489130183019,6.832998183817037e-09,2.2558071032787592e-05,6.162280269193672e-06,0.0013235771050064858,0.00013064758903458864,4.958493908531466e-05,0.2932051925182711,1.2994247910584415e-05,1.7779540107595696e-05,9.458348007650816e-14,1.0600788145431656e-05,0.00023248490283300362,8.99295700353015e-06,0.0002480015638849697,3.5207037532057e-10,0.0011221188464793337,0.0,0.10808853493988566,-6.221506016757869,1556436031.860016,500.819067907479
0.0,0.6553337505076371,7.385518903509754e-08,0.0233852391251414,0.0,9.992676859376522e-08,9.65979398710138e-05,0.0261151885272139,4.54357639378027e-07,3.750243328214921e-05,0.1380377010742,0.0,0.0,0.0,0.0,2.0836082014904585e-09,5.404361306422096e-07,0.000385966029589942,0.157031522825936,7.007829921680694e-09,2.171480832090773e-05,6.224571821367835e-06,0.0012690117783252478,0.00013948488827207473,5.020781971248619e-05,0.2966777169281858,1.3003230047882129e-05,1.751253444328157e-05,7.132390443415346e-14,1.1278642074579449e-05,0.00024184341060510902,9.50198078275042e-06,0.0002481901325209596,3.505455723837659e-10,0.0011479266834347947,0.0,0.10693694247311797,-6.224029194645935,1514596673.7540135,492.567339223701
0.0,0.654183908978804,5.204341156135828e-08,0.0234558701861204,0.0,9.889539627575645e-08,9.9338966727814e-05,0.0246143447077709,4.7327448033071957e-07,4.181125186756713e-05,0.139800337079424,0.0,0.0,0.0,0.0,1.994854572150138e-09,5.105873029531155e-07,0.0003719335435368122,0.157846200081152,7.340394822557129e-09,2.1121145922909708e-05,6.429624360778116e-06,0.0012023331310307829,0.0001518944341336604,5.1587892067420684e-05,0.3050427312598333,1.3120201265157662e-05,1.7266389212449417e-05,5.043514606297182e-14,1.2296455690921843e-05,0.00025545152007595427,1.0250238793245889e-05,0.000248834924996152,3.5294716108703467e-10,0.0011860100090983871,0.0,0.10339949909615546,-6.2325896727615975,1474075295.481973,482.988473103592
0.0,0.6536977488473029,4.451032912376281e-08,0.0235155775132171,0.0,1.3375774568694894e-07,9.82629847219305e-05,0.0226503276196413,8.680079410159748e-07,7.644294234681768e-05,0.141021807591267,0.0,0.0,0.0,0.0,2.6501914121856786e-09,6.669410839206136e-07,0.0004910186011775281,0.159016275443849,1.3581584706533051e-08,2.9039048024033458e-05,9.524694379191039e-06,0.0016481195604154358,0.00023565569874771847,7.464915054371524e-05,0.003619695145991298,1.7563995327029998e-05,2.3644842143218824e-05,4.5210106155997935e-14,1.9300548942594697e-05,0.0003881143054570664,1.5856970872175662e-05,0.00034660020095114604,4.96173670178261e-10,0.001070779915013332,0.0,0.27074120465394297,-6.27028969244145,3950607395.049835,469.549105795302
0.0,0.6527325641991889,2.7738902261607872e-08,0.0236422515551436,0.0,1.1098103804955733e-07,9.88079258901693e-05,0.0215952175746375,4.361732093404337e-07,4.748080229002774e-05,0.1420332473972499,0.0,0.0,0.0,0.0,2.0034510035490735e-09,5.32209149432987e-07,0.00040401120430147447,0.159897911347889,7.0815878846445784e-09,2.3786775405983836e-05,7.817174749357854e-06,0.001249214392864214,0.0001783270681739276,4.805657822691739e-05,0.22176085555500497,1.0828612953361894e-05,1.547001205067361e-05,1.6130192152052166e-14,1.0148495275403904e-05,0.0002497850358162173,1.1065949315331968e-05,0.00024539890604941044,3.016875578041931e-10,0.0008655021751373533,0.0,0.14087518438076987,-6.25397910446472,2070568085.4651124,458.427081486624
0.0,0.652428852872354,1.7305936290885896e-08,0.0237610402776501,0.0,9.307976713305246e-08,9.8903173998003e-05,0.0203212842512411,4.99261779702213e-07,5.41521793084584e-05,0.142246966581628,0.0,0.0,0.0,0.0,1.686933356780967e-09,4.326228086646938e-07,0.00034444156917055744,0.161142952843129,7.782889691417404e-09,2.022007736495292e-05,7.118625753749517e-06,0.0010981478167544103,0.00018725847770854404,5.208420257376488e-05,0.2825504571991316,1.216725020583403e-05,1.5939278543834148e-05,1.4554898237043716e-14,1.3664622163504962e-05,0.00027985948716003034,1.2126280163856097e-05,0.00024508715732394386,3.305677881840538e-10,0.00112625286062055,0.0,0.11384872930954523,-6.232288447450737,1517037787.116367,453.124019239526
0.0,0.651621802698886,1.707141736795295e-08,0.0238417109032813,0.0,1.274683926360466e-07,9.66779282834121e-05,0.0195313346247645,8.690811577114961e-07,8.609989436306324e-05,0.1427101299217719,0.0,0.0,0.0,0.0,2.2237825392653798e-09,5.603692287297725e-07,0.0004487135881005574,0.162198343923013,1.387192143910282e-08,2.762797274614242e-05,1.0063648329808845e-05,0.0015114214992330947,0.00027242127528027575,6.877323558801966e-05,0.00013010191995204597,1.3901012094014632e-05,1.942006743084359e-05,1.489702610258263e-14,1.906692234700449e-05,0.0003571801984300438,1.783636234367383e-05,0.0003369139066655355,4.303271600799929e-10,6.948640218398196e-05,0.0,0.2777818584868446,-6.239131131213044,3763008068.0166216,446.208458712965
0.0,0.651143489969337,1.0788666485399822e-08,0.0238933345887554,0.0,9.996845730321292e-08,9.46208414339522e-05,0.0189195844604619,4.513703796656298e-07,5.7080248082127814e-05,0.1434611140277399,0.0,0.0,0.0,0.0,1.6484307179968436e-09,4.4115439347129856e-07,0.00036708315802096023,0.1624878561122719,7.1977304572923336e-09,2.2347201379851103e-05,8.097805537939313e-06,0.0011518420521114668,0.00020245846424851553,4.779999351861054e-05,0.20626291201738173,1.003401490071625e-05,1.4352579732503367e-05,5.955320948700384e-15,1.1137931928086598e-05,0.0002627747734574188,1.2358799664537268e-05,0.00023725047806400117,2.853113151992197e-10,0.0008381579314748025,0.0,0.14958190120449402,-6.194388735249648,1970630963.5566761,436.381101533985
0.0,0.6505110326537099,9.102894973021456e-09,0.0240068525629832,0.0,1.2256600005934804e-07,9.76344513316143e-05,0.0183047774448644,8.57964141064298e-07,0.00010094059232618865,0.1442898643984549,0.0,0.0,0.0,0.0,2.002962458619542e-09,5.02051908204236e-07,0.0004245936361499835,0.162789838488656,1.3526496751446597e-08,2.7412648156537107e-05,1.0421680641243678e-05,0.0013767017650914493,0.0002930571294947556,7.001614397251115e-05,0.0003645739857044072,1.2930709942977661e-05,1.8913579190851757e-05,7.117132435570989e-15,2.0332036410002896e-05,0.0003847235761960195,1.8999531597961108e-05,0.0003180262119470416,4.182720986875232e-10,0.00019471628596893557,0.0,0.277605465189583,-6.193545101602248,3688400028.986984,430.566838990673
0.0,0.65064262027291,8.342978630603392e-09,0.0241563657783107,0.0,1.0183200015689187e-07,9.77333413514456e-05,0.0178571941520662,4.717879308240856e-07,6.275417996460473e-05,0.144412892356727,0.0,0.0,0.0,0.0,1.6191137374427615e-09,4.2453745998310663e-07,0.00035854644905351644,0.162833194098635,7.536156724574658e-09,2.2485944526499246e-05,8.277932643552924e-06,0.0010955801435417894,0.00021456776505822687,4.945219410711412e-05,0.20980262250359547,1.0055766023516614e-05,1.4118209964232427e-05,4.547592584403402e-15,1.2027517690131044e-05,0.0002730548605260177,1.3205663375452179e-05,0.00023571264517779515,2.9059844623270964e-10,0.0008509835971407937,0.0,0.14818038604199155,-6.1751783501869975,1963111642.326257,430.177387152669
0.0,0.6497080783900389,8.054691092881389e-09,0.0241969454902588,0.0,1.1709902641311479e-07,9.48726216358464e-05,0.0169535840550665,8.371276890996747e-07,9.937319562155197e-05,0.145441086694139,0.0,0.0,0.0,0.0,1.8933778798120124e-09,4.802343936360904e-07,0.0004150479552822292,0.163605432748861,1.3019113040350916e-08,2.6626392952742786e-05,1.0182954719271828e-05,0.0013686980141702151,0.0002899620032871699,6.808852250772248e-05,0.000282052378899933,1.253081773795882e-05,1.849129582235668e-05,6.2252663204687445e-15,1.987375971703307e-05,0.0003772091673596708,1.8733789769906457e-05,0.0003129564453788455,4.042699349210173e-10,0.00015334489481120503,0.0,0.2785513275085591,-6.186890416803136,3568324691.496724,428.32236278029296
0.0,0.6498295783760029,7.480587795789366e-09,0.024195675246272,0.0,1.2074571864855833e-07,9.3465094508235e-05,0.0163510356018288,6.611266996853827e-07,8.666106429026165e-05,0.145418533733932,0.0,0.0,0.0,0.0,1.8641503985999854e-09,4.911778622561059e-07,0.00042599175213705703,0.164111711947457,1.057954876426826e-08,2.7647183280826068e-05,1.0417263313848846e-05,0.0013620148566826364,0.00027121654143127656,5.9355402106353704e-05,0.001188127354089691,1.0839039444826848e-05,1.6485763045753382e-05,3.996497864539795e-15,1.4799411028013327e-05,0.00033011161050079164,1.6667127181159865e-05,0.00028415189350071126,3.4245797476073904e-10,0.0004350301263327744,0.0,0.2778327179977852,-6.1733528137756934,3705720486.7751307,423.338795008217
0.0,0.650457644089706,5.216132807257507e-09,0.0241405687791614,0.0,9.594164279506586e-08,9.46636270653066e-05,0.0164688383392855,4.7374242497367995e-07,6.751019260574099e-05,0.144694108947561,0.0,0.0,0.0,0.0,1.4632522556526737e-09,3.864344697532346e-07,0.00034208250097111286,0.164144176217221,7.5240708242349e-09,2.217945570789261e-05,8.424775423345355e-06,0.0010578170362469117,0.00022488953538074387,4.9018910404180067e-05,0.20075936489437193,9.605659141926177e-06,1.355746454433768e-05,2.7634710089140566e-15,1.2420909598280836e-05,0.00027652460079498445,1.377232419366548e-05,0.00022974395414305555,2.805671137321033e-10,0.0008274780118565605,0.0,0.1531719398419904,-6.148500184674292,1909073871.6937304,420.378476158998
0.0,0.6504957550284921,4.5486182888850325e-09,0.0241428123907644,0.0,8.089510219309709e-08,9.30716166769604e-05,0.016436384137297,5.191377799842637e-07,6.941778206971394e-05,0.144608352808551,0.0,0.0,0.0,0.0,1.2922494779054214e-09,3.343717093469825e-07,0.0003035578847608649,0.164223624018219,7.901193440833033e-09,1.9228212370062565e-05,7.494227347645821e-06,0.000975878762529258,0.00022091836945615958,5.173028267506573e-05,0.25570082180320874,1.0979381191966143e-05,1.4321616598741303e-05,3.4563165828970116e-15,1.5330935690104103e-05,0.00029982337512173907,1.4085916077241977e-05,0.00023024331473863618,3.0199643363199736e-10,0.0010589674576917758,0.0,0.12682999130830885,-6.1483950350099645,1452992844.5162933,422.640930226923
0.0,0.651198445521582,5.043547186676807e-09,0.0241396255079538,0.0,7.874654391724136e-08,9.33460813153218e-05,0.0170313176252799,5.261158258763659e-07,6.813706275410178e-05,0.14365198621595,0.0,0.0,0.0,0.0,1.2864197061460923e-09,3.3093219567526243e-07,0.00029837270444712616,0.163885279047919,7.970490045375155e-09,1.8569542294312277e-05,7.22819166130901e-06,0.0009665838126289639,0.0002163567088120016,5.226863214610107e-05,0.271868272473909,1.1398955017685822e-05,1.4617098918632861e-05,4.214920659451742e-15,1.58921502344108e-05,0.00030259930751749917,1.3930007277792029e-05,0.00023155162484767486,3.093570170059688e-10,0.0011243076485289185,0.0,0.11970006858757795,-6.15621346073589,1365363459.7582147,426.10052197546304
0.0,0.6506636473210251,6.929163698906931e-09,0.0241143598728918,0.0,1.2316454287229103e-07,9.11045195347999e-05,0.0171043878861367,8.050133118753068e-07,7.947788159286219e-05,0.144280379923686,0.0,0.0,0.0,0.0,1.8172485020052598e-09,4.636994994603847e-07,0.00040424030906527483,0.163746120476726,1.3062763869714302e-08,2.4976850948171657e-05,1.0108483428774251e-05,0.0013919299721817887,0.0002923216875990445,5.751171698901999e-05,5.030215587155486e-05,1.14963324692774e-05,1.3484385845520873e-05,4.917147009777747e-15,1.578986285416614e-05,0.0002611770682908769,1.8829491781325798e-05,0.00031669661346588464,3.3859498263629314e-10,2.9461509808166475e-05,0.0,0.2793783762429768,-6.183398391087805,3373265808.0542684,426.844233670245
0.0,0.6503712074000699,8.345176675957641e-09,0.0241658452290393,0.0,1.2266409133415892e-07,9.2365828555667e-05,0.0175640824565447,6.422671234048782e-07,8.192709438753085e-05,0.144355963791724,0.0,0.0,0.0,0.0,1.8859751681598452e-09,4.997416454675048e-07,0.00042963212879707825,0.163450535294066,1.0387392392703675e-08,2.7563258691271753e-05,1.02778609966085e-05,0.0013870670918025663,0.00026516391588659303,5.6648871377850976e-05,0.00014216520280266984,9.981407280907806e-06,1.5694626800714202e-05,4.362649372173047e-15,1.3788514901751039e-05,0.00030496073220345174,1.6238206603456307e-05,0.000285024477309693,3.288262681152899e-10,6.615026299572768e-05,0.0,0.2791964755397233,-6.180167876917078,3702170520.730969,425.822331748637
0.0,0.6504611796183121,7.138736000775329e-09,0.0241717459038624,0.0,9.735467036768902e-08,9.42926094592624e-05,0.0180836938900364,4.624438793022063e-07,6.282307911611389e-05,0.144043434778705,0.0,0.0,0.0,0.0,1.5298626034735948e-09,4.065295724191721e-07,0.0003515609474643167,0.163145653199624,7.3283012329012946e-09,2.2004063969581366e-05,8.188214316022752e-06,0.0010944070492581693,0.00021440057594587902,4.82870341304949e-05,0.20151592626943757,9.75462236716474e-06,1.385000407175319e-05,3.854245490545514e-15,1.1806374213951308e-05,0.00026986145508751496,1.3115171667778519e-05,0.00023250379389872688,2.814334522387603e-10,0.0008295671490216225,0.0,0.15259642685262814,-6.16683846131173,1932125875.682889,427.057599824606
0.0,0.6502336253372171,9.575189838858484e-09,0.024109144637524,0.0,1.1529683526390059e-07,9.27623598665766e-05,0.0179390404710613,8.034559662823924e-07,9.301207086634099e-05,0.144773331681113,0.0,0.0,0.0,0.0,1.90473038932569e-09,4.894520030318574e-07,0.0004191713690362991,0.162852095513218,1.2420646957999399e-08,2.620002170445502e-05,9.906180217561418e-06,0.0014019166159130831,0.00027686095836681123,6.625146474735418e-05,0.0003776879477951965,1.256646677791033e-05,1.8632953591058602e-05,7.418804818662238e-15,1.8744932370822556e-05,0.00036737761064500576,1.779411805446988e-05,0.0003116147453899212,3.9758622269253047e-10,0.00019297767843055392,0.0,0.27785103678067663,-6.198006964246768,3530830851.262013,432.275810471186
0.0,0.650620150067027,1.4867952872188852e-08,0.0240442889735244,0.0,1.2231946556804718e-07,9.09633219330955e-05,0.0186861292757156,6.187016590246309e-07,7.23710353812734e-05,0.1442119413746199,0.0,0.0,0.0,0.0,2.0359098532303705e-09,5.486045634513946e-07,0.00045236412750277165,0.16234652698718,9.848933320739449e-09,2.74009264992929e-05,9.809899037442795e-06,0.0014878652375881682,0.0002403445853576595,5.6623491766688606e-05,0.000877402952533154,1.1090194232160533e-05,1.7218295994849504e-05,8.245099262352027e-15,1.2941177421577444e-05,0.0003085728221690342,1.472307338205841e-05,0.0002904128732662156,3.398863192377868e-10,0.0003156410745132041,0.0,0.2770141507646626,-6.217341803314949,3784545227.3366327,438.741907387695
0.0,0.6502717615151171,1.871148358184339e-08,0.0240537269526526,0.0,1.2541953658084954e-07,9.14365699554135e-05,0.019036621214898,6.149189236924086e-07,6.93119697010321e-05,0.144477113564429,0.0,0.0,0.0,0.0,2.131044943935356e-09,5.749017253622939e-07,0.000464376857189661,0.162069340182948,9.812591046544285e-09,2.7790956781356017e-05,9.732643555977658e-06,0.0015303624448004464,0.00023334599598083249,5.633692030905106e-05,0.0004333279484303665,1.1092007377282641e-05,1.745371978003052e-05,1.0439333423084616e-14,1.2549698542449666e-05,0.0003026805815282154,1.4339197628078769e-05,0.0002940455548031564,3.4233614017348273e-10,0.00016750139593917201,0.0,0.2773065737548465,-6.232034107577329,3873639209.0956163,443.898659947696
0.0,0.6511329429336079,2.3448383384050044e-08,0.0238943681374858,0.0,1.0392977812474751e-07,9.39639945732291e-05,0.0200306132152521,4.228129854176783e-07,4.6797318879471927e-05,0.143519769957025,0.0,0.0,0.0,0.0,1.8517887852290361e-09,5.035241308526809e-07,0.00039533771011486237,0.161328341762056,6.7237411154401365e-09,2.2872819345142037e-05,7.642138787940607e-06,0.0012604314246190541,0.00017661190114803704,4.635666864526021e-05,0.21051850194705424,1.0467928696351209e-05,1.5174347590494391e-05,1.3304847398075745e-14,9.785497959597119e-06,0.0002459615276249528,1.0860853606851537e-05,0.00024180889809357554,2.885010986101613e-10,0.000840031005018666,0.0,0.1469932730457076,-6.244866887252553,2041077170.010173,454.550242672576
0.0,0.6518322443718559,2.362332134580041e-08,0.0237219021367628,0.0,8.98591739147461e-08,9.27294273329443e-05,0.0207473957247781,4.6443034771549384e-07,4.71785430453587e-05,0.142621901212961,0.0,0.0,0.0,0.0,1.6871548138224763e-09,4.4809693348862815e-07,0.00035512184802143304,0.160983827126309,7.099776686812624e-09,2.00513933990724e-05,6.79706790399918e-06,0.0011824201414153508,0.00017014166055064086,4.9291225919520924e-05,0.2682575827105093,1.193943660781165e-05,1.6163876982636756e-05,1.9660209664884843e-14,1.2084155462551081e-05,0.0002626172237245673,1.0966085616004078e-05,0.00024444169346174525,3.184880980188553e-10,0.0010801518620984223,0.0,0.11986476690293198,-6.25124497392803,1543833399.3790758,461.0031119154351
0.0,0.652908041569088,4.1984794258404165e-08,0.0235581279409454,0.0,1.2759965463602433e-07,9.30091164831226e-05,0.0221399631215307,7.884188966268101e-07,7.036049109189286e-05,0.141439677890985,0.0,0.0,0.0,0.0,2.4952196149966185e-09,6.473252457267833e-07,0.0004854359727602911,0.159861180360968,1.2307761321609486e-08,2.821410292149648e-05,9.27058232690132e-06,0.0016821183812172195,0.00022481443770769696,6.739165323046831e-05,0.00039357238337760133,1.4876519175977039e-05,2.1844992670592227e-05,3.8807783256072734e-14,1.6696169157606116e-05,0.00034820198898864247,1.4875875877857878e-05,0.0003369612322505395,4.450011574339872e-10,0.00017035107349138578,0.0,0.2752222895008942,-6.269989175006556,3842576365.405293,468.299304745175
0.0,0.653583910081764,6.564022727371027e-08,0.0233511663051952,0.0,1.1120671054031618e-07,9.31869822767236e-05,0.0234320905611164,3.879060803803327e-07,3.562334141642803e-05,0.140727405499399,0.0,0.0,0.0,0.0,2.2163883348972817e-09,6.118178516002869e-07,0.0004404845496516947,0.158812240570248,6.227437787703648e-09,2.4908818627254894e-05,7.263905603063625e-06,0.0014217311093525733,0.00014482830444541585,4.473696141968283e-05,0.21326232169491655,1.0866051877868228e-05,1.617727241639927e-05,3.8170050227434834e-14,8.166248544880013e-06,0.00022111008956555894,9.101258906148726e-06,0.0002442770286267543,2.9354045626537423e-10,0.0008162676802167153,0.0,0.14443394454069836,-6.246359535375578,2166586070.2168384,480.973286107534
