Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N2,Y_AR
1.6874484732522957e-9,1.2959216297801592e-55,2.0606413828146342e-57,1.4719748239211955e-15,1.0716143508172885e-60,1.236894442807875e-12,1.317954399157991e-45,3.6463344048452435e-54,9.992591643807577e-163,1.5062964687354005e-125,3.780665972878283e-87,3.176266451051695e-97,6.003588603401555e-46,0.9999999983063,3.625516672949359e-13,4.225593065313121e-14,4.753420988001024e-61,1.4931794142917128e-60,1.826073565174288e-88,1.2628902017530923e-72,7.837997557934124e-73,-1.1262778278080615e-157,1.8061039359531966e-95,7.253090262638272e-146,1.587322541475683e-99,1.3979967946148256e-89,1.7583436274732488e-82,-5.154748280565564e-99,5.4711759282857955e-77,2.5587859119854974e-144,4.591284485657395e-12,0.0
1.2445671986173053e-8,9.5202299148441e-54,4.559634017524262e-55,1.4661603282884662e-14,2.3711876481178093e-58,2.7211003590606912e-11,1.312748337660955e-44,3.6319313453768515e-53,4.912799990523675e-159,5.525117482604377e-121,-9.579674298901364e-83,-3.6022307721972354e-94,5.97987436768087e-45,0.9999999874166018,8.054089122064895e-12,1.0773340482160304e-12,7.757442824726878e-58,1.4814062946203636e-58,1.6259702056434953e-84,1.2521663369336632e-70,7.784112734564058e-71,-2.7758332508643515e-153,3.996413428996687e-93,1.1720766664862415e-141,1.568548058927016e-96,1.3869743170312002e-87,1.7444799791672318e-80,4.023950926966707e-95,1.2106213667189155e-74,4.159396116220639e-140,1.0113481543718098e-10,0.0
9.071114677245008e-8,1.4152477899063137e-51,2.0362657652615013e-52,2.9903912212899024e-13,1.0589386433486665e-55,5.900181446653718e-10,2.677494869186489e-43,7.407733331406336e-52,5.863957359090194e-155,3.9450806724718544e-116,8.411579825760664e-79,-6.741611190569588e-91,1.2196642352455682e-43,0.9999999062890741,1.7634951354873214e-10,3.0144216352340816e-11,2.524649320995846e-54,6.162669177931937e-56,-5.251301498449156e-81,5.185940185530011e-68,3.2620449726284815e-68,-1.11950667271856e-148,1.7847487763783767e-90,7.780306338935564e-137,1.3308815702117962e-92,5.769853305448991e-85,7.257084821888652e-78,2.678348521171658e-91,5.406481292145281e-72,2.7613511983092513e-135,2.196099673502973e-9,0.0
6.364931660287422e-7,2.041630351578107e-49,8.761383927490557e-50,6.149158928298491e-12,4.556306204194167e-53,1.2226302964891047e-8,5.5059336715522125e-42,1.5233362865461502e-50,9.66493543358759e-149,2.484488969367839e-111,7.740960884749318e-75,3.7123006373887956e-88,2.5082199671546996e-42,0.9999993010221282,3.689921385404263e-9,8.085756083770958e-10,7.598900835767767e-51,2.6060497037365045e-53,2.5757619627571322e-77,2.127090296178755e-65,1.4475564291560103e-65,6.083715265191326e-144,7.679973715755632e-88,4.8367301134252255e-132,1.1573854101510864e-88,2.4401494437451132e-82,3.069099575752664e-75,3.988103692843302e-88,2.3264374391072256e-69,1.7141312906713666e-130,4.5572751398456114e-8,0.0
4.168272383991174e-6,2.5325952979389715e-47,3.212866283733588e-47,1.168653168586647e-10,1.6709942702523314e-50,2.3355439264652418e-7,1.0470627523100844e-40,2.897779038356127e-49,4.6568927262320794e-142,1.0883484275228164e-106,2.136559900661202e-71,5.1432560363199406e-85,4.774790417600252e-41,0.9999946307335699,7.116983852611795e-8,1.9967513541036704e-8,1.7247765129713365e-47,9.42915882218605e-51,3.2462937124123994e-73,6.425545767884109e-63,6.552479069491623e-63,-1.0856058001194358e-107,2.8216037103339933e-85,2.2129561698756674e-127,7.97199153691618e-85,8.843616827340205e-80,1.1121764085646214e-72,-1.390750442195219e-84,8.545222136371511e-67,7.810879752406472e-126,8.718016173905331e-7,0.0
2.45377480222674e-5,2.367336378388666e-45,9.200420784295022e-45,1.956995817306992e-9,4.790623093493983e-48,3.9303697177857965e-6,1.770665117371921e-39,4.921506012107468e-48,2.2999713354735015e-136,1.5544157079687273e-102,-1.5158758134257025e-67,-6.408933433202834e-80,8.214384509322392e-40,0.9999551020103259,1.2091724182240835e-6,4.3333209135885985e-7,1.432917692908071e-44,2.720092094577033e-48,3.534611017299378e-70,9.237924855976302e-61,2.863641582321103e-60,-5.781213602773915e-108,8.327379610350378e-83,6.163681505918579e-123,3.958785771456233e-81,2.6214037449404615e-77,3.290802250679936e-70,3.983266286182593e-81,2.5199700037866144e-64,2.1512268657423432e-121,1.469206347495132e-5,0.0
6.422026674177143e-5,3.001535885562256e-44,3.3844363373397777e-43,1.1607872980714421e-8,1.7711064624870383e-46,2.3410453686855253e-5,1.1019663953993347e-38,3.125900340640137e-47,-4.809289976623098e-60,-4.68767502018371e-80,5.539543287196634e-66,1.4096128958348758e-77,5.568037085144127e-39,0.9998135651650074,7.262020470689707e-6,3.22338892771618e-6,2.8619346626393255e-43,1.1012819241873259e-46,1.0568617776678569e-67,1.8629353194005602e-59,1.379715029961927e-58,-2.0919368208469733e-105,3.5534665923067786e-81,-2.8402073391878145e-113,-6.66195959265421e-70,1.2139612018093265e-75,1.5109418446952882e-68,-1.7010011864504155e-76,1.112820747946112e-62,1.37328682039592e-118,8.762408478582972e-5,0.0
0.000169812930715334,3.8235787216479845e-43,1.6815225322821694e-41,7.381996123880723e-8,9.053510853012037e-45,0.000149492296059774,9.354765402751254e-38,2.9918008205104843e-46,-1.4070658412779515e-59,-3.5832648382533347e-79,8.809960062963878e-64,1.5078621003165485e-74,7.092241616684584e-38,0.9990418310824687,4.679685240096822e-5,2.6026864008663407e-5,3.944734357517044e-42,9.307745766392857e-45,-6.219805934661603e-68,7.11223503640499e-58,1.3966503006472787e-56,-9.510915820634027e-103,3.8621817022423013e-79,-5.152498623257999e-108,2.421513697710173e-67,2.064668989784963e-73,2.4431123808788703e-66,-2.386183945301791e-75,1.3795716736313015e-60,7.332064952756489e-115,0.0005605440995375586,0.0
0.0002765025969091058,2.436742003881815e-42,2.0131104187463374e-40,2.093040825217341e-7,1.1464281762998608e-43,0.00042483987391571235,4.769931353383503e-37,1.9388772628823418e-45,-2.059604593321441e-58,2.093872812869087e-78,-2.3698158822829444e-63,-1.2767357670536156e-73,5.855448730045155e-37,0.9974622786261,0.00013394124676606597,8.780963033481735e-5,2.5680427034054953e-41,2.3748932457134028e-43,-1.1159893095192391e-66,1.320462043551924e-56,4.463189150258611e-55,-6.598674041842483e-101,1.6061071018225696e-77,-1.2821867214412134e-104,-5.22457551679377e-66,1.5451361160887227e-71,1.653809375445374e-64,1.7417161532090413e-73,1.1796461219818562e-58,2.5455663127698977e-112,0.001596351222620951,0.0
0.0004453079532132255,4.813191855374781e-41,4.964829599997919e-39,6.082256636374292e-7,3.2888111254772894e-42,0.0012357777614937448,7.002678350461259e-36,5.438110185426366e-44,-7.880686000426554e-58,8.427749526183531e-77,5.970962553441424e-62,1.232766992552408e-71,1.4555322540403153e-35,0.9928908668152435,0.0003932621052479416,0.0003078579257789321,5.19513853896923e-40,2.170551920296039e-41,3.9881898544313393e-66,1.1253031186939715e-54,7.195039322820051e-53,-1.1735510495191707e-98,5.456975007369293e-75,5.523747301794563e-102,-1.4838713483814412e-64,1.223625447525849e-68,1.003067512119805e-61,2.198407673850569e-72,-2.424799193198935e-56,-6.208247863917225e-108,0.004663802271706351,0.0
0.0006917000246390338,7.970460338087895e-39,4.5304489316690645e-37,1.6460963444061623e-6,4.275340233548537e-40,0.003335177631427743,9.200679538764968e-34,3.238267766823857e-41,3.480799655950411e-57,2.4248551050222813e-74,-8.233078083761771e-62,-8.707842877733399e-71,2.12087117970995e-33,0.9809994706876785,0.001074997599784078,0.0009928485379158984,8.901583852810714e-38,1.4929837628743256e-38,-1.1707360638724792e-64,1.2543520011600669e-51,1.8365532672077753e-49,-1.7610227089834442e-94,8.144650913862748e-71,-5.454235614642749e-98,-2.838976733791161e-62,4.5322824866421435e-64,2.0498304397972954e-57,1.2202078066220147e-70,2.6554461406405565e-53,1.8835652094892137e-102,0.012704967573754831,0.0
0.0008475652969622987,4.149890342243406e-37,1.0994398872009386e-35,2.6689803110073815e-6,1.4148753725542201e-38,0.005383173814557299,4.7036131736921405e-32,6.242235226954994e-39,3.766600828774638e-55,-1.5670395322052558e-71,5.0457553110016404e-61,2.344936115144763e-69,8.038090854002766e-32,0.9691854864671983,0.0017529086157947356,0.001774178520314973,4.7421369133171796e-36,1.5037218765612164e-36,-1.7806938456089845e-63,2.2860772602283965e-49,5.8194578980066e-47,-8.014169165206531e-91,1.2260138831842034e-67,1.1741021165958935e-94,1.038270852720829e-60,1.0282600438615417e-60,2.883151872657455e-54,-2.935738241336413e-67,1.2533405953405307e-50,2.7408034121143184e-97,0.02070050445570016,0.0
