Y_AR,Y_N2,Y_H,Y_H2,Y_HE,Y_O,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_O2,Y_CO,Y_CO2,Y_HCO,Y_HOCO,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_NO,Y_N2O,Y_NO2,Y_HNO,Y_HON,Y_HONO,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HNO2,Y_HONO2,Y_NO3,MF,CEM,HRR,T
0.0,0.669886986283332,6.326218187125363e-06,0.0206505701773541,0.0,1.9223284250842997e-07,9.51108244451843e-05,0.0453471409024383,1.5876611914638308e-06,1.605837900065607e-05,0.122730617830048,0.0,0.0,0.0,0.0,8.384770551189354e-09,1.6687467289035113e-06,0.0007091333640552484,0.1412895739823829,7.747583718305767e-09,4.8896082886525904e-05,5.583275926432558e-06,0.002069586723649022,4.178471129475297e-05,5.114567587380066e-05,0.14432805529133128,9.628914599960615e-06,2.1018574408710312e-05,3.565052438505029e-12,5.242297522017613e-06,0.0001366399308509808,4.821981898082048e-06,0.00021243474119807452,5.016939198336494e-10,0.0005539009859004921,0.0,0.17097965916154062,-6.220068901924988,3290993376.6498785,643.093592872109
0.0,0.6671382555146861,3.210480168177285e-06,0.0212486198861064,0.0,1.6019931516175515e-07,9.00461983821247e-05,0.0416063195490606,8.661485908420981e-07,1.4664364357407195e-05,0.125445664361419,0.0,0.0,0.0,0.0,5.85171519929327e-09,1.3663035226141014e-06,0.0006614638444726553,0.144471094490346,5.9286690187985646e-09,4.363664561699269e-05,5.6365211100606805e-06,0.002016303752653517,4.9981311628441735e-05,4.335533319211417e-05,0.15973020763869303,9.675645342739808e-06,1.8641235843195677e-05,1.634826417680052e-12,4.430720276002868e-06,0.00013112625998648578,4.7418399799488916e-06,0.00020967455708923187,3.841079308046916e-10,0.0005448673904291808,0.0,0.16518866096594703,-6.207926133907846,3066026624.2752304,610.374844241899
0.0,0.6628774760795121,1.5112552220547239e-06,0.0218124964038864,0.0,1.3026909638400362e-07,8.376768021369829e-05,0.0383221580586965,5.978596122558231e-07,1.5716507675986546e-05,0.12961593615862,0.0,0.0,0.0,0.0,4.079612650974622e-09,1.050841543929724e-06,0.0005785767717500983,0.147288165619071,5.210983998257637e-09,3.5746192510966694e-05,5.364695632037363e-06,0.001901781652331415,5.891546745160122e-05,4.1881371187220244e-05,0.18559874079810268,1.0470237475944125e-05,1.8267037316820068e-05,9.151925009498411e-13,4.935623932479724e-06,0.00014284466439108643,5.047639878650687e-06,0.00021547674307018428,3.5349868885317273e-10,0.0006518436896962459,0.0,0.15324795552669734,-6.205583650316427,2479919715.8855104,584.239136616736
0.0,0.661107511766735,6.705077839894518e-07,0.022154438813703,0.0,1.1664023976476568e-07,8.40794602671872e-05,0.0344729373443815,4.5811012619008213e-07,1.8852969295850566e-05,0.132322405156947,0.0,0.0,0.0,0.0,3.1798998614952062e-09,8.559500060417485e-07,0.0005163837637844181,0.149858627457966,5.291240602147291e-09,3.0383141999719197e-05,5.518907974257425e-06,0.0017514123561647367,7.495210419577008e-05,4.2878101722860724e-05,0.21678080424824267,1.1359498538639586e-05,1.820745844388216e-05,4.795210731999574e-13,5.994542808302246e-06,0.0001635484346168034,5.834254905577844e-06,0.00022704389956684548,3.4025838326867434e-10,0.0007836711644265879,0.0,0.13915205890512206,-6.208658316545237,2105754634.9672112,557.4269197558
0.0,0.6589371032882629,2.3017107976240003e-07,0.0224708843503633,0.0,9.822575707378237e-08,8.159275223804029e-05,0.0298226347502874,3.929675829770721e-07,2.3717989520160137e-05,0.135685122825469,0.0,0.0,0.0,0.0,2.357247637664727e-09,6.587983622580449e-07,0.0004454208182870543,0.15300266203338,5.370239171192139e-09,2.4442098091710753e-05,5.638026226791334e-06,0.0015827496229912515,9.576920813129278e-05,4.340314530879384e-05,0.2387554504461022,1.1818906485588413e-05,1.782175422535865e-05,1.9024856230606692e-13,7.373101153655486e-06,0.00018968252445241804,6.836081412803804e-06,0.00023548436236220553,3.2266144894568526e-10,0.0009152556750706739,0.0,0.12984375977007248,-6.219437195294617,1753398544.3358686,525.131361907532
0.0,0.65695540443096,9.238389570293708e-08,0.0227783308817334,0.0,8.795964592327453e-08,8.1176609677868e-05,0.0267700004146292,3.941551873801535e-07,2.9825130123564867e-05,0.138385612234517,0.0,0.0,0.0,0.0,1.920056271583613e-09,5.391248789075912e-07,0.0003961528102690549,0.155029475428482,5.646133542577647e-09,2.1092691339278187e-05,5.796500708356263e-06,0.001425835695748772,0.00011712644716312638,4.4397305136829434e-05,0.25081104625396916,1.1965848345859598e-05,1.7271439674586884e-05,8.206281744117235e-14,8.830656453083098e-06,0.00021415175525302789,7.946164710207233e-06,0.00023902125635992088,3.133788171634037e-10,0.0010066354356215606,0.0,0.12490974993461317,-6.23142018456964,1560370038.3296032,499.2116888847409
0.0,0.655149274890023,4.74095796432843e-08,0.0231298502485533,0.0,8.179111907036962e-08,8.11581515531288e-05,0.0240180060543868,4.0949221396029404e-07,3.524906983160554e-05,0.1403384185414549,0.0,0.0,0.0,0.0,1.677365262304298e-09,4.700870773999513e-07,0.0003663591022529362,0.157283292114028,5.914240179892439e-09,1.937533488393463e-05,5.943444567477746e-06,0.0013246031511204486,0.00013434143286044666,4.5114887716565284e-05,0.25529491396934006,1.188338475629826e-05,1.6757722630590216e-05,4.300123768169479e-14,9.962172064777267e-06,0.00023166544748426238,8.861757505964109e-06,0.00023960635674283464,3.069491444606152e-10,0.0010519065361869373,0.0,0.12382030126982556,-6.239910453133948,1466497609.5505025,481.319580455761
0.0,0.65345606066273,2.282116503735048e-08,0.0233835840581981,0.0,7.476945860005003e-08,7.938464997291071e-05,0.021720097496272,4.246433968291997e-07,4.1260455714260146e-05,0.141847620592776,0.0,0.0,0.0,0.0,1.4414885707391754e-09,4.058682973967886e-07,0.00033842988065971763,0.159513252540051,6.094749594473626e-09,1.7961819200073675e-05,6.104852250674833e-06,0.0012378671228718192,0.0001521422765306803,4.5152605173742286e-05,0.2506111492303015,1.1492844968751283e-05,1.6037373251944396e-05,2.0545235240561607e-14,1.0939535757178432e-05,0.00024652561747609206,9.777158905072169e-06,0.0002370415704011645,2.947947173736914e-10,0.0010617421784046965,0.0,0.126779798866662,-6.250476093603818,1393503926.0956514,462.881996656252
0.0,0.652480018473157,9.191648824757638e-09,0.0237068390059822,0.0,6.81608837467431e-08,7.72142974829573e-05,0.0196234517452982,4.435614270004911e-07,4.9984215264349804e-05,0.142947965535148,0.0,0.0,0.0,0.0,1.2080288326046625e-09,3.4002812569446456e-07,0.00030828673332799713,0.161164510942932,6.293189991505268e-09,1.686479524072981e-05,6.2966273087924005e-06,0.0011291156698480576,0.00017482619197240336,4.5120908654821675e-05,0.23834083744695037,1.0823328321407938e-05,1.4968164417301315e-05,7.942760070223081e-15,1.2096789493275157e-05,0.0002620421870566945,1.1002528057035216e-05,0.00022990947832371217,2.78803160209709e-10,0.00103980367212039,0.0,0.13327720822329542,-6.202514425359891,1332028013.7803879,441.170689579843
0.0,0.65106358434452,4.079392266382495e-09,0.0241246375158349,0.0,6.812637019870673e-08,8.068571932020159e-05,0.0173962337867492,4.798323179724825e-07,6.264492143111067e-05,0.1447432248757559,0.0,0.0,0.0,0.0,1.1018831647344277e-09,3.002546535708825e-07,0.00028789103700984503,0.16259163375782,6.878987728533223e-09,1.7115427741570016e-05,6.7237655375267195e-06,0.0010048645270355023,0.00020332517901690457,4.735090339811572e-05,0.23698414725264172,1.0484801102362713e-05,1.407367747014217e-05,3.304360662819345e-15,1.3999166540231763e-05,0.00028363348569416207,1.2821784676817322e-05,0.00022294690030502095,2.76919516571053e-10,0.0010318572202902049,0.0,0.13468116880091535,-6.146799400708439,1320872718.6747482,422.350891153149
0.0,0.649427661725896,2.6542622698515776e-09,0.0245176525117809,0.0,9.409919558014494e-08,8.28291217829221e-05,0.0151169334441094,7.549102411310293e-07,0.00010133055220293759,0.14666988236644,0.0,0.0,0.0,0.0,1.3504370443140465e-09,3.548048900515849e-07,0.00035115538743978357,0.164185040829991,1.1255204338978302e-08,2.3770716059241237e-05,9.396370865057451e-06,0.0012176012545031892,0.0002945009288949763,5.967908769226835e-05,0.00012534923753674182,1.030678312972098e-05,1.5129369296852859e-05,1.932089762773968e-15,1.8855193716774665e-05,0.00033606225221462585,1.8859454017133087e-05,0.00027852118088375134,3.321828403031312e-10,7.64198741358135e-05,0.0,0.27986425414578026,-6.122276858520613,2883225296.09161,407.555783811464
0.0,0.647524508205232,1.4318434189125026e-09,0.0247098426892666,0.0,9.539304521392328e-08,8.14224177254379e-05,0.0126673266990324,5.902342471295076e-07,9.925067895498251e-05,0.14953235827402,0.0,0.0,0.0,0.0,1.2160786230841558e-09,3.292305098739582e-07,0.00034247303267103004,0.165484541714724,9.010127427747835e-09,2.5631396556949935e-05,9.853822429964292e-06,0.0011281371303001266,0.00028740341699682535,5.2133356710557445e-05,0.00016258339111738598,7.811925720007969e-06,1.2702711421114078e-05,6.598875752928093e-16,1.4603127310750962e-05,0.00029658018757121703,1.7677902535139076e-05,0.00023877042225777374,2.7278266824928486e-10,8.723065937981589e-05,0.0,0.2800540329436995,-6.1342985713763145,2894637133.1489606,392.174171457477
0.0,0.6461864605938851,5.285935942818692e-10,0.0248585722058932,0.0,8.948654586762852e-08,8.009608434289741e-05,0.0103882753387037,5.809759647305421e-07,0.00011621556517196103,0.151217765049108,0.0,0.0,0.0,0.0,1.0155964710333133e-09,2.7163446155932565e-07,0.00030960970138318495,0.167268830728067,8.97565426050229e-09,2.8266357073875235e-05,1.0217682974585099e-05,0.0009942329050097222,0.0003089215678626009,5.284296598911423e-05,0.00022767504101633924,7.130758707080515e-06,1.1519025112320876e-05,2.2497343480642833e-16,1.601924458731374e-05,0.0003023508748920293,1.9408351729539064e-05,0.0002163654184076163,2.5829734042962884e-10,0.00013025911216098227,0.0,0.28092563965634293,-6.178627822694282,2671170460.9376836,374.5526413999031
0.0,0.644934785545489,2.2079427077941764e-10,0.0250412909567806,0.0,8.762708801709149e-08,8.34057364298706e-05,0.0089922412132108,5.980225483503883e-07,0.00014164281899827996,0.15221611718383,0.0,0.0,0.0,0.0,9.049615762266538e-10,2.3336507819189173e-07,0.00028730211431826543,0.168732159364259,9.523309745175824e-09,3.421732235958453e-05,1.0896780593657235e-05,0.0008644442334412255,0.0003366514470556028,5.8816712970807854e-05,0.0017304307360457702,8.415776563835151e-06,1.1538771840198034e-05,9.071346182619136e-17,1.9364721343989884e-05,0.0003495366312450418,2.212052590940263e-05,0.00019811498402614135,2.687265712932415e-10,0.0006081031724956501,0.0,0.2802297614799847,-6.231910930195889,2600658946.2855277,359.4667908238349
0.0,0.6440600784529251,1.1330448765576365e-10,0.025224220817942,0.0,9.050925529080091e-08,8.40246844508924e-05,0.0072555397983569,5.89625179296906e-07,0.00015855730617727711,0.15329630812008,0.0,0.0,0.0,0.0,8.204611885134931e-10,2.0777694456735014e-07,0.00027190188511300314,0.170079828126245,9.712288801794602e-09,4.0893665762162925e-05,1.1374469030000983e-05,0.0007933861146911385,0.00035203269424832046,5.851779828908856e-05,0.0002236270940652687,6.839236662323729e-06,1.0075936116882955e-05,4.209945878854299e-17,2.0120800321187195e-05,0.0003230379313178719,2.383002582870755e-05,0.00018405910380424141,2.534442691569533e-10,0.00015218981825877048,0.0,0.28332893690161354,-6.271408720304976,2530834290.434264,348.881807871981
0.0,0.644164828479605,5.883459071570892e-11,0.0254096040763963,0.0,9.111792701230398e-08,8.617888008585241e-05,0.0061366595779847,5.852594982939243e-07,0.00018073304877657325,0.153265384496899,0.0,0.0,0.0,0.0,7.457793949655714e-10,1.840050743089369e-07,0.0002574038391151784,0.1709373444890289,1.0005828156206177e-08,5.0475752717119734e-05,1.187233387531812e-05,0.00071377364678678,0.0003670452385143023,6.18552855916201e-05,0.0002872469085123239,7.113712227881965e-06,9.693680991872503e-06,2.052805075002507e-17,2.2273133275673224e-05,0.00033984246016949634,2.591672516426377e-05,0.00016914346433011317,2.531919438860877e-10,0.00020316381246436447,0.0,0.2845971064297814,-6.31504529625617,2482061267.786799,338.65079872436
0.0,0.6429188756493289,2.8954688387280844e-11,0.0255916811041073,0.0,9.18133608743284e-08,8.4836759663347e-05,0.0046718969861601,5.52240589657753e-07,0.0001943979458428395,0.154939667559465,0.0,0.0,0.0,0.0,6.500485545196386e-10,1.5882459466856727e-07,0.00024031001179941792,0.171793041941276,9.746685974567343e-09,6.215766686025919e-05,1.2089124597634175e-05,0.0006494831597634717,0.0003707799348760878,6.0729670976603245e-05,0.00012309028352702598,6.546594378068498e-06,8.417610747553508e-06,9.101928779297609e-18,2.246520873492494e-05,0.00030805122774562395,2.706169120358466e-05,0.00015215122860040675,2.338787779423089e-10,0.00010080017267768633,0.0,0.2853834314480484,-6.355297855815876,2339751867.0869217,328.669503074444
0.0,0.6421001915129371,1.5830534155821728e-11,0.0258050600392629,0.0,9.066877982278587e-08,8.80422383788896e-05,0.0041049771265504,5.542071514901109e-07,0.00022420021138153546,0.1555874756554389,0.0,0.0,0.0,0.0,5.931666888470125e-10,1.4053442163510694e-07,0.00022866021737722925,0.172314253427432,1.0115533447796672e-08,7.945857449570974e-05,1.2568008445106551e-05,0.0005803299503666241,0.00038253905891558394,6.628985382724685e-05,0.00022372626006704935,7.452931712071934e-06,8.706209855002468e-06,4.784675970515717e-18,2.5626643495619998e-05,0.00035517226366509546,2.9485149383600968e-05,0.00013894848516633442,2.41002214398362e-10,0.00018758133411410894,0.0,0.2860474725542512,-6.400423532396526,2322638698.515788,319.91866724130404
0.0,0.641961965376959,1.0793419744001634e-11,0.0258696244840629,0.0,1.0888710903270947e-07,9.22687366523322e-05,0.0036947792935046,5.572847441880684e-07,0.00023952004671815372,0.155963824500346,0.0,0.0,0.0,0.0,5.825258349984657e-10,1.334959029921474e-07,0.0002247850839991405,0.172417537608474,1.07262766536041e-08,9.45600397989327e-05,1.330487628414336e-05,0.0005426611160335847,0.00039677149205163747,6.687522100953888e-05,7.826866250677351e-05,7.220291784656218e-06,7.096338134253041e-06,2.940297383684757e-18,2.6436729254411706e-05,0.00028051145234279094,3.187832583554547e-05,0.00013240043954830226,2.3348195123717693e-10,7.677324720697641e-05,0.0,0.28648555459235675,-6.436071309343313,2370302968.4424386,314.313400062274
0.0,0.6406640257852391,8.210030624160244e-12,0.025921361347025,0.0,9.012717936825918e-08,8.995967283398599e-05,0.0029255987463216,5.429335301987109e-07,0.0002524008834782448,0.157474543214998,0.0,0.0,0.0,0.0,5.291953747946156e-10,1.2226661844171964e-07,0.00021614524013367314,0.172924511233582,1.0267302705465238e-08,0.00010393307699634841,1.3015935242039029e-05,0.0005187268225302654,0.0003890845228017796,7.008464610548864e-05,0.0002594588047397566,8.159885964396953e-06,8.539113490125105e-06,2.306061211326106e-18,2.79961912972146e-05,0.00038089921073638594,3.164195631952326e-05,0.00012471170526511492,2.390471605318042e-10,0.00022979734462091976,0.0,0.2858236494402886,-6.444579674227644,2271240887.419842,311.019909033219
0.0,0.639817242655278,5.217249372904338e-12,0.0260540105603341,0.0,9.711282274290202e-08,9.48338322721529e-05,0.0021174455153037,5.567714975524354e-07,0.00028646731889100756,0.158695012958812,0.0,0.0,0.0,0.0,5.031824794664035e-10,1.1215450594237378e-07,0.00021002840555350887,0.173221454478,1.0903740930096501e-08,0.0001319719326082948,1.3648505275860242e-05,0.0004722722674615386,0.0004010904520874502,7.48596430179591e-05,0.00019537654332093884,8.833683007621508e-06,8.204371618487122e-06,1.371971771747757e-18,3.091918137561235e-05,0.00038821583546747913,3.45216773947008e-05,0.00011624710342984791,2.430949650686411e-10,0.0001961015501097627,0.0,0.2860078487803173,-6.4592743874964205,2316109277.2222204,304.692376297404
0.0,0.639366178914474,3.7480207261460244e-12,0.0261152119841888,0.0,1.2134953602262718e-07,9.67214822673631e-05,0.0011315381308333,5.344754883779134e-07,0.0002825621859723765,0.1594473812773469,0.0,0.0,0.0,0.0,4.903767551520558e-10,1.0725131821554294e-07,0.00020689566966989464,0.173842968210891,1.1154895749034525e-08,0.0001425312942842152,1.424019306923275e-05,0.0004542891692095923,0.0004079110039578239,7.19625159796952e-05,6.757154168797314e-05,8.112656892390048e-06,6.1957902983852105e-06,8.730798326491873e-19,2.9863321788011295e-05,0.00025949790533518656,3.602731357668849e-05,0.00011097822202240803,2.2557861996245281e-10,7.605978229880845e-05,0.0,0.28666985062221384,-6.469165115125629,2322252107.9878407,300.458881721251
0.0,0.6393629456120551,2.8750909032862784e-12,0.0261765008845188,0.0,9.99814607008846e-08,9.6916864807913e-05,0.0008251838303209,5.427327322289432e-07,0.00031728270363861667,0.159365666033014,0.0,0.0,0.0,0.0,4.508917093303904e-10,9.810769777881275e-08,0.00019990643282136576,0.174172786775283,1.1140825449023065e-08,0.00017121566114442212,1.4084522419234448e-05,0.00042662248829963313,0.00040393477328977537,7.761915357746088e-05,0.00017390998421918923,9.413010907272338e-06,7.757273603489976e-06,6.902176527482783e-19,3.278933896651293e-05,0.00038900562715374673,3.669563303875481e-05,0.00010439717223996544,2.368521000018148e-10,0.00018959958918259034,0.0,0.2868786515160167,-6.474892051988733,2280589140.2570014,297.15737210468603
0.0,0.639658855027286,2.5123759659591913e-12,0.0261511164957613,0.0,7.719483030969406e-08,9.24055187147895e-05,0.0011378942485793,5.105586745460526e-07,0.00030728585751862124,0.158569216467536,0.0,0.0,0.0,0.0,4.10769527491349e-10,9.140384828864847e-08,0.00019279141726047557,0.174390512242124,1.0363695044719227e-08,0.00016661207749596584,1.3437156845091819e-05,0.0004175350072404883,0.0003894229451141059,8.004497243171724e-05,0.0009941215866932198,1.1935697519417522e-05,9.482849503637338e-06,6.452053285736988e-19,3.365985888555801e-05,0.00052485613066042,3.5174081760930456e-05,9.973944079515511e-05,2.420237841684242e-10,0.0007029685329142984,0.0,0.2858281195497521,-6.474138285710179,2147729570.7430706,296.043176487541
0.0,0.639609307859079,2.235238662073756e-12,0.0261947044507695,0.0,8.866275057408942e-08,9.51161450843792e-05,0.0012156820391743,5.225051836723394e-07,0.000323308226576699,0.158404729138484,0.0,0.0,0.0,0.0,4.152566979138839e-10,9.069200314276644e-08,0.00019326380615775584,0.174480460367408,1.0859448954221374e-08,0.00018426602311624128,1.3876067159807201e-05,0.0004094540274517463,0.00039717383271590373,7.922270668168362e-05,0.00031646386984778284,1.0275951262121815e-05,8.401704780396002e-06,5.407603124478414e-19,3.364405708597835e-05,0.0004519949404901631,3.658276074718261e-05,9.870871948852655e-05,2.359643321025963e-10,0.0003208234256266012,0.0,0.2873517108070468,-6.477365164528124,2200106182.4254293,294.370379296853
0.0,0.63906023538303,2.2189865504873435e-12,0.0261681393659543,0.0,9.287601534121628e-08,9.180600166864108e-05,0.0006138048293446,5.003603532237537e-07,0.0003063934549724537,0.159215903685126,0.0,0.0,0.0,0.0,4.101455927207072e-10,9.093510746302966e-08,0.00019269273876474133,0.174850110734876,1.0428919743197174e-08,0.00017852050811110494,1.3743089042632783e-05,0.00042093426501098574,0.0003911764748755099,7.362482014952705e-05,0.00017131580181671302,8.821381668178401e-06,7.432396537628845e-06,5.149960931984585e-19,3.068190946018086e-05,0.00037291889100542485,3.526740957437497e-05,9.854569919018813e-05,2.1986318585800638e-10,0.00018264822070120917,0.0,0.28747013295827384,-6.478176108017814,2137396755.8536925,294.671403959683
0.0,0.6397587462440639,2.078739386171734e-12,0.0261281744164015,0.0,8.703667243700054e-08,9.099557173944028e-05,0.0010677260645022,4.93134882899672e-07,0.000307538876529302,0.15813761824489,0.0,0.0,0.0,0.0,3.9866734565558597e-10,8.86620258548438e-08,0.00019053522443812805,0.174816739458403,1.0316261461170288e-08,0.00018164793446492152,1.3634952172199341e-05,0.000415810877763656,0.000388181048320939,7.449199229782415e-05,0.0002422241649667747,9.21494668338944e-06,7.84505390371957e-06,4.892271772960177e-19,3.1069087633034716e-05,0.00040771803416343895,3.508317081854388e-05,9.68381722609206e-05,2.2114149124443607e-10,0.0002470439269190346,0.0,0.28768136129794036,-6.4771166063382015,2107859774.4542558,293.97496913895304
0.0,0.640384874521136,2.5772428465435592e-12,0.026124091776844,0.0,8.694678278217943e-08,8.94092164836299e-05,0.001507949029711,4.913711983523462e-07,0.00029216590793087403,0.15743275977561,0.0,0.0,0.0,0.0,4.131393149383775e-10,9.307158009176638e-08,0.00019359904852909242,0.174460915680215,1.011718372806923e-08,0.00016265574263986762,1.3403971342248865e-05,0.0004340246330101606,0.0003855592880875725,7.213513391148966e-05,0.00022228785634624058,8.679923297933146e-06,7.766509893716127e-06,6.224943972561024e-19,2.9742377171163443e-05,0.00038847044080718825,3.39892177331302e-05,0.00010073191787552943,2.193104803079157e-10,0.00022181848617201124,0.0,0.2878602803703112,-6.469161411333418,2100359672.3890653,296.720028052314
0.0,0.6400996447362199,2.4127069469015187e-12,0.0261707152391642,0.0,1.0579894201411547e-07,9.11286731326904e-05,0.0017211039196409,4.881439722502981e-07,0.0002879717423107839,0.15769837182048,0.0,0.0,0.0,0.0,4.2275286929274375e-10,9.395420047332732e-08,0.00019468809489239374,0.174219035611362,1.0357530855079572e-08,0.00016309811929300622,1.3753323302116507e-05,0.00043181951465638793,0.00039116793406691457,6.944298029967815e-05,8.54225417515993e-05,7.87872463529078e-06,6.273477301129115e-06,5.437535639607306e-19,2.8642588105639926e-05,0.0002811220228603542,3.4817786140183294e-05,0.00010054114721924276,2.092514710852836e-10,9.474210622594434e-05,0.0,0.2880854795090553,-6.471649267860699,2131164592.0671499,295.775356409341
0.0,0.63917912519301,2.786886047766892e-12,0.0261702803404987,0.0,8.710216269887685e-08,9.28417629255043e-05,0.0013168628045203,5.172210154424261e-07,0.0003040265765407953,0.159083041291375,0.0,0.0,0.0,0.0,4.2916265244732015e-10,9.529342840834021e-08,0.00019631340342600304,0.174157848607671,1.0503319653966313e-08,0.00016349971960114996,1.360130694863458e-05,0.00042923568529134877,0.00039287815784562566,7.644563896347388e-05,0.00032955613840845717,9.714699458174056e-06,8.40562998260141e-06,6.906902799445969e-19,3.194567497561924e-05,0.0004361130992497453,3.5136216904029755e-05,0.00010253239418035649,2.33517283491603e-10,0.00031726089814893704,0.0,0.28665700969355895,-6.4728597638029965,2181571840.299823,297.237935875943
0.0,0.639177655930202,3.1518187850094294e-12,0.0261603249575017,0.0,1.211470751282659e-07,9.08462434747388e-05,0.0014866914722915,4.776826650758477e-07,0.0002502319873229796,0.1589798792840369,0.0,0.0,0.0,0.0,4.563558179482507e-10,1.0224128100416752e-07,0.00020108540568368195,0.1741046021124929,1.0273327112346306e-08,0.0001317571591774958,1.3820965618537534e-05,0.0004585926830918385,0.0003941057700508929,6.562318647324679e-05,4.5424996269164745e-05,7.140719633176119e-06,5.320115791903042e-06,7.015772681372119e-19,2.662214805807715e-05,0.00020153197344925067,3.412627885852419e-05,0.00010672973116599568,2.0327483561126023e-10,4.993453652989856e-05,0.0,0.2874273555216227,-6.468262504511679,2169320349.603442,299.093064554815
