Y_AR,Y_N2,Y_H,Y_H2,Y_HE,Y_O,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_O2,Y_CO,Y_CO2,Y_HCO,Y_HOCO,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_NO,Y_N2O,Y_NO2,Y_HNO,Y_HON,Y_HONO,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HNO2,Y_HONO2,Y_NO3,MF,CEM,HRR,T
0.0,0.678576261632915,0.00018660022036233817,0.0195239093531979,0.0,1.6774900886067048e-06,0.0001619909780508,0.0645865592981624,1.1674458831457395e-05,1.0914377813020318e-05,0.106874407757883,0.0,0.0,0.0,0.0,2.4347822656854824e-07,1.051710508204581e-05,0.0013910544067438665,0.13027687097979,2.176336192462198e-08,4.348768909259976e-05,6.743483852023106e-06,0.0017415855192843257,6.655792837069265e-06,9.117940584192803e-05,0.008297578488212594,9.191202809857752e-07,2.207894603617465e-05,2.977312579952255e-11,3.325914436577933e-06,8.833967328222851e-05,2.737941722781675e-06,0.0001253912466256381,5.254194590346406e-10,8.854023315427851e-06,0.0,0.24911773287886366,-6.456473377727148,12645524798.363483,788.908184923463
0.0,0.67840711801415,0.0001819413599664015,0.0196029971286059,0.0,1.6291966524506915e-06,0.0001628053993581,0.0651154726023204,1.1546988042049845e-05,1.1149524870491973e-05,0.106527210214707,0.0,0.0,0.0,0.0,2.338921741623249e-07,1.0260996361799603e-05,0.001381384365565034,0.1301843966408599,2.1434877179366532e-08,4.364516020139988e-05,6.721212765584984e-06,0.0017370597505730668,6.882195917109599e-06,9.003932124414238e-05,0.008441119701884103,9.472449995840688e-07,2.196474650070989e-05,2.9318962393635696e-11,3.354360031043607e-06,8.898109916833327e-05,2.7994904911078404e-06,0.00012694864924314033,5.235835853700401e-10,9.603473562929001e-06,0.0,0.24945968993648768,-6.460231744086248,12631851742.884853,786.621832374828
0.0,0.6762211936100521,0.0001348933630391945,0.0197920049325203,0.0,1.1810387810255628e-06,0.000150259836224,0.0627527512941012,9.734496967938395e-06,1.1832631206155599e-05,0.109143333870017,0.0,0.0,0.0,0.0,1.5226791838090833e-07,8.19205918228892e-06,0.0012999704834281947,0.131940456457085,1.7640040611100126e-08,4.561923761915643e-05,6.544166592859622e-06,0.0018570235504607592,8.471368962728475e-06,7.779697025062214e-05,0.009717465257273199,1.2419753597864021e-06,2.141696347334626e-05,2.2471377643296415e-11,3.167387806550736e-06,9.353271371483333e-05,2.939441722470146e-06,0.00013421690557916013,4.876261852454436e-10,1.731082865643657e-05,0.0,0.2493474162760074,-6.4655177576028935,11377372191.087915,769.533665155973
0.0,0.675562162323509,9.861753894276479e-05,0.0198161442128716,0.0,8.601312432321351e-07,0.00013910263961,0.0603668125909117,7.891780607049728e-06,1.212606624573867e-05,0.110465154335896,0.0,0.0,0.0,0.0,1.0075370877347689e-07,6.692150845092093e-06,0.0012362685132285849,0.133650623897202,1.5023530375362944e-08,4.880155522262678e-05,6.5408028250523505e-06,0.0019979888074874337,1.0556051440952362e-05,6.793917480256686e-05,0.01185939329156474,1.6512599377241569e-06,2.0945145646292065e-05,1.708632473826463e-11,2.9897942134698257e-06,9.648385712599783e-05,3.0696838303478006e-06,0.0001422171901328464,4.5926469509936823e-10,3.011191586333153e-05,0.0,0.2486195575078146,-6.454068435742301,10263883200.843254,753.126029182044
0.0,0.6750547174887459,7.190831402393774e-05,0.0199729913410198,0.0,6.425277413434303e-07,0.0001291198168966,0.0582604401623533,6.3675583206010345e-06,1.2283854889238526e-05,0.111036210054737,0.0,0.0,0.0,0.0,6.799156651261777e-08,5.489686630825116e-06,0.0011681414914937556,0.135546521136246,1.2904158942417e-08,5.1385184000078706e-05,6.437897736964136e-06,0.0021055984679438575,1.2899468530807774e-05,6.04272127647524e-05,0.015239491731533035,2.1546848185993034e-06,2.0439909562781855e-05,1.3214017932453171e-11,2.8790817587159887e-06,9.850991980084096e-05,3.188077598273821e-06,0.00014968074844658928,4.3868881647093145e-10,4.9055926752591494e-05,0.0,0.24809382725595752,-6.396231749656852,9232989917.56313,737.060298222578
0.0,0.6741468450186721,5.340786668548329e-05,0.0203503939030666,0.0,5.295517786784924e-07,0.0001277976020894,0.0561543152440707,5.196168792138776e-06,1.3075754107226995e-05,0.112513615102398,0.0,0.0,0.0,0.0,4.872963576022226e-08,4.651387970007976e-06,0.0011176117099051188,0.136707033129704,1.1900401958966678e-08,5.548585351459181e-05,6.489937480142858e-06,0.002137805621323765,1.657487729154562e-05,5.652903625389772e-05,0.021636830979819496,2.8933241224371752e-06,2.007858414138414e-05,1.0802623980386005e-11,3.0013713112301448e-06,0.00010177759684637702,3.5288811492220733e-06,0.00016138819254626799,4.345117058694573e-10,8.009950044706686e-05,0.0,0.24531900714229757,-6.350757701329522,8709243102.041636,720.2212864765511
0.0,0.673580714269394,4.6391932119304956e-05,0.0204068456159499,0.0,4.7620714901725447e-07,0.0001234024136483,0.0544166824364471,4.725526328961024e-06,1.2995705626500573e-05,0.11376613519059,0.0,0.0,0.0,0.0,4.17744953712697e-08,4.306029696513215e-06,0.001090155114685029,0.137706220073971,1.1226264417138554e-08,5.614915348235729e-05,6.439965753466455e-06,0.0021799548598796605,1.7758124765627285e-05,5.460048213862947e-05,0.024867047061535766,3.210030893596283e-06,1.9982294596667854e-05,9.716907337518678e-12,2.982942263285811e-06,0.00010263531544608909,3.5512416954451515e-06,0.00016414831858390364,4.3149449637227174e-10,9.442213303920133e-05,0.0,0.24344495200595345,-6.3340334906138755,8258209158.484917,714.055554098602
0.0,0.674166979939653,4.554215322493716e-05,0.0202846396104333,0.0,4.687734331725223e-07,0.0001232219488327,0.054599656713595,4.600004133089575e-06,1.288481209005013e-05,0.11274001802987,0.0,0.0,0.0,0.0,4.1385734977558804e-08,4.328955921484312e-06,0.0010974400349037076,0.138085483757615,1.139063219749571e-08,5.7073201183623465e-05,6.58481174215179e-06,0.002219411230712685,1.81658350075735e-05,5.427699030995822e-05,0.02527047182997261,3.256222741502536e-06,2.0011571127299634e-05,9.555117797199694e-12,2.962359235524962e-06,0.00010227215024076731,3.562490944689898e-06,0.000165671438406733,4.321861385270914e-10,9.63581671585705e-05,0.0,0.24351506679445817,-6.330894491518584,8243376433.056211,713.842253163853
0.0,0.6754832783109009,5.811570975756399e-05,0.0202415784716974,0.0,5.431767867236226e-07,0.0001255726175694,0.0560786904833497,5.432915621722326e-06,1.2488563055574336e-05,0.110354422569983,0.0,0.0,0.0,0.0,5.33411666925832e-08,4.877659435674667e-06,0.001132658039960829,0.1377164575465,1.2171156389838925e-08,5.391841456243721e-05,6.475542138308519e-06,0.002178743217678342,1.51801035158012e-05,5.669600663924194e-05,0.018847262391411806,2.5982998247074546e-06,2.010964701645476e-05,1.132610195232987e-11,2.8902120465926755e-06,9.949061653793381e-05,3.358657433085962e-06,0.0001575823665178852,4.3246155463130484e-10,6.794429835137244e-05,0.0,0.24869064293226212,-6.358044802250505,8739354436.953642,726.3403856155119
0.0,0.675376822157,6.160294951391232e-05,0.0204061645333644,0.0,5.734605483499508e-07,0.0001281669266487,0.0571256476969158,5.701341290456532e-06,1.2692986231475814e-05,0.110014687168771,0.0,0.0,0.0,0.0,5.6497544204049814e-08,4.960212562213895e-06,0.0011324675326034373,0.1369485115173,1.2252842581237497e-08,5.29336530542679e-05,6.343205417253593e-06,0.002110546785507496,1.4679855724044814e-05,5.7571556674995496e-05,0.017950216703000038,2.473564700999329e-06,1.9992287353923633e-05,1.1888874502368861e-11,2.929457549884124e-06,9.922359378794787e-05,3.3729826130261315e-06,0.00015576768250161513,4.3099254765873333e-10,6.325190365339653e-05,0.0,0.24954577936527192,-6.364111083574401,8948172210.537157,727.771149651782
0.0,0.6744273971483399,7.076454515083821e-05,0.0202665714903158,0.0,6.388661944389218e-07,0.0001298059751837,0.057908907909516,6.385140339143394e-06,1.2577423298970122e-05,0.11138540300878,0.0,0.0,0.0,0.0,6.602338624872165e-08,5.340906009293073e-06,0.0011527217858637744,0.135881914467865,1.2686439770515996e-08,5.090953923384114e-05,6.28387261717136e-06,0.002068271756736549,1.3077760838056518e-05,6.033022832132995e-05,0.015620715710739017,2.1945892193075167e-06,2.0321139152766296e-05,1.3234131680624199e-11,2.9396658968665464e-06,9.919268735874349e-05,3.2465298699655303e-06,0.00015047288510272315,4.3849464005451476e-10,5.1272315061201086e-05,0.0,0.24906751329818286,-6.390557141035389,9223001714.147821,735.108078940809
0.0,0.67452194772127,7.684163214952534e-05,0.0202625060320698,0.0,6.78679619007738e-07,0.0001298624465442,0.0583703793229585,6.794455155308163e-06,1.2392684000803216e-05,0.11111693256165,0.0,0.0,0.0,0.0,7.235782315855441e-08,5.54986529306966e-06,0.001158822633370295,0.135598371915508,1.2838690449560648e-08,4.9187905950451825e-05,6.168870934910924e-06,0.0020369241731864737,1.2043094309108086e-05,6.159497410258918e-05,0.01421552815295673,2.001294148631097e-06,2.0358785184412027e-05,1.404663993997766e-11,2.9195904819573993e-06,9.826290536238744e-05,3.1451333985732605e-06,0.00014656228648332207,4.3908241089703207e-10,4.398142891759381e-05,0.0,0.24993901591327963,-6.403348889316428,9331053040.096506,739.602626179456
0.0,0.6754182558274641,0.00010108298810408554,0.020140262031007,0.0,8.653937895643671e-07,0.0001351585819131,0.0603007347178833,8.172906525560141e-06,1.1951048227534011e-05,0.109614080938898,0.0,0.0,0.0,0.0,1.0177221524543769e-07,6.54216505098626e-06,0.001205304770485272,0.134391507902834,1.429221898846602e-08,4.5807742730351536e-05,6.105152145885795e-06,0.0019444893204701487,9.686032382198414e-06,6.754479344390939e-05,0.011131720855074908,1.5239684494246976e-06,2.0633884934708747e-05,1.7392804590666887e-11,2.9476772430136867e-06,9.531456121720897e-05,2.9443243059022547e-06,0.00013767016648623834,4.51315979368104e-10,2.692369203798752e-05,0.0,0.25143178164729874,-6.451945643386898,10014392241.140646,754.464281801069
0.0,0.6765971659934691,0.00013531203288181037,0.0197786159974393,0.0,1.1609007463470444e-06,0.0001371858991158,0.0626559186637922,9.956430423361703e-06,1.109124551325741e-05,0.108478932526205,0.0,0.0,0.0,0.0,1.5101249358568606e-07,7.929048143455215e-06,0.0012498463951355796,0.132352180919979,1.5949609842297492e-08,4.164674578772532e-05,5.941161706880146e-06,0.0018308560372738204,7.200838025964298e-06,7.614917840982267e-05,0.008853681374516057,1.0992507281891873e-06,2.1076416409755354e-05,2.1891588750643297e-11,2.947539324717942e-06,9.139729983630797e-05,2.6054465845999446e-06,0.00012481805217239838,4.688396574943147e-10,1.3910384572205567e-05,0.0,0.2505231580875027,-6.439330599448237,10485106386.673275,772.698932701154
0.0,0.6786049934085829,0.00020015387683588982,0.0194443531698515,0.0,1.8206103507413167e-06,0.0001425589022597,0.06571427435081,1.249438723028259e-05,9.679407836079087e-06,0.105165179282691,0.0,0.0,0.0,0.0,2.7128529417040674e-07,1.0736733440339527e-05,0.0013321283698215275,0.130928640885804,2.0002943418305274e-08,3.8034564915817896e-05,5.867938131713061e-06,0.0016728128984255992,4.8770111785677126e-06,9.284347752934772e-05,0.007182005676576633,7.235414899591551e-07,2.1785007392129805e-05,3.0575820304293604e-11,3.022092905101584e-06,8.423571930682151e-05,2.2101936948445637e-06,0.00010961642656084295,5.053640220778848e-10,5.204027762906135e-06,0.0,0.2508982809363084,-6.416403018790291,11366046990.18855,798.906160597285
0.0,0.680620759823408,0.0002217122731943177,0.0193492879490258,0.0,2.048565699241295e-06,0.0001462205366463,0.0675519725177519,1.3166801460754016e-05,9.360823158436696e-06,0.102713525043971,0.0,0.0,0.0,0.0,3.180620457986474e-07,1.1620500746547987e-05,0.0013514329368415094,0.129618234129197,2.1401472345350525e-08,3.7231730738821364e-05,5.844400203778927e-06,0.0016019006348234033,4.472971317778042e-06,9.808804787121058e-05,0.006928333436397468,6.547940540707844e-07,2.1809202437492422e-05,3.3656259079171475e-11,3.0909842423952526e-06,8.17920034717796e-05,2.1548780038801357e-06,0.00010646356170837374,5.1680764795651e-10,4.098151940410227e-06,0.0,0.250956283580269,-6.435218306015082,11697954377.66118,805.045791182968
0.0,0.6812107656099549,0.00027418691223256997,0.0193794646354935,0.0,2.705446824605243e-06,0.0001545138717926,0.068428678700324,1.5011239932144491e-05,8.866961689948244e-06,0.102579697130792,0.0,0.0,0.0,0.0,4.424027258949556e-07,1.3747709094615503e-05,0.0013976615373938466,0.128246880051642,2.485578054605901e-08,3.5750989763830155e-05,5.790244770338925e-06,0.0014671456985486191,3.7144168454477225e-06,0.00011367117017891148,0.006693456670541553,5.634945245286567e-07,2.2474130802710133e-05,4.212146492333294e-11,3.336788008263962e-06,7.869938455373383e-05,2.0383522645223355e-06,0.00010031495515443215,5.590702452256176e-10,2.6108748603175693e-06,0.0,0.25020755958914453,-6.495522953639763,12553449191.992006,817.939824507929
0.0,0.68190329517626,0.0003088304518967203,0.0189464346092135,0.0,3.1795880025095694e-06,0.0001593161005772,0.0695026301584652,1.5670281525692767e-05,8.322227005970817e-06,0.102305946587373,0.0,0.0,0.0,0.0,5.463488489037211e-07,1.581597597591026e-05,0.0014676768771234008,0.127182377368112,2.8675809566336247e-08,3.7042465433103166e-05,6.129681901399656e-06,0.0014504511520025572,3.442157911222324e-06,0.00012464217582472948,0.006662936682617838,5.269603500935832e-07,2.3364012627601718e-05,4.711853901971749e-11,3.3949540415589864e-06,7.668726312506901e-05,1.951927468392997e-06,9.722677795810944e-05,5.873033560849612e-10,1.934993006285972e-06,0.0,0.24774930799112133,-6.537326525996976,13115037800.792408,827.896096521386
0.0,0.686033313646106,0.0004961041631868428,0.0184278132732352,0.0,6.0354569274927675e-06,0.0001741696029071,0.0740686152337025,1.895187363756024e-05,6.227729842569145e-06,0.0966871212579113,0.0,0.0,0.0,0.0,1.2509394084066622e-06,2.5465775549064935e-05,0.001645205704138183,0.124608966986138,4.585808903540389e-08,3.730360241480289e-05,6.371963706076407e-06,0.0011945020199530677,2.199462083186781e-06,0.00018236350206393318,0.006467497183639636,4.0119565339786845e-07,2.5959001823304765e-05,7.770472819201377e-11,3.764968755135202e-06,6.527968109657981e-05,1.5512661091224959e-06,8.01261570718493e-05,6.981594286241834e-10,5.651306182583174e-07,0.0,0.24664361878162014,-6.695130606163897,15011896462.747982,866.2064244355389
0.0,0.68857743258853,0.0007677760154582628,0.0180647194738461,0.0,1.1426687188553586e-05,0.0001905846593216,0.0796595063852781,2.2510745969276635e-05,4.59654794515648e-06,0.0928802979740806,0.0,0.0,0.0,0.0,2.7524117233526223e-06,4.0041718362048264e-05,0.0018142408749586743,0.120627458918943,7.312875067421362e-08,3.7751009168577496e-05,6.357265084477015e-06,0.0009017893415312288,1.4215200637599428e-06,0.00028119516359558275,0.006773830438631537,3.702712979342821e-07,2.994894916053505e-05,1.315269387121335e-10,4.30952505261839e-06,5.5306182109585355e-05,1.2042344114251538e-06,6.328027173291734e-05,8.491037125101968e-10,1.9729132507348527e-07,0.0,0.24378290360410673,-6.873473012483512,17038152166.31191,905.316485777497
0.0,0.6901711955685009,0.0011656033644953264,0.0177394399919254,0.0,1.974587312857015e-05,0.0002415054834231,0.0844240312352912,2.539114130630926e-05,3.7029732008919885e-06,0.0909888843266548,0.0,0.0,0.0,0.0,5.6038492342559625e-06,6.264616852366632e-05,0.0021308033881732844,0.116434943394204,1.2704515566466839e-07,4.223330084051309e-05,7.412187021659198e-06,0.0007221508412599962,1.2558022989764178e-06,0.0004307583207057682,0.0076612461244897675,3.935126620844361e-07,3.607450967620306e-05,2.2455534768036842e-10,5.368008239613533e-06,4.830928055656605e-05,1.1444060140812343e-06,5.700836701168691e-05,1.0994197400565016e-09,1.0817560107656117e-07,0.0,0.2396270824088938,-7.045602723496024,22175641233.100807,938.82289265256
0.0,0.6919081773077409,0.0014638781739930702,0.0175118940342179,0.0,2.6810245238078128e-05,0.0002706007979095,0.0869707609485501,2.639444210452033e-05,3.1568980184196095e-06,0.0889314990473542,0.0,0.0,0.0,0.0,8.353225553708546e-06,8.093714334352505e-05,0.00233405809185731,0.114407067864227,1.742074536976006e-07,4.515801344651743e-05,7.990239616725136e-06,0.0006271560966283278,1.1581382000532755e-06,0.0005493381885235608,0.008090760627230435,4.032149454613126e-07,4.03713214945303e-05,2.9878798823481477e-10,5.859412415350457e-06,4.369926549425302e-05,1.068512252912383e-06,5.1881706497578044e-05,1.2503026247845874e-09,7.079349160500998e-08,0.0,0.23794261042609874,-7.0899920424464336,25315759025.006203,961.2102731874072
0.0,0.6918134628598471,0.001727376039726322,0.0173319726272463,0.0,3.3419153343532086e-05,0.0003031780449795,0.0888776026267383,2.7358033625986972e-05,2.9309807957071055e-06,0.088878207171213,0.0,0.0,0.0,0.0,1.100728945522266e-05,9.735927702508777e-05,0.00252326336407441,0.112795576669976,2.2199677644936038e-07,4.807485748617417e-05,8.678675336210108e-06,0.0005735931816522746,1.1575207518651359e-06,0.000660473536180861,0.008573276619572332,4.229521308316317e-07,4.454928567822677e-05,3.718446991945253e-10,6.4293291152788156e-06,4.142559158672904e-05,1.0597680615456615e-06,4.981734463356803e-05,1.4086608638660468e-09,5.692242941197102e-08,0.0,0.23568990295308676,-7.1541353380568555,28678490994.8414,976.617158790182
0.0,0.6928904899076711,0.0021085617643099726,0.0170136913384777,0.0,4.444962280822674e-05,0.0003357337747504,0.0920212948403684,2.7906063850436047e-05,2.519420541534908e-06,0.0872702630087871,0.0,0.0,0.0,0.0,1.566982144681805e-05,0.0001231015740921403,0.002752912432423625,0.110468527129945,2.9688526187880994e-07,5.144615070353218e-05,9.240764916507258e-06,0.0004937065511253267,1.093041252147277e-06,0.0008330491442082278,0.008961636168907751,4.3690086248553364e-07,5.0314097745709414e-05,4.775698165977311e-10,6.8298023651578906e-06,3.756408407382521e-05,9.772845101842073e-07,4.4421699351100726e-05,1.582433902053039e-09,3.700625943576557e-08,0.0,0.23319643989531694,-7.241374525357282,32280281860.777084,1000.77930258542
0.0,0.6945204966952551,0.00236999378092451,0.0165742587199072,0.0,5.313580785668335e-05,0.0003560473386093,0.0942432784934941,2.776905892646126e-05,2.269136632143424e-06,0.0858644042767251,0.0,0.0,0.0,0.0,1.9476076860284465e-05,0.00014371249500924266,0.002928736150000097,0.108441514476008,3.602649485794239e-07,5.460555946105188e-05,9.719702262536178e-06,0.00044881921089370277,1.0740998834868063e-06,0.0009651548016499882,0.009157879817172346,4.438123973126506e-07,5.491593511309522e-05,5.497227117706571e-10,6.949742008255295e-06,3.5189682672527664e-05,9.207369571915016e-07,4.0725643343083234e-05,1.6959772401826176e-09,2.6653588345216142e-08,0.0,0.23045100198924706,-7.289835326433215,34463939620.03313,1018.85668225162
0.0,0.6965221982285389,0.0026988429116424936,0.0161595832561331,0.0,6.459582846708877e-05,0.0003818734206037,0.0969832459736237,2.7505788248847906e-05,2.0215479923729995e-06,0.0838476940946263,0.0,0.0,0.0,0.0,2.475177676056439e-05,0.0001699083012911713,0.0031269988955184586,0.106105405026474,4.4422568388071147e-07,5.785330689420094e-05,1.0159020482997406e-05,0.0003981256949305765,1.0522593068331366e-06,0.0011343067879280389,0.0093042982131544,4.5015660242837533e-07,6.029720017196028e-05,6.420576821412375e-10,7.06969526968025e-06,3.2481046509450896e-05,8.625579116423737e-07,3.6773104528151185e-05,1.8275844051267285e-09,1.845613861982648e-08,0.0,0.22793129945973106,-7.342703857839119,37201831370.44154,1039.79309653689
