x,variable,mean,std,sem,n
2.94299959574181,X_NO,3.026291018320263e-62,3.360452445735933e-62,1.0626683697208933e-63,1000
3.04810672416116,X_NO,3.767143466675581e-62,4.4367841833934325e-62,1.4030343506133457e-63,1000
-3.04810672416116,X_NH3,0.41516565949768636,0.007131274061657096,0.00022551068653716458,1000
-2.94299959574181,X_NH3,0.41838616134122353,0.007133517123995367,0.00022558161839639137,1000
-2.83789246732246,X_NH3,0.41969711800206033,0.006886645508084043,0.00021777485243713087,1000
-2.73278533890311,X_NH3,0.4263949590984869,0.006492277793304248,0.00020530385029373288,1000
-2.62767821048376,X_NH3,0.42978275469153016,0.006227621525671807,0.00019693468426615677,1000
-2.52257108206441,X_NH3,0.4356957424937137,0.005893624035919369,0.00018637275626219224,1000
-2.41746395364506,X_NH3,0.4419081900552213,0.005788114496763747,0.0001830362516761274,1000
-2.31235682522571,X_NH3,0.4432730777959149,0.005702187728042024,0.0001803190086647358,1000
-2.20724969680636,X_NH3,0.4459233219896386,0.005545047541800882,0.00017534979966008516,1000
-2.10214256838701,X_NH3,0.4392242281786195,0.005994169790436584,0.00018955229219553787,1000
-1.99703543996766,X_NH3,0.4315001995725659,0.006808302554128829,0.00021529743070588915,1000
-1.89192831154831,X_NH3,0.41677792390462454,0.0074601100298283965,0.000235909392897244,1000
-1.78682118312896,X_NH3,0.3967217020999635,0.008142117720144596,0.0002574763697287435,1000
-1.68171405470961,X_NH3,0.3749082394665986,0.009117525088134274,0.00028832145902231746,1000
-1.57660692629026,X_NH3,0.351841690410561,0.009741032935263499,0.0003080385083814818,1000
-1.47149979787091,X_NH3,0.32338586839681843,0.010001793200861451,0.00031628447200708154,1000
-1.36639266945156,X_NH3,0.29681221801528973,0.00980887767490091,0.00031018394742663504,1000
-1.26128554103221,X_NH3,0.2690217568433589,0.00947078718572743,0.0002994925874163481,1000
-1.15617841261286,X_NH3,0.2425451614625434,0.008546875703133325,0.0002702759410025442,1000
-1.05107128419351,X_NH3,0.22306535300207636,0.007288414316833916,0.00023047989772175274,1000
-0.945964155774154,X_NH3,0.20540624353610418,0.00761554804276113,0.0002408247744556255,1000
-0.840857027354804,X_NH3,0.18437020244230745,0.00857704221650644,0.00027122988991579394,1000
-0.735749898935453,X_NH3,0.16256889774385125,0.008093143402967528,0.0002559276658374331,1000
-0.630642770516103,X_NH3,0.14195268660722804,0.007838138523036046,0.00024786370348702067,1000
-0.525535642096753,X_NH3,0.1223553245168183,0.0072296147771405885,0.0002286204930137488,1000
-0.420428513677402,X_NH3,0.10414887381543687,0.0067470850980847425,0.0002133615647692836,1000
-0.315321385258051,X_NH3,0.08895480991804995,0.006282698411658867,0.00019867636832764197,1000
-0.210214256838701,X_NH3,0.07378535860881022,0.00706017242800916,0.00022326225546030114,1000
-0.10510712841935,X_NH3,0.058680655503284274,0.0078002866655377786,0.00024666672265339414,1000
0.0,X_NH3,0.04289996018512618,0.008499616308013788,0.0002687814677083484,1000
0.10510712841935,X_NH3,0.02964721838414879,0.009090127611441328,0.00028745507473740663,1000
0.210214256838701,X_NH3,0.020463426348498893,0.008450597958187657,0.0002672313713824135,1000
0.315321385258051,X_NH3,0.014079424343824209,0.007472709848186307,0.000236307834138398,1000
0.420428513677402,X_NH3,0.008814144818537902,0.006245835749922924,0.00019751066861062278,1000
0.525535642096753,X_NH3,0.0048929982198049225,0.004690969300879663,0.00014834147424707439,1000
0.630642770516103,X_NH3,0.004766537005044575,0.00438747742996373,0.0001387442186126728,1000
0.735749898935453,X_NH3,0.005765164740291297,0.004512264413451701,0.0001426903295143109,1000
0.840857027354804,X_NH3,0.005307108411628606,0.004291543845817758,0.00013571053231262588,1000
0.945964155774154,X_NH3,0.004258765897252679,0.0037514076258174478,0.00011862992529307814,1000
1.05107128419351,X_NH3,0.004584409325962079,0.0039046948382022903,0.00012347729256621887,1000
1.15617841261286,X_NH3,0.003877384608043933,0.003548329722759479,0.0001122080381319376,1000
1.26128554103221,X_NH3,0.004318357962231128,0.003214403006322919,0.00010164834817673045,1000
1.36639266945156,X_NH3,0.004086849928023401,0.0029037449329456654,9.182447732281206e-05,1000
1.47149979787091,X_NH3,0.0034338405324459012,0.0023591864358836027,7.460402562366978e-05,1000
1.57660692629026,X_NH3,0.0036411641126730863,0.001962383860986996,6.205602644274147e-05,1000
1.68171405470961,X_NH3,0.0032958798703984606,0.0017974626106629134,5.6840758586872644e-05,1000
1.78682118312896,X_NH3,0.003001047116619589,0.0015057349294270367,4.76155192946233e-05,1000
1.89192831154831,X_NH3,0.00247317751929599,0.001198357641052094,3.7895395971911146e-05,1000
1.99703543996766,X_NH3,0.0019096912696871832,0.0010281291587673018,3.2512298705375474e-05,1000
2.10214256838701,X_NH3,0.001360157040754031,0.0008279050423290013,2.6180656200977572e-05,1000
2.20724969680636,X_NH3,0.001022106163476881,0.0006844067483326884,2.164284170720943e-05,1000
2.31235682522571,X_NH3,0.0008911563257054406,0.0006061174726324588,1.9167117431433434e-05,1000
2.41746395364506,X_NH3,0.000805857932669591,0.0005916136713513354,1.8708466963645253e-05,1000
2.52257108206441,X_NH3,0.0008364692679289242,0.0006050154337782157,1.913226790293933e-05,1000
2.62767821048376,X_NH3,0.0008927962029190303,0.0006587061152968066,2.0830116330193883e-05,1000
2.73278533890311,X_NH3,0.000842577540032559,0.0006557149383317336,2.0735527009251276e-05,1000
2.83789246732246,X_NH3,0.0009371930413604394,0.0006975249782890778,2.2057676562529845e-05,1000
2.94299959574181,X_NH3,0.0009190760117009172,0.0007372725941572672,2.3314606539579142e-05,1000
3.04810672416116,X_NH3,0.0010781605079353408,0.000805678639844517,2.5477795640551615e-05,1000
-3.04810672416116,X_H2,0.41792719168245185,0.00778691655845097,0.0002462439227438474,1000
-2.94299959574181,X_H2,0.4147871810620986,0.007510598935029689,0.00023750599226728808,1000
-2.83789246732246,X_H2,0.41107371685758554,0.006611747801763375,0.0002090818236818371,1000
-2.73278533890311,X_H2,0.4056293660454965,0.006475707309211379,0.00020477984557708232,1000
-2.62767821048376,X_H2,0.4010668744434005,0.006207182707235984,0.00019628835207675832,1000
-2.52257108206441,X_H2,0.39417136717510975,0.006138126482624011,0.00019410460251289823,1000
-2.41746395364506,X_H2,0.38108730624959036,0.006082495581691831,0.0001923453989605695,1000
-2.31235682522571,X_H2,0.3734689807458906,0.005976515393299825,0.00018899401113884473,1000
-2.20724969680636,X_H2,0.35573514140719104,0.006197510415769629,0.0001959824873644914,1000
-2.10214256838701,X_H2,0.34442315088044095,0.00625572690195634,0.0001978234543017088,1000
-1.99703543996766,X_H2,0.3287241782869144,0.006278980774273287,0.0001985588063111117,1000
-1.89192831154831,X_H2,0.31568263853946266,0.0062199794064633,0.00019669301923766271,1000
-1.78682118312896,X_H2,0.3012616003486522,0.00628017303850106,0.00019859650901643674,1000
-1.68171405470961,X_H2,0.28663218263689033,0.006445084742910701,0.00020381147500398572,1000
-1.57660692629026,X_H2,0.2713719149082045,0.0061513513305209485,0.00019452280892353434,1000
-1.47149979787091,X_H2,0.2582701970593389,0.006358023556989013,0.00020105835857090653,1000
-1.36639266945156,X_H2,0.24371458556395678,0.0063752825455896675,0.00020160413571179602,1000
-1.26128554103221,X_H2,0.2294935527071069,0.006508422372239722,0.00020581438670673761,1000
-1.15617841261286,X_H2,0.2164690937813967,0.0061053418803951355,0.00019306786236063944,1000
-1.05107128419351,X_H2,0.20373472542611906,0.006335773387569315,0.00020035474643399778,1000
-0.945964155774154,X_H2,0.1891657951756441,0.0064808546158444495,0.00020494261770484027,1000
-0.840857027354804,X_H2,0.17818342236286447,0.00617306539586904,0.0001952094679611514,1000
-0.735749898935453,X_H2,0.16651330280550128,0.006378487302986884,0.00020170547903903082,1000
-0.630642770516103,X_H2,0.1552046883036214,0.006989860010146108,0.0002210387815778936,1000
-0.525535642096753,X_H2,0.14331736997016242,0.006764959317801672,0.00021392679722632147,1000
-0.420428513677402,X_H2,0.13208832434522888,0.007658909027931395,0.0002421959692028937,1000
-0.315321385258051,X_H2,0.11861963250675926,0.008864932792992941,0.00028033378930175656,1000
-0.210214256838701,X_H2,0.10913427510179202,0.010404078706387964,0.00032900585667844194,1000
-0.10510712841935,X_H2,0.09896068941099614,0.01095840216134385,0.00034653510345958544,1000
0.0,X_H2,0.08859804435753355,0.011598877052863336,0.0003667886978730938,1000
0.10510712841935,X_H2,0.0781955319830436,0.013175204545689505,0.00041663655002982807,1000
0.210214256838701,X_H2,0.06524860343350361,0.012985395414469844,0.00041063425827630903,1000
0.315321385258051,X_H2,0.05282467388946984,0.011969785755420756,0.00037851786091368743,1000
0.420428513677402,X_H2,0.04142922503623009,0.011221323677699973,0.00035484941183509106,1000
0.525535642096753,X_H2,0.029203456209695063,0.010104669914862864,0.00031953771935146354,1000
0.630642770516103,X_H2,0.020721252230518822,0.008622738133639141,0.0002726749216948904,1000
0.735749898935453,X_H2,0.0158351793634031,0.007650504587420108,0.0002419301974581431,1000
0.840857027354804,X_H2,0.011337780433330558,0.007229720309397927,0.00022862383023674687,1000
0.945964155774154,X_H2,0.007510970514032551,0.0059040245929584175,0.00018670165075397114,1000
1.05107128419351,X_H2,0.0058843147144274684,0.005285047551466572,0.00016712787804930334,1000
1.15617841261286,X_H2,0.004749832729281067,0.004862896579709606,0.0001537782921772491,1000
1.26128554103221,X_H2,0.004400864830577694,0.004236443734806556,0.00013396811381139067,1000
1.36639266945156,X_H2,0.0039203063810761204,0.0036818273836555114,0.00011642960483930016,1000
1.47149979787091,X_H2,0.002879256490696418,0.003144293377498504,9.9431287046789e-05,1000
1.57660692629026,X_H2,0.003752250763400801,0.0029429811548519064,9.306523560284721e-05,1000
1.68171405470961,X_H2,0.004060548568108545,0.0025560349337462795,8.082892169595824e-05,1000
1.78682118312896,X_H2,0.003915560765136279,0.0021555441657263134,6.816429160782608e-05,1000
1.89192831154831,X_H2,0.0037686787975202258,0.0018782699076492816,5.939610968725848e-05,1000
1.99703543996766,X_H2,0.0031909086556531265,0.0015370928032069685,4.860714233186987e-05,1000
2.10214256838701,X_H2,0.002369219759814681,0.0012639354475034495,3.996914829535082e-05,1000
2.20724969680636,X_H2,0.0022280819116603963,0.0010736754798952649,3.39525998434336e-05,1000
2.31235682522571,X_H2,0.0019022075804487472,0.000975700095149714,3.085434613916103e-05,1000
2.41746395364506,X_H2,0.001798187927279357,0.0009611161089460762,3.039316000148135e-05,1000
2.52257108206441,X_H2,0.002028820801375845,0.0009966048137649024,3.151541138585019e-05,1000
2.62767821048376,X_H2,0.0021094831635364818,0.001071578957625101,3.388630198804376e-05,1000
2.73278533890311,X_H2,0.0020737788786210822,0.001124069767084123,3.554620712920795e-05,1000
2.83789246732246,X_H2,0.0020883740046404946,0.0011759807365353313,3.7187776119340347e-05,1000
2.94299959574181,X_H2,0.0022957924643666108,0.0012873727239498991,4.07103000525688e-05,1000
3.04810672416116,X_H2,0.0023726130699987732,0.0014870749623836193,4.7025439325414526e-05,1000
-3.04810672416116,X_O2,0.00267408046466551,0.0038736376326449218,0.00012249517749300564,1000
-2.94299959574181,X_O2,0.0020739258311514006,0.003399124985203606,0.00010748977004829537,1000
-2.83789246732246,X_O2,0.0030492823900536547,0.003977350663546507,0.00012577487149989,1000
-2.73278533890311,X_O2,0.0021261231420922197,0.003149654004109961,9.960080494456815e-05,1000
-2.62767821048376,X_O2,0.0019644258592445255,0.0029585891949027213,9.355880516656427e-05,1000
-2.52257108206441,X_O2,0.0019911491954375847,0.0029170193726948336,9.224425196551252e-05,1000
-2.41746395364506,X_O2,0.00218397426790551,0.002919042040538118,9.230821433886012e-05,1000
-2.31235682522571,X_O2,0.0019597182365429133,0.0029102744622161478,9.203095916824668e-05,1000
-2.20724969680636,X_O2,0.00209303949144448,0.003008836114952533,9.514775229422213e-05,1000
-2.10214256838701,X_O2,0.0014208431983148424,0.002547535038057054,8.056013139344025e-05,1000
-1.99703543996766,X_O2,0.0017674465379718222,0.0029582933772097837,9.354945058974567e-05,1000
-1.89192831154831,X_O2,0.00205169838193191,0.0035485746356389643,0.00011221578295721243,1000
-1.78682118312896,X_O2,0.001985993375038041,0.0032870080944212825,0.00010394432265781056,1000
-1.68171405470961,X_O2,0.002495135765065731,0.003970159487437476,0.00012554746654429074,1000
-1.57660692629026,X_O2,0.0027679311314441173,0.004132646144553562,0.00013068574580302712,1000
-1.47149979787091,X_O2,0.0037937855525886697,0.004931629398530653,0.00015595181475203104,1000
-1.36639266945156,X_O2,0.004471302650341982,0.005409929798058397,0.00017107700143479301,1000
-1.26128554103221,X_O2,0.007172945051712279,0.006756916248235285,0.0002136724530342318,1000
-1.15617841261286,X_O2,0.010654858453290887,0.007837749219323308,0.0002478513926226825,1000
-1.05107128419351,X_O2,0.009398743465637504,0.008108584938463167,0.00025641597006479863,1000
-0.945964155774154,X_O2,0.0078321626985503,0.008095781427874092,0.00025601108750972305,1000
-0.840857027354804,X_O2,0.006918219320705912,0.008204599658535991,0.0002594522221081348,1000
-0.735749898935453,X_O2,0.009040071851700927,0.009549718990291826,0.0003019886302388558,1000
-0.630642770516103,X_O2,0.009254652329192465,0.010479503299179708,0.0003313909917265682,1000
-0.525535642096753,X_O2,0.009662486805956466,0.0116171751602492,0.00036736733483519056,1000
-0.420428513677402,X_O2,0.009729295474651367,0.012752637835652541,0.00040327381735902063,1000
-0.315321385258051,X_O2,0.008014202031694,0.011825878592302939,0.00037396711684303065,1000
-0.210214256838701,X_O2,0.006123211309865818,0.011135467452540269,0.0003521343996070019,1000
-0.10510712841935,X_O2,0.010165336770891433,0.01462287938023949,0.0004624160479146817,1000
0.0,X_O2,0.013411355748353337,0.016500988806450637,0.0005218070827332734,1000
0.10510712841935,X_O2,0.010329869895343761,0.01499417505792504,0.0004741574481833027,1000
0.210214256838701,X_O2,0.010318779120867795,0.013903762948590668,0.00043967558964605106,1000
0.315321385258051,X_O2,0.010062436136892517,0.012475155454533052,0.0003944990540099757,1000
0.420428513677402,X_O2,0.009177177140812487,0.01113898240516461,0.0003522455521686069,1000
0.525535642096753,X_O2,0.00850198972405714,0.00974351293032786,0.0003081169327113753,1000
0.630642770516103,X_O2,0.013360844347964319,0.0116436430940017,0.000368204324391354,1000
0.735749898935453,X_O2,0.0230815929777352,0.012984347445860201,0.0004106011185990807,1000
0.840857027354804,X_O2,0.03603818218061417,0.012890517642499882,0.0004076339596888374,1000
0.945964155774154,X_O2,0.050771042368736086,0.013880420021021567,0.0004389374214623041,1000
1.05107128419351,X_O2,0.06976760197698592,0.013442785510605225,0.00042509820310622086,1000
1.15617841261286,X_O2,0.08604968591282784,0.014130266633809835,0.0004468382650831949,1000
1.26128554103221,X_O2,0.10449807078318564,0.01435813461798433,0.00045404408344142095,1000
1.36639266945156,X_O2,0.12349341384991422,0.013830494265968173,0.0004373586304635802,1000
1.47149979787091,X_O2,0.1387352208881995,0.01288740960932556,0.0004075356750500952,1000
1.57660692629026,X_O2,0.15453217124734508,0.013048240330954938,0.00041262158903086863,1000
1.68171405470961,X_O2,0.16626209749033313,0.012487544313760557,0.00039489082413767684,1000
1.78682118312896,X_O2,0.18157477386853518,0.01148696840594918,0.00036324983573193077,1000
1.89192831154831,X_O2,0.19076030213039327,0.010335886456827984,0.0003268494284046404,1000
1.99703543996766,X_O2,0.19868244845995667,0.009120712390278441,0.00028842225036598455,1000
2.10214256838701,X_O2,0.20468488739013166,0.008089188574871066,0.00025580260319204066,1000
2.20724969680636,X_O2,0.20946213375117473,0.0077209548127170485,0.00024415802919424654,1000
2.31235682522571,X_O2,0.2103392293914297,0.007577373339141472,0.00023961758433122554,1000
2.41746395364506,X_O2,0.21304883584375794,0.007411114128730641,0.00023436000646243147,1000
2.52257108206441,X_O2,0.21148886025546085,0.0072629744420761545,0.00022967541824551321,1000
2.62767821048376,X_O2,0.21321895346947312,0.007957916794580083,0.00025165142500979356,1000
2.73278533890311,X_O2,0.2152366413052614,0.007988843613436632,0.0002526294168934949,1000
2.83789246732246,X_O2,0.21313804128324826,0.008250183280675578,0.0002608937028077505,1000
2.94299959574181,X_O2,0.21351728147568627,0.008081496517818226,0.00025555935899025125,1000
3.04810672416116,X_O2,0.21370062170309964,0.008903518798808751,0.00028155398594362116,1000
-3.04810672416116,X_H,1.8650384702470937e-41,3.08296367945048e-41,9.749187170636762e-43,1000
-2.94299959574181,X_H,4.3643563540807674e-41,8.918382253200082e-41,2.8202400964136754e-42,1000
-2.83789246732246,X_H,7.856134962712233e-41,1.492373503940067e-40,4.719299392136881e-42,1000
-2.73278533890311,X_H,2.4195597584429855e-40,4.002342777822942e-40,1.2656519154645744e-41,1000
-2.62767821048376,X_H,9.707894544708305e-40,1.793451890043618e-39,5.67139284647169e-41,1000
-2.52257108206441,X_H,1.043500234630781e-38,2.3346501321481998e-38,7.382811957201408e-40,1000
-2.41746395364506,X_H,7.514505322973595e-37,2.243425155747788e-36,7.094333252280997e-38,1000
-2.31235682522571,X_H,7.088667613151728e-35,3.5124093117953743e-34,1.1107213500057904e-35,1000
-2.20724969680636,X_H,9.647030723857462e-32,5.731201416968299e-31,1.8123650206804214e-32,1000
-2.10214256838701,X_H,8.121718227744804e-29,9.607234073905197e-28,3.0380741687918853e-29,1000
-1.99703543996766,X_H,9.256285081162753e-26,6.340435958936447e-25,2.0050218988673e-26,1000
-1.89192831154831,X_H,6.140074402345192e-23,3.6543237693394245e-22,1.1555986418804368e-23,1000
-1.78682118312896,X_H,2.7778661160503024e-20,1.451295599996808e-19,4.58939965417057e-21,1000
-1.68171405470961,X_H,5.25303016201615e-18,2.3387726789208932e-17,7.395848594763694e-19,1000
-1.57660692629026,X_H,6.8717612527198465e-15,7.709039885167839e-14,2.4378124610213264e-15,1000
-1.47149979787091,X_H,8.127135391403046e-10,9.873106542029612e-09,3.1221504254322523e-10,1000
-1.36639266945156,X_H,1.0707985045553239e-07,1.4550085356755514e-07,4.601140987721102e-09,1000
-1.26128554103221,X_H,1.0805649324665887e-06,1.1492071243812988e-06,3.634112016337325e-08,1000
-1.15617841261286,X_H,7.451862213180896e-06,5.599242102477018e-06,1.77063582145373e-07,1000
-1.05107128419351,X_H,1.6984339589355875e-05,1.3022755567262514e-05,4.118156900418764e-07,1000
-0.945964155774154,X_H,2.6790769833840595e-05,2.3587507848567422e-05,7.459024912857107e-07,1000
-0.840857027354804,X_H,3.811538721549203e-05,3.7372230199011885e-05,1.1818136866900535e-06,1000
-0.735749898935453,X_H,7.006424912643461e-05,6.040166705212551e-05,1.9100684235586496e-06,1000
-0.630642770516103,X_H,9.938431110522769e-05,9.08106607507957e-05,2.8716852379737072e-06,1000
-0.525535642096753,X_H,0.00013693657522079075,0.00012920396206999606,4.085788028591912e-06,1000
-0.420428513677402,X_H,0.00017915000005963862,0.00018271932918163033,5.778092527520218e-06,1000
-0.315321385258051,X_H,0.0001937026452850096,0.00021230230672566775,6.713588417607942e-06,1000
-0.210214256838701,X_H,0.00019716503435559076,0.0002570892491581795,8.129875892823735e-06,1000
-0.10510712841935,X_H,0.0003601455402173594,0.00039049435274479677,1.2348515681067817e-05,1000
0.0,X_H,0.0005890661920797211,0.0005848309445693315,1.849397830986769e-05,1000
0.10510712841935,X_H,0.0006451402263148337,0.00090776789105419,2.8706141224988283e-05,1000
0.210214256838701,X_H,0.0007904865489839134,0.0011601544787640155,3.6687305905397363e-05,1000
0.315321385258051,X_H,0.0009778907919609284,0.0017376688701277415,5.494991448774986e-05,1000
0.420428513677402,X_H,0.0012972438674052477,0.002072957513977559,6.555267236929416e-05,1000
0.525535642096753,X_H,0.0015861080504250133,0.0023760067246993573,7.513592985926618e-05,1000
0.630642770516103,X_H,0.0014741574707519461,0.0020113766262798037,6.360531371469467e-05,1000
0.735749898935453,X_H,0.00129880295019994,0.001430469863352391,4.523542892423381e-05,1000
0.840857027354804,X_H,0.0013823788218431839,0.0017286191354354582,5.466373674927128e-05,1000
0.945964155774154,X_H,0.0012520627302142074,0.0016907297352009125,5.3465568710082456e-05,1000
1.05107128419351,X_H,0.0010469386774423545,0.0016472630330079659,5.2091030897022984e-05,1000
1.15617841261286,X_H,0.0010484965502160074,0.0018186354711939054,5.7510303225462815e-05,1000
1.26128554103221,X_H,0.0009112664414070827,0.0016315557051792507,5.1594321578086115e-05,1000
1.36639266945156,X_H,0.0006654792304789102,0.0013947574316461283,4.410610267448377e-05,1000
1.47149979787091,X_H,0.0002793865559346445,0.0007063317936585247,2.233617251753014e-05,1000
1.57660692629026,X_H,8.396780197161904e-05,0.00038722953345660224,1.2245273030072374e-05,1000
1.68171405470961,X_H,2.9928138457128385e-06,1.1042103558161016e-05,3.491819740323835e-07,1000
1.78682118312896,X_H,1.2366558380073597e-08,1.2427110949593018e-07,3.9297975336331855e-09,1000
1.89192831154831,X_H,2.2041119459806256e-11,6.969840568699568e-10,2.2040571125333918e-11,1000
1.99703543996766,X_H,1.6358612191001366e-19,3.9126039873049545e-18,1.2372740182140182e-19,1000
2.10214256838701,X_H,1.2437846222225115e-23,3.53196359665355e-22,1.1169049578225482e-23,1000
2.20724969680636,X_H,2.566456665578814e-29,5.720677167832034e-28,1.8090369608870557e-29,1000
2.31235682522571,X_H,4.223933644805424e-34,1.291400901004531e-32,4.083768219567945e-34,1000
2.41746395364506,X_H,2.7309075187039132e-39,6.74737189766525e-38,2.1337063416834746e-39,1000
2.52257108206441,X_H,2.4041709048980853e-42,1.0234812225828597e-41,3.2365318057755978e-43,1000
2.62767821048376,X_H,3.224748474975436e-43,3.0401365321835206e-43,9.613755839585715e-45,1000
2.73278533890311,X_H,1.743052931697936e-43,1.1976723271513964e-43,3.787372444352736e-45,1000
2.83789246732246,X_H,1.6147639783316477e-43,1.1152257563679958e-43,3.526653495406897e-45,1000
2.94299959574181,X_H,1.4031612510600658e-43,9.710785035475489e-44,3.0708198580381544e-45,1000
3.04810672416116,X_H,1.4724933886154006e-43,1.031612995920672e-43,3.262246730939314e-45,1000
-3.04810672416116,X_O,7.129110645623118e-48,1.5775517992493757e-47,4.9886568125247325e-49,1000
-2.94299959574181,X_O,1.5782131289382925e-47,4.589664244250526e-47,1.4513792707267025e-48,1000
-2.83789246732246,X_O,3.3076250712937433e-47,9.021073581008906e-47,2.852713945595962e-48,1000
