Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N2,Y_AR
1.6874484732522957e-9,1.784636710248817e-57,5.367387311214613e-58,1.4719748239211955e-15,2.7828755538883245e-61,1.236894442807875e-12,7.353625290598752e-48,3.404640065039622e-58,2.58692394906997e-164,2.544959904353337e-128,-5.63067237296704e-87,-1.6472273382233603e-91,3.349747264948337e-48,0.9999999983063,3.625516672949359e-13,4.225593065313121e-14,7.921678846267302e-64,8.331258083708338e-64,-9.808998016141012e-90,1.044306162941161e-75,6.198214682150658e-77,1.35755415761207e-161,1.0077292289762895e-98,7.513282703818668e-151,4.94052512519195e-106,4.351862419368952e-95,1.126954696474992e-86,4.1266034429056004e-100,3.0526761272485513e-80,1.8835140824213714e-150,4.591284485657395e-12,0.0
1.2445671986173053e-8,1.3110488214163795e-55,1.1876555512044478e-55,1.4661603282884662e-14,6.15774071957542e-59,2.7211003590606912e-11,7.32457829472736e-47,3.3911938577188404e-57,1.2716177023572295e-160,9.224419247298879e-124,4.7827311445015277e-82,-1.275735148359624e-88,3.336517339577439e-47,0.9999999874166018,8.054089122064895e-12,1.0773340482160304e-12,1.292789253484877e-60,8.265573337575191e-62,-2.795374566667488e-86,1.0359840384676702e-73,6.158503399099223e-75,5.540977444491702e-157,2.229829874278127e-96,8.475279389638121e-147,4.882094361247891e-103,4.317554331072971e-93,1.1180702814684695e-84,-5.41186047812201e-97,6.754739251461357e-78,3.06172175749676e-146,1.0113481543718098e-10,0.0
9.071114677245008e-8,1.9490028831524106e-53,5.303895730224398e-53,2.9903912212899024e-13,2.749959416507476e-56,5.900181446653718e-10,1.4939293455256e-45,6.916754028076649e-56,1.2433765475181992e-156,6.57404655778715e-119,-1.379110520487158e-77,1.5682012066737918e-85,6.805277792749054e-46,0.9999999062890741,1.7634951354873214e-10,3.0144216352340816e-11,4.2079956612119707e-57,3.4385220408542617e-59,-3.0018890231285154e-81,4.30706804724947e-71,2.589679031025121e-72,4.989463181424847e-152,9.958239649694826e-94,5.363377529863953e-142,4.142440052713239e-99,1.7961496206057704e-90,4.6512923907076304e-82,-9.59021836432829e-93,3.0166086990574635e-75,2.0326793805155496e-141,2.196099673502973e-9,0.0
6.364931660287422e-7,2.812760845815983e-51,2.2820923719263376e-50,6.149158928298491e-12,1.1832278777397271e-53,1.2226302964891047e-8,3.072091634177545e-44,1.4224161684459853e-54,1.1423892125975283e-152,4.1532025828281576e-114,-2.8727118778344735e-74,1.6287866583360408e-83,1.3997722474541406e-44,0.9999993010221282,3.689921385404263e-9,8.085756083770958e-10,1.2704665987416734e-53,1.4543550747508655e-56,-2.156148857892881e-77,1.813859593523742e-68,1.1765008054353972e-69,1.9109514417685304e-147,4.2859787947996213e-91,3.3231382012898018e-137,3.603860452657655e-95,7.599131856552011e-88,1.967850176218499e-79,-9.090393783403948e-88,1.29826221978464e-72,1.2624280546277427e-136,4.5572751398456114e-8,0.0
4.168272383991174e-6,3.51609211864186e-49,8.368602069585128e-48,1.168653168586647e-10,4.339405938850119e-51,2.3355439264652418e-7,5.8423347582019485e-43,2.7063539702442924e-53,1.4701990034434078e-147,1.9266730977749457e-109,6.2355726103646966e-71,-4.377007813101214e-82,2.6747379864282262e-43,0.9999946307335699,7.116983852611795e-8,1.9967513541036704e-8,3.0533249081669028e-50,5.281671649362241e-54,1.7251201646043377e-74,6.408774035669634e-66,6.15769438390011e-67,7.155033275079329e-112,1.5805092114769373e-88,1.5296245210501737e-132,2.5011911481806904e-91,2.774602823195037e-85,7.184149152628984e-77,-3.392685176592783e-84,4.7844116675233663e-70,5.795550179392114e-132,8.718016173905331e-7,0.0
2.45377480222674e-5,3.714215092327067e-47,2.3964254815447584e-45,1.956995817306992e-9,1.2440666788534565e-48,3.9303697177857965e-6,9.880578412430655e-42,4.601440094847203e-52,3.472773447292089e-141,5.6439816153973576e-105,1.5366675606982292e-67,-4.8745800414673186e-79,4.886664814280874e-42,0.9999551020103259,1.2091724182240835e-6,4.3333209135885985e-7,5.202894280267675e-47,1.61666939984882e-51,2.573686797906473e-70,1.6961584715422533e-63,4.754726356352041e-64,9.10859132672799e-108,4.9493554500742634e-86,4.946617034653326e-128,1.401823618762467e-87,9.259968354317288e-83,2.3931394878313074e-74,-4.311732301409801e-81,4.934123975606966e-67,1.1162464725630707e-126,1.469206347495132e-5,0.0
6.422026674177143e-5,7.563616218677208e-46,8.815002416839964e-44,1.1607872980714421e-8,4.599141453952685e-47,2.3410453686855253e-5,6.146694758887441e-41,2.927252940987082e-51,2.0777567441684942e-137,3.449833295525471e-102,8.633084903194645e-66,1.896701741993384e-77,4.230855911865463e-41,0.9998135651650074,7.262020470689707e-6,3.22338892771618e-6,5.003330850942478e-45,8.335427086637464e-50,1.0804676077921527e-67,6.941204329733059e-62,4.946991463339279e-62,1.096817969956419e-106,2.6895749099439117e-84,4.852433472968641e-125,6.316897200591865e-85,6.958285455500455e-81,1.782086723383488e-72,3.6037233293571243e-78,2.923894063541991e-64,1.8368574876189154e-122,8.762408478582972e-5,0.0
0.000169812930715334,2.460254348911733e-44,4.378371967275035e-42,7.381996123880723e-8,2.3503034966983116e-45,0.000149492296059774,5.206353449326752e-40,2.8088002127447425e-50,-8.58990552312154e-59,-3.341131968222463e-78,7.328040406563389e-63,1.2633137885514917e-73,9.796772270909966e-40,0.9990418310824687,4.679685240096822e-5,2.6026864008663407e-5,4.071006747626864e-43,1.27477428256511e-47,-2.0881005944375602e-66,7.133774199599117e-60,1.2012941408462143e-59,1.6031080366930018e-104,5.289624952474226e-82,2.7288192522854085e-110,1.1091958382448431e-69,3.8925184228115657e-78,9.447590936600912e-70,-9.212619260642255e-75,1.3470487723327114e-61,7.051421551118384e-119,0.0005605440995375586,0.0
0.0002765025969091058,2.1075461987847083e-43,5.23834392057016e-41,2.093040825217341e-7,2.97419840769846e-44,0.00042483987391571235,2.661965305356211e-39,1.8322019503554594e-49,-3.411562419622795e-58,5.221512873452582e-77,1.3582592703077277e-61,7.346065356461343e-72,1.0912042637742612e-38,0.9974622786261,0.00013394124676606597,8.780963033481735e-5,3.8136427740576414e-42,4.3835310872284215e-46,2.691526116944191e-65,2.0375720493542216e-58,6.453599355244492e-58,9.572388966064764e-135,2.9646367821798e-80,-1.2164298727191326e-108,1.7848582439574036e-67,5.3452662549592216e-76,1.1646805300584954e-67,5.473966470513003e-73,9.546868293460696e-60,-1.331522642376397e-115,0.001596351222620951,0.0
0.0004453079532132255,4.303151956429056e-42,1.288977017821659e-39,6.082256636374292e-7,8.512808721620092e-43,0.0012357777614937448,3.9646174020776186e-38,5.255212220585804e-48,1.535415032321732e-57,-4.9677594058751476e-77,1.7536081639571966e-60,3.627789146708271e-70,3.2165009623700903e-37,0.9928908668152435,0.0003932621052479416,0.0003078579257789321,7.651346082582832e-41,4.750070862605393e-44,4.6764088244104715e-64,2.2453670589541565e-56,1.3487395062778248e-55,-9.256935221637956e-101,1.1941908686202298e-77,-5.596583518964354e-104,8.864668826786606e-66,6.15946433350057e-73,1.0015019698252104e-64,9.878260932377281e-72,3.142544185896327e-57,5.069609442216018e-111,0.004663802271706351,0.0
