p
9.423075121201403e-10
5.3190065061646344e-11
-0.004381695675518702
3.1820962956975993e-10
1.86576434741225e-10
1.4459858750170295e-15
8.015990859951084e-10
8.311947326391296e-13
6.411774743917782e-13
-9.620989749757401e-5
-0.05058748584325831
-5.278169107106236e-6
2.7772859612820893e-11
-1.3942473568378042e-12
-1.2954238284793553e-7
-4.760646009458168e-13
-2.496625636332768e-14
-9.62810388646421e-8
-1.5538679203723724e-8
5.381938308755658e-11
0.02508969600244729
-3.223488806124728e-5
0.036775999680058076
1.0102214044868476e-7
-0.001906690573839114
-3.1330022142491896e-8
-0.00016963839948723128
1.344135177970576e-9
-4.675204458760654e-8
2.822903572084478e-7
0.0032954224568332658
7.431326712317938e-7
0.0001542138405976141
1.2697335622281214e-10
0.000343851807595685
5.3135964921923964e-5
0.0
0.055252603074160696
9.831895415496812e-5
5.977680372249758e-6
0.00012451212820570058
1.6286758066310437e-6
0.00012448199104076897
5.77211028739961e-6
0.0005155950632766979
-6.808132294804004e-6
0.0001254216082358552
-6.490809228331135e-8
1.0291213216161641e-10
0.0003656415330907964
5.79096050354177e-7
0.20848908363039578
0.01228040654272675
2.4206510643874094e-5
0.00015094131810876435
-0.00017950711939893974
-0.0002821463738113709
-3.9806243463660505e-5
3.207986022906752e-7
8.795677026925216e-7
5.6206214859547645e-5
-0.02008269215793027
2.3646277716346447e-9
-5.6786098145585796e-12
2.349021977378469e-8
1.999733004273151e-6
-0.00027505996205891205
-0.005517286705057079
-0.0011251507351862481
5.884763060518794e-6
0.2898141405860736
0.0056430597607707925
0.009834309313987755
-0.1391442501787105
0.09986016564283838
0.005553796899597416
0.0004915119129349769
-0.27927360942673346
0.0011171050635164015
1.2314049316733532e-5
-0.09996920472792697
0.09203874912026758
-4.141003988524523e-7
0.008931945652060697
4.515402368024652e-7
-0.0005461252146669345
4.410631015052723e-5
3.1570455829828e-6
2.9234912660986168e-5
1.6640985825712353e-13
8.981206883571957e-12
1.7288850036932872e-5
5.082123740299928e-6
7.915278472848751e-8
0.00044402294930883865
-0.013940310207868114
-0.08144519707621611
0.02918792056527319
-0.049197348006334324
5.057181935993473e-6
4.328207866763718e-5
1.3276735853204964e-8
3.6087471381022345e-10
-8.833085376928603e-5
-0.0001274232403376589
-9.67519080281271e-7
0.10130907898034293
0.08786281596172787
-0.00034259066461043275
0.009817083830415296
0.00010895588087906163
0.009229911366753761
-0.14280443754002706
-1.624818231098665e-5
-8.660184416253673e-12
-1.3894870872352395e-10
-3.0659866907770138e-9
0.0036045307891916212
-0.00015588608388768935
-0.0008510224657059401
6.209678587077322e-9
-6.553576409134997e-11
5.3512802203428835e-14
2.3881385775546103e-10
-6.001935613359698e-9
0.0014592223629870458
1.6599259145487528e-5
5.899531921266533e-12
9.307780171322685e-9
9.249750899292943e-5
5.6678499876471245e-5
1.8220120112837655e-6
-9.559187775649532e-9
8.558437134293887e-12
-0.0009548816618801865
-0.01619175774681102
3.918764685665421e-6
0.004866982823401697
-0.12164593744662174
0.1922151242984983
4.3115541891659025e-6
-0.11622707171007784
0.0
-2.439905221811262e-5
-9.574584529753576e-6
-0.055556298863574376
-0.08028549979967062
-0.10881582767755527
3.730227513842691e-5
-0.08856593180593689
-0.019060606952052736
-0.012079519349602125
-0.16067267015740586
0.0005476343452289039
0.01075158882696253
4.438404763755693e-5
0.0009804169774437893
-0.25240599280432235
-0.013174015717273963
0.006627594318429515
-3.73020483837265e-5
-0.0023513468664539527
-0.0006410467494604844
0.1637688153922986
-0.28942407270915277
-2.9191753396270956e-5
-2.2294776280136303e-5
8.107839932856142e-6
9.214178218613717e-7
1.1918976901058748e-9
5.065709054660756e-5
-0.000753002302838729
0.0006570703738185775
0.09346184700943572
4.816607292972411e-5
-8.287763400681825e-5
1.7260511633445083e-6
