Y_H,Y_H2,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_CO,Y_CO2,Y_HE,Y_HCO,Y_OHEX,Y_N,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_HNO,Y_H2NO,Y_NNH,Y_NH2,Y_NH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_HONO,Y_HNOH,Y_HNO2,Y_HONO2,Y_NO3,Y_HON,Y_N2,Y_AR,MF,CEM,HRR,T
3.009038789795106e-09,0.0233189449733704,3.4683415950950804e-08,0.138456168578894,8.702453900352809e-05,0.0251832866484344,1.3690450707776653e-06,7.478808703929372e-05,0.0,0.0,0.0,0.0,1.5644960976680329e-24,3.578741175050186e-09,7.599531759273108e-06,1.6684654785930278e-07,1.6271901320204635e-06,0.157091565969964,4.137365712381772e-06,2.9034667692993065e-05,1.3647705843005955e-08,0.0006726288537739776,4.975117754494756e-07,0.01130131253904107,0.005291240640287067,0.0010293408127495087,8.548295258762071e-08,7.042618970872885e-07,4.066279503570069e-09,3.92104638641026e-15,2.4141460322916896e-07,4.767122708370358e-10,2.4220538359738647e-09,0.655863009290334,0.0,0.2786728836362366,-6.134239939112192,3918185639.853676,485.971994730812
1.756350614555897e-09,0.0235688703433049,3.2670051274870245e-08,0.141286042009544,8.46693786568244e-05,0.0221627080724335,1.175936100531662e-06,8.007034889760721e-05,0.0,0.0,0.0,0.0,7.049588681897708e-25,3.2861047849784794e-09,6.229617027412863e-06,1.5799691045027154e-07,1.2516915200928494e-06,0.1588502654526019,3.3521398760057813e-06,2.431193851796502e-05,9.579587762207413e-09,0.0005966015301205572,4.384556765139885e-07,0.008892870156001766,0.005366262692674965,0.0009040146359858959,6.775352649582831e-08,6.516553592510763e-07,3.2509486015754066e-09,2.276241330597702e-15,2.2741984232224955e-07,4.707928582195785e-10,1.648218414950313e-09,0.654047444743459,0.0,0.278967950774409,-6.098663897014117,3472945443.7317047,468.446298160607
1.2049999867841143e-09,0.0237669229269026,2.8804997930891556e-08,0.1430236461795059,8.25956410892585e-05,0.019867409249391,1.7469275248004644e-06,0.00011646013009219297,0.0,0.0,0.0,0.0,3.410064114087291e-25,2.641917312166687e-09,8.470054569233177e-06,2.5328673641798183e-07,2.1406149093479455e-06,0.160648381412237,4.516186187563057e-06,4.146649274053669e-05,1.2587072873241702e-08,0.000538046844632346,3.460929604564308e-07,0.013085330682841265,0.0053577747790485445,0.0008242424595314876,5.42019047059771e-08,9.967177409754674e-07,2.43762346901096e-09,3.935241221942841e-15,4.891356143556229e-07,1.0235764566213374e-09,2.533064993934187e-09,0.652611044590874,0.0,0.2810157436781108,-6.12717040342856,3274478834.216229,450.4486760035529
7.674235724073208e-10,0.0239369137765116,4.6002874936124645e-08,0.143588377253017,8.383685676914821e-05,0.0186805738382584,3.882079750720355e-07,5.853380124971059e-05,0.0,0.0,0.0,0.0,2.8013849522840672e-25,3.1241073777211987e-09,4.0110995987471636e-06,1.4265092216229115e-07,3.2744559612794925e-07,0.1616237413743169,1.9755048750604074e-06,1.122967572408481e-05,1.6641386364025532e-09,0.0004948973133009111,3.8365286052924527e-07,0.0017977880583038416,0.0038512137796905418,0.0007361716313048335,1.9342187972836374e-08,5.520932851791439e-07,1.4124873450939772e-09,3.1483141973329083e-16,7.84440896195714e-08,1.375341576640884e-10,4.846329884732759e-10,0.652086556901127,0.0,0.2791559077406949,-6.02642372924322,2718990354.7116523,435.741293119962
6.429000723389827e-10,0.0241207823093926,5.343826288488533e-08,0.144836576647493,8.30521203608623e-05,0.0169839124592218,3.0092029946787903e-07,5.39641174788973e-05,0.0,0.0,0.0,0.0,2.3217600675454644e-25,2.9329029729548565e-09,3.807210075103679e-06,1.3254292528250747e-07,2.0945135882590288e-07,0.163119486758535,1.8687167418614838e-06,1.077735438875221e-05,9.7247329314941e-10,0.00046856568939841064,3.554074755809594e-07,0.0011033800565254277,0.0032137769741473806,0.0006999400064834145,1.1031657484544842e-08,5.120637462179468e-07,9.730386057340883e-10,1.722151902571702e-16,5.310400668713357e-08,8.412526695735647e-11,3.7443293034150983e-10,0.6508561897049971,0.0,0.2799735629203118,-6.012819584868901,2531835963.1847143,425.391707729337
4.1934898703850755e-10,0.0243247287855606,5.0254391945200966e-08,0.145363612918822,8.457269107833109e-05,0.0156194366557505,4.0394231404810266e-07,7.112981347390617e-05,0.0,0.0,0.0,0.0,1.1892181513715167e-25,2.8145733870974945e-09,3.6495892401465122e-06,1.477384416472209e-07,2.5822961598178846e-07,0.164284251523535,1.7794929822768326e-06,1.0575383539577815e-05,1.1551343699282118e-09,0.00043890416368440576,3.263357935689544e-07,0.0013765105292500826,0.0035099248939377283,0.0006368126616259846,1.0960787547323107e-08,5.402741353462076e-07,8.911209161923432e-10,2.042063150360587e-16,7.932130609428996e-08,1.4382090855557649e-10,3.344984936940734e-10,0.650323397425254,0.0,0.2815791608470944,-6.002354105568048,2462103599.1608253,414.06354833993
2.1790750372628824e-10,0.0245258159268112,3.166381293266408e-08,0.147257277240368,8.3253721207568e-05,0.0138008645617214,1.2385062613381032e-06,0.00015781806283963744,0.0,0.0,0.0,0.0,3.181208906558977e-26,2.3262380918578795e-09,5.025328525791204e-06,2.372782219661726e-07,1.003425905058353e-06,0.16549723255402,2.4779340848309046e-06,2.56082930667544e-05,4.17321663215899e-09,0.00039165135346488634,2.577210616944759e-07,0.005528173276810944,0.005162244660193894,0.0005491123544975649,2.0676851842587456e-08,8.034166384650628e-07,1.0524457500194724e-09,8.183598463419352e-16,3.995778799683774e-07,9.877139348731011e-10,7.444875648264527e-10,0.6488355559958721,0.0,0.28375720451031566,-6.072928857943079,2447484552.011501,400.573128536196
1.4340564433591457e-10,0.0247810435982604,3.9534889919467404e-08,0.1485617515689419,8.52205849027045e-05,0.0125636264635801,9.393053660823402e-07,0.0001501950649905828,0.0,0.0,0.0,0.0,2.0825979744281274e-26,2.3409535422487793e-09,4.029853904005687e-06,2.1964498494561178e-07,5.876993583140671e-07,0.166500832556828,1.922472399435035e-06,1.7218764506717667e-05,2.0762661626050533e-09,0.0003639040898175913,2.4628557773261914e-07,0.002843683395375806,0.004405331748497329,0.0004966315873464841,1.096192033729815e-08,7.027850842204214e-07,6.912417549176866e-10,3.8811558543851667e-16,2.7062363967663537e-07,6.671811113744701e-10,3.97567569886676e-10,0.6475075252274871,0.0,0.2840138113429267,-6.026068276973779,2240422205.0639095,386.673362878794
1.1262262022310442e-10,0.0249596273042495,3.1066640514759545e-08,0.149712519955199,8.85450020271299e-05,0.0114255218969168,2.663438218129041e-06,0.00032200304600003355,0.0,0.0,0.0,0.0,1.0340904376081234e-26,1.9064497090064377e-09,9.227077798547003e-06,6.033352779952824e-07,3.4475178394005988e-06,0.167157395013988,4.2284830659484305e-06,7.073937863511985e-05,7.377627106447223e-09,0.0003450073390169907,1.9315283361114278e-07,0.010429010534029714,0.005406866076278702,0.0004557783243572024,1.4857288262069724e-08,1.7560838302291902e-06,6.82956160493014e-10,2.2915873053006928e-15,1.9053823475506326e-06,4.798707403760994e-09,2.008512182619918e-09,0.6466563908276189,0.0,0.28644152691948704,-6.012148143601918,2445445368.60917,375.2435718311969
6.011006548154971e-11,0.0251379229995301,4.28880051585009e-08,0.152386762287556,8.72706805216829e-05,0.0093796249443937,1.3235694971783639e-06,0.00022345423098022954,0.0,0.0,0.0,0.0,5.9329726553883366e-27,2.064743812607727e-09,4.329698806166127e-06,3.012734255134471e-07,7.284809979096366e-07,0.168332790230995,1.966961642339906e-06,2.263525861687757e-05,1.7751608441967992e-09,0.00031392493988030313,1.9938306595365386e-07,0.002645158939935152,0.004209927792522027,0.0004052456508958945,6.0505067526574185e-09,8.468261310190384e-07,4.0476552653452877e-10,3.87828708317932e-16,4.445664319287354e-07,1.2083618690113806e-09,3.979460033751773e-10,0.6446756288570029,0.0,0.28462794932511865,-5.954636257198127,2021494969.4785318,362.793306424814
7.073030359984088e-11,0.0254242598267929,1.442352675189856e-07,0.154355704377943,9.3166689402905e-05,0.0071842796741476,5.301440087667398e-07,0.00011145361378772145,0.0,0.0,0.0,0.0,1.5081335969109405e-26,2.1002828951420078e-09,2.6532653175909054e-06,1.2371191188506662e-07,5.0809887787127703e-08,0.169250961069338,1.3007884765096324e-06,5.647773996125425e-06,1.4045392874908156e-10,0.0003002549408014255,1.929026867765285e-07,0.00018665229767995318,0.001409070190849964,0.00037769883621939846,3.618560571063762e-10,3.9124243076951247e-07,8.137054216948865e-11,2.462884217299473e-17,3.200581494858755e-08,5.0754588586590095e-11,7.841969972874188e-11,0.6436916283623749,0.0,0.28388825328525147,-5.901208187357126,1754057699.0483682,344.73437150419
1.8339351144244568e-11,0.0256021730082265,6.076769891422899e-08,0.155943953289138,9.63081827061696e-05,0.0050307448308301,2.170853745038282e-06,0.00037757177486328865,0.0,0.0,0.0,0.0,1.2016680596300513e-27,1.923734850798358e-09,4.84979137907717e-06,4.7449991112952247e-07,8.715528862287492e-07,0.1706716854859969,2.0105003258393706e-06,3.0286149653175825e-05,1.1828961667556277e-09,0.0002681962795643352,1.6143996407740594e-07,0.0018157216600633434,0.0035752246169350626,0.00030823428547468524,2.0329079353276204e-09,1.0776719086788692e-06,1.7133005419617344e-10,3.6183899336850885e-16,7.654170930779854e-07,2.317394022402176e-09,3.9289236653202795e-10,0.6426551352031021,0.0,0.28586130004711,-5.941420602308031,1862401855.1569426,332.454453067978
2.7577209201533723e-11,0.0257524904005282,2.0483038209476287e-07,0.157004548811871,9.76080116951949e-05,0.0038552282738394,7.874408433848169e-07,0.00015529308486961576,0.0,0.0,0.0,0.0,4.127289820180965e-27,1.8897458930411036e-09,2.580898308106038e-06,1.3710392318122886e-07,4.097871104898627e-08,0.171461700310765,1.2654644540418576e-06,4.743107083537304e-06,9.038203655158903e-11,0.000262313307173648,1.5795386829038734e-07,0.00011725012577226797,0.0010848587225235436,0.00030462901181421784,1.1136138232545587e-10,3.9011146534926664e-07,3.4012965133671934e-11,1.7343383432463603e-17,3.407101569674199e-08,5.824487833650194e-11,5.549366548074869e-11,0.641828424191301,0.0,0.28532400959867354,-5.8443858637654795,1592273780.9159536,322.074817272475
1.114510337668472e-11,0.0258136055176193,9.914417388672583e-08,0.1573541356724299,9.46399464386259e-05,0.0031764478184856,1.8587686458072656e-06,0.0003394240717393907,0.0,0.0,0.0,0.0,8.080704809800607e-28,1.6367533473186103e-09,3.652105824866961e-06,3.9784662152929723e-07,3.4084031857449466e-07,0.172367623314988,1.4823661253702862e-06,1.5330201688309256e-05,3.478726472963011e-10,0.0002363235901235258,1.3211566967481104e-07,0.0005550976111406669,0.0021614956947587274,0.0002654471044856223,3.966137149167365e-10,7.960416022275413e-07,5.807179876997384e-11,1.2946897009589788e-16,3.527945394261311e-07,9.954891440766006e-10,1.6377292346242724e-10,0.6411935477300379,0.0,0.28646034545202254,-5.838461611471723,1552581822.9603944,313.563995147132
3.3894020532009624e-12,0.0259520189961525,7.089536128134082e-08,0.157504032810424,9.89660288185374e-05,0.0026133855147795,3.7942582522273487e-06,0.0006391058538264817,0.0,0.0,0.0,0.0,2.3106406817329615e-30,1.5986258627728848e-09,5.406677071750676e-06,7.08522456763103e-07,1.2092101168804277e-06,0.172919152546779,2.0753037495783526e-06,4.61526465906405e-05,9.414507588266507e-10,0.00022429397952240823,1.211559099007676e-07,0.001528884464811264,0.003116185805715172,0.0002355611425464728,7.427517457017489e-10,1.2686296869710251e-06,7.338271303323151e-11,3.805208358863534e-16,1.419266741718068e-06,4.8084493692510746e-09,5.04172549239329e-10,0.6409124441030459,0.0,0.28773657361873717,-5.925606340156144,1654376883.8382235,306.916968475398
6.6178635913610984e-12,0.0259741061734426,5.2449879026135216e-08,0.158147016206211,9.59161928351738e-05,0.0018541508760512,4.970967446155336e-06,0.0008110723903837462,0.0,0.0,0.0,0.0,2.5151690751968675e-28,1.44956521955057e-09,7.083269636377372e-06,9.591103113588206e-07,2.3635355873783653e-06,0.173311089247471,2.6983302430099787e-06,8.180241596560169e-05,1.6662672805414343e-09,0.00021681568210280363,1.1039162381821868e-07,0.002835230902838581,0.003706836107607853,0.00022799123132682226,1.0892215231893438e-09,1.6695866246313329e-06,8.54337562657529e-11,6.892186384884093e-16,2.784608522323215e-06,9.240992971227387e-09,9.71611720447022e-10,0.640617721303989,0.0,0.2881419021484525,-5.9251434218505015,1685275358.7059298,306.080096110776
4.02095965145489e-12,0.0259054655050455,6.193467164845927e-08,0.156870759438585,9.556830685717928e-05,0.0022957087819961,4.081738783689806e-06,0.0006853721865765363,0.0,0.0,0.0,0.0,8.341803080284627e-29,1.4813832743174644e-09,5.672822473871517e-06,7.512210652276691e-07,1.4571498500528978e-06,0.173422826802034,2.1815343969396937e-06,5.461952211747376e-05,1.0926217049399849e-09,0.00021753799462444657,1.1334746085806896e-07,0.001845761659239033,0.003279574709399474,0.00023070197085542195,8.058847774939438e-10,1.3207271035472096e-06,7.357871965332685e-11,4.31599199974464e-16,1.7106770441881615e-06,5.838388882144316e-09,6.0696747867744e-10,0.641409671165482,0.0,0.28835336429938097,-5.920066847503137,1610978458.3863387,305.665109161872
1.1082388149464536e-11,0.0259021627102212,1.0111283062775498e-07,0.155997729332832,9.32040101241931e-05,0.0028099870282712,1.892061416046544e-06,0.0003461493353257309,0.0,0.0,0.0,0.0,8.596574963735939e-28,1.5503773463361714e-09,3.548618170048742e-06,3.9552634412441106e-07,3.2275809373391363e-07,0.173080087428756,1.4366961672812646e-06,1.4865959351793977e-05,3.1228183926279633e-10,0.00022909213548391783,1.2485082549022216e-07,0.0005063205067277488,0.002055872324114231,0.0002573823733914953,3.228538210196282e-10,7.694120342532854e-07,4.9553374002896485e-11,1.1762870318624217e-16,3.4330596929268685e-07,9.73234230863714e-10,1.5536383818148485e-10,0.642116829489796,0.0,0.28806259877132767,-5.82491162755855,1498891228.6957853,310.307727326882
6.515727022581555e-12,0.0259193627957711,4.9425911311466624e-08,0.1562409180236309,9.39329446335988e-05,0.0034536310187865,4.3873143690290365e-06,0.0007204282524707668,0.0,0.0,0.0,0.0,1.9533875108342125e-28,1.471204014781593e-09,6.905497327462822e-06,8.742862606953714e-07,2.241244550264676e-06,0.172646018931095,2.6840784002536413e-06,7.535231906175632e-05,1.7773946893829026e-09,0.00022339830859433707,1.1532433146531286e-07,0.003030372167931568,0.003838141342125877,0.00024145360047796825,1.379756530943544e-09,1.6085178464036492e-06,1.0279729508191407e-10,6.889591584713432e-16,2.469439885860635e-06,8.048347582490514e-09,9.334610401155055e-10,0.641646136286083,0.0,0.288603328113247,-5.925381118534417,1690534912.827728,311.386805395678
9.620687302895504e-12,0.0257859453271315,5.463649716684225e-08,0.157161601561473,9.24631299352197e-05,0.0036363800209894,3.09946751630863e-06,0.00052813245351385,0.0,0.0,0.0,0.0,4.248308270199641e-28,1.5751342025398746e-09,5.391773296215917e-06,6.155883961224769e-07,1.291518001977855e-06,0.171956435295275,2.1641748073422286e-06,4.56827489677905e-05,1.267204078523325e-09,0.00023483740875951316,1.277489237312061e-07,0.0021340419028218326,0.0035696956711423135,0.00026293251940880287,1.393948376441968e-09,1.225300469986414e-06,1.139166179856127e-10,4.340630238889295e-16,1.307856112383569e-06,4.253898677908438e-09,5.548841728278208e-10,0.641367174665196,0.0,0.2868838830707942,-5.922791500976949,1673904035.96617,318.018518859454
1.276638876614602e-11,0.0257606504849668,9.544079485454196e-08,0.1565869675317099,8.994410402925309e-05,0.0041743861716195,1.2717564392249524e-06,0.00024334593844327275,0.0,0.0,0.0,0.0,6.648220104124346e-28,1.6442708029302125e-09,3.1877728133858038e-06,2.9408170337345776e-07,2.2108056166146154e-07,0.171708800667848,1.3575567363572678e-06,1.0738607650579613e-05,2.881311073701475e-10,0.00024729859374661607,1.407614630649301e-07,0.0004635490092009776,0.0020387116848213545,0.00029430360314193136,4.49919335818426e-10,6.534118603423331e-07,6.838858349701508e-11,9.078276131206249e-17,1.997572861593283e-07,4.996752810649924e-10,1.2249738910673432e-10,0.641679251039826,0.0,0.2861688100390616,-5.8416016796608465,1529441026.8240764,322.519606561293
1.8345587744116007e-11,0.025633094583728,5.1132392207566056e-08,0.155911937419646,8.977215663750491e-05,0.0051889768692259,1.991771935629477e-06,0.0003483908609154354,0.0,0.0,0.0,0.0,1.0083849844306235e-27,1.7566460840775513e-09,4.609102680018836e-06,4.273928010585703e-07,8.736264537604604e-07,0.17056597055881,1.956532339210942e-06,2.987610950588809e-05,1.262252111991196e-09,0.00026333353596093604,1.5355169952885147e-07,0.002057094413648672,0.003697565962848393,0.000314757771783866,2.365041656881281e-09,9.918255456692763e-07,1.8448085064317987e-10,3.513338866634122e-16,7.218111613738415e-07,2.1811610822471033e-09,4.0431145306189245e-10,0.642610248411952,0.0,0.2860570979945748,-5.929629095377193,1768960982.1766284,335.16081446457804
3.5124936873149795e-11,0.025334829571499,5.2105307321043636e-08,0.154610261517432,8.822586008202909e-05,0.0066004414459328,1.3558086313084927e-06,0.0002446502367251508,0.0,0.0,0.0,0.0,2.952493239991016e-27,1.9190199673915893e-09,3.966176768984665e-06,3.153679973109487e-07,5.69177793913474e-07,0.169404508254611,1.7480906683681797e-06,1.9712257817129303e-05,1.0821233187761698e-09,0.000287425694213673,1.7691236124695984e-07,0.0016954365434478835,0.003565885309341621,0.0003591980937335507,2.9652820761575687e-09,8.10105627331227e-07,2.4098658125586865e-10,2.6266971355983097e-16,4.0288949283032537e-07,1.1186862567727653e-09,2.899374126222539e-10,0.643961733350443,0.0,0.2845751190271366,-5.937518454022323,1841978574.3643801,347.917635230077
7.41162734195736e-11,0.0250347372858309,3.068393061765528e-08,0.1520799623469829,8.497379750444009e-05,0.0091233845898564,2.3176328826567696e-06,0.00030999900391069635,0.0,0.0,0.0,0.0,5.504813949577191e-27,1.806363651435981e-09,7.415067808845517e-06,5.042259969574716e-07,2.3588930141134383e-06,0.1680423271869479,3.3911232554046007e-06,5.6481311972004535e-05,5.110976173799021e-09,0.0003200972434932324,1.8065925570744438e-07,0.007769867016204683,0.005217651277174089,0.00042146383339487255,1.1487705739813381e-08,1.424193020272155e-06,5.566396051331795e-10,1.4040294185386837e-15,1.3744452754189587e-06,3.6450273352783293e-09,1.3363809395194717e-09,0.645634614792878,0.0,0.2855302778730052,-5.9806657993410735,2197060904.9843636,367.901411557478
1.317122789921244e-10,0.0246964193093594,3.3667580550662584e-08,0.148803145243083,8.12112177191998e-05,0.0125965875518648,1.0556775540426045e-06,0.00015710012011502925,0.0,0.0,0.0,0.0,1.5072287956295412e-26,2.1564948586653825e-09,4.205172072229501e-06,2.219162222181858e-07,7.231601955562772e-07,0.16601257010426,2.038657829323717e-06,2.0291302686007402e-05,2.603664598311836e-09,0.0003568867455148267,2.3226353579529647e-07,0.00372234629872931,0.004675290494122748,0.0004968036935117646,1.2982053173925727e-08,7.142560076278241e-07,7.402667333304037e-10,4.832660907259071e-16,3.243477645398559e-07,8.202494900208422e-10,4.923315027158316e-10,0.6478100665737131,0.0,0.28343327420453723,-6.0317014878093875,2177024538.0638103,388.003792246123
7.99250886329754e-10,0.0243649124818246,8.351296216838764e-08,0.1460088444548719,7.989042119669781e-05,0.0157253945437373,1.513654316032381e-07,3.535015971283293e-05,0.0,0.0,0.0,0.0,3.932073298206525e-25,2.6528372462525634e-09,3.4624757202084556e-06,7.725132312983263e-08,6.17785623128804e-08,0.163518590693861,1.8155305032587334e-06,1.1473218097139027e-05,2.7714027737748306e-10,0.00044635218704956763,3.262822961194022e-07,0.00031492265080096935,0.0018286969483465375,0.0006858464057988891,2.9580118179492026e-09,3.3881195112014166e-07,4.4449944204911906e-10,3.50192660052264e-17,1.3362821442160123e-08,1.490802417078081e-11,2.845865962053569e-10,0.650302367404508,0.0,0.27994691885187617,-5.997540872887523,2255976296.7375603,416.802480028576
