Y_H,Y_H2,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_CO,Y_CO2,Y_HE,Y_HCO,Y_OHEX,Y_N,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_HNO,Y_H2NO,Y_NNH,Y_NH2,Y_NH,Y_N2H2,Y_N2H3,Y_N2H4,Y_H2NN,Y_HONO,Y_HNOH,Y_HNO2,Y_HONO2,Y_NO3,Y_HON,Y_N2,Y_AR,MF,CEM,HRR,T
2.831078158085015e-10,0.0245176525117809,3.8357046374082994e-08,0.14666988236644,8.28291217829221e-05,0.0151169334441094,6.857659490495291e-07,0.00010342111794768035,0.0,0.0,0.0,0.0,5.531311073238076e-26,2.5689426895613455e-09,3.80320041061076e-06,1.7092520943993228e-07,4.79376342308985e-07,0.164185040829991,1.872846640188843e-06,1.3621520187990643e-05,2.1266137557257458e-09,0.00040995650105304335,2.912591766595105e-07,0.0027012506455450828,0.004360014941594688,0.0005863733226732573,1.585495522971052e-08,5.986701967381726e-07,9.998023319883059e-10,3.758133423743813e-16,1.7012337653913825e-07,3.793490243694435e-10,4.178032235015457e-10,0.649427661725896,0.0,0.2821957850992564,-6.017201034193306,2396561125.041805,407.555783811464
1.7894758157871702e-10,0.0247098426892666,2.8081197285017857e-08,0.14953235827402,8.14224177254379e-05,0.0126673266990324,1.794897124416696e-06,0.0002088972215303475,0.0,0.0,0.0,0.0,2.0853422435124764e-26,1.990464067626497e-09,6.656397352302224e-06,3.4510801943156266e-07,1.7905706743235282e-06,0.165484541714724,3.2442919713792787e-06,4.248609074633684e-05,5.907279303830083e-09,0.0003674872584197409,2.185854293241064e-07,0.008337366366965275,0.005334209634573092,0.000516216732570313,1.9694406642396257e-08,1.1139896430834993e-06,9.157383409371623e-10,1.4638749058976903e-15,7.886702595998719e-07,1.9673059558719036e-09,1.2687240928758507e-09,0.647524508205232,0.0,0.28389345963877627,-6.049205221051588,2375361815.103629,392.174171457477
1.9629330944961836e-10,0.0248585722058932,9.719869239343889e-08,0.151217765049108,8.009608434289741e-05,0.0103882753387037,2.5472701769680587e-07,5.953358059038859e-05,0.0,0.0,0.0,0.0,5.242018962197991e-26,2.066124998225185e-09,2.4687638985673046e-06,7.994304224255079e-08,4.301764647547843e-08,0.167268830728067,1.2880002866836725e-06,6.903687056019714e-06,1.6498101413573358e-10,0.0003415635488857687,2.2401687500809325e-07,0.00022614553151980367,0.0015559962023906889,0.0004929627989345414,9.076259129047156e-10,2.9975252388828034e-07,1.6700252489412269e-10,2.0676173886055546e-17,1.700272787090308e-08,2.2511717071971816e-11,1.2250321306992856e-10,0.6461864605938851,0.0,0.2818219239590795,-5.9509312010501905,1794540083.0721552,374.5526413999031
1.0278105792800558e-10,0.0250412909567806,1.0137934258225687e-07,0.15221611718383,8.34057364298706e-05,0.0089922412132108,3.760640846418126e-07,8.369561027469187e-05,0.0,0.0,0.0,0.0,2.0650550328258935e-26,1.976966042680363e-09,2.5005658540682114e-06,1.0615427014253132e-07,5.564686737036402e-08,0.168732159364259,1.2471116356778433e-06,6.1597699295098736e-06,1.7463044163521465e-10,0.00031451307471175186,2.0044030102742078e-07,0.00024991682681824,0.0016262273088873465,0.0004312786119775998,7.046938682688757e-10,3.531257069022024e-07,1.2854260751920547e-10,2.6962871629852105e-17,2.829927805571889e-08,4.307367041218387e-11,9.782275480176806e-11,0.644934785545489,0.0,0.2831618787598986,-5.942876827763041,1724699712.5195587,359.4667908238349
4.929645921571529e-11,0.025224220817942,7.603053182187054e-08,0.15329630812008,8.40246844508924e-05,0.0072555397983569,6.680992699436255e-07,0.00013741025123265686,0.0,0.0,0.0,0.0,6.0561807550531804e-27,1.8378505248718767e-09,2.831081471495079e-06,1.851056911579563e-07,1.496576107495305e-07,0.170079828126245,1.3045254813858086e-06,8.06725441692039e-06,3.31834154572565e-10,0.00028968739979596923,1.7761964621009655e-07,0.0005177365030042615,0.0022380915597039605,0.0003822906777084951,1.084620370621199e-09,5.115084113020231e-07,1.4402964449339524e-10,7.244586508255643e-17,9.571520105001554e-08,1.9882314739916433e-10,1.172774518279273e-10,0.6440600784529251,0.0,0.2846317549588391,-5.912658887711877,1675541350.836998,348.881807871981
2.5669657000223487e-11,0.0254096040763963,6.617074050022129e-08,0.153265384496899,8.617888008585241e-05,0.0061366595779847,1.1033946385277737e-06,0.00021274131210384558,0.0,0.0,0.0,0.0,2.034146443924047e-27,1.7494943029233533e-09,3.2834893341162926e-06,2.703869423325975e-07,3.090145526254212e-07,0.1709373444890289,1.4430975467969348e-06,1.2749602834467845e-05,5.244611444841623e-10,0.0002698658575131322,1.601070674038392e-07,0.0008488624477471199,0.002704887058149613,0.0003392437388896115,1.277038003535479e-09,6.642404929020652e-07,1.4001984205151306e-10,1.3496635596756257e-16,2.3336009753494784e-07,6.014972349556952e-10,1.6774939572254967e-10,0.644164828479605,0.0,0.28627867158045445,-5.890258337868303,1652885967.3799496,338.65079872436
5.513778579932625e-11,0.0255916811041073,1.3768227210813382e-07,0.154939667559465,8.4836759663347e-05,0.0046718969861601,6.118462247818952e-07,0.00012798145356343013,0.0,0.0,0.0,0.0,1.1193645563393714e-26,1.602293742776287e-09,2.3148827788378317e-06,1.2637587762341723e-07,4.710322834646661e-08,0.171793041941276,1.1297880476820397e-06,4.81281166839005e-06,1.0197139526223212e-10,0.00025637850084601286,1.463870280379929e-07,0.00015465375471795036,0.001239024598783534,0.0003254013615613184,1.8042082955415597e-10,3.546587176619918e-07,4.46596029331475e-11,1.8941446986318237e-17,3.489783354692833e-08,5.943170218354098e-11,5.930217521779273e-11,0.6429188756493289,0.0,0.28611458732915523,-5.852808077071649,1462209006.175393,328.669503074444
1.100189643699287e-11,0.0258050600392629,3.435198508659627e-08,0.1555874756554389,8.80422383788896e-05,0.0041049771265504,4.824060752810166e-06,0.0007442104110070506,0.0,0.0,0.0,0.0,3.011647783475414e-28,1.2946473593801873e-09,9.966463770684222e-06,1.175155775542556e-06,4.878903982111083e-06,0.172314253427432,3.962323632994174e-06,0.0001217277544258122,3.691442822845164e-09,0.00023048503900219316,1.0861250260834798e-07,0.006547920508763368,0.004490470093583119,0.00026458603716225236,2.6117302093651082e-09,2.285620495821363e-06,1.495776110391529e-10,1.508334262062848e-15,4.783782335163933e-06,1.3582573996913086e-08,1.9610571905469955e-09,0.6421001915129371,0.0,0.28916047945740764,-5.943534570713977,1769639887.4115562,319.91866724130404
9.372190630040253e-12,0.0258696244840629,3.545661807462745e-08,0.155963824500346,9.22687366523322e-05,0.0036947792935046,6.034549167967627e-06,0.0009157272443576761,0.0,0.0,0.0,0.0,2.2761949078868144e-28,1.2884720057286466e-09,1.20111586441738e-05,1.5623688849274056e-06,6.944697100359457e-06,0.172417537608474,4.6179608243192135e-06,0.00016107966513027966,4.210737619839012e-09,0.0002259120587506654,1.0387128049289479e-07,0.007274689753289319,0.0044465455341437,0.00024929359696495933,2.215825008049915e-09,2.848156844604693e-06,1.2918494530840733e-10,1.976762688910821e-15,7.4039288457792024e-06,2.0247880140848915e-08,2.6011024725130633e-09,0.641961965376959,0.0,0.28928324585975584,-5.953717971022487,1830615208.808813,314.313400062274
1.049025890260508e-11,0.025921361347025,8.476422540613423e-08,0.157474543214998,8.995967283398599e-05,0.0029255987463216,2.0037591098237366e-06,0.0003661863049229732,0.0,0.0,0.0,0.0,7.186149599867553e-28,1.4720589879770628e-09,3.6095897113009997e-06,4.0961876376166245e-07,4.097006720561838e-07,0.172924511233582,1.4623936436677075e-06,1.775336781587142e-05,3.8701196527698593e-10,0.00022483216690423856,1.202056479742258e-07,0.0006573165183837396,0.0022818782040937525,0.00025634439152127757,4.1710427132430374e-10,7.896193488195012e-07,5.603807853192753e-11,1.40881263568655e-16,4.302862576792819e-07,1.2868084380425268e-09,1.8789257198086397e-10,0.6406640257852391,0.0,0.28733006298311525,-5.861223016506266,1465775765.4220426,311.019909033219
3.559955946397694e-12,0.0260540105603341,8.806956969709481e-08,0.158695012958812,9.48338322721529e-05,0.0021174455153037,2.743424879331226e-06,0.0004825775682472984,0.0,0.0,0.0,0.0,4.78177161697137e-29,1.4971562866877168e-09,4.1342157074407355e-06,5.237161720086153e-07,5.866226551456693e-07,0.173221454478,1.6125300347097794e-06,2.4806970591963842e-05,4.640927616104367e-10,0.00021891912260339915,1.1619465484491892e-07,0.0007735943686277582,0.002397377277636145,0.00023668073211942535,3.8585476340288417e-10,9.351759294175452e-07,5.02338813672551e-11,1.889551010844436e-16,6.804944566703613e-07,2.1933568171135647e-09,2.544492586891832e-10,0.639817242655278,0.0,0.28743513825431927,-5.900761868169682,1500049870.759065,304.692376297404
2.223646519482623e-11,0.0261152119841888,1.908121887885505e-07,0.1594473812773469,9.67214822673631e-05,0.0011315381308333,1.5150745700056596e-06,0.0002788754080254867,0.0,0.0,0.0,0.0,3.267060281468897e-27,1.5230743810422828e-09,2.9369594744675103e-06,2.66620258487001e-07,9.362272399840735e-08,0.173842968210891,1.2692259481373703e-06,6.953931666234792e-06,1.0539935325488255e-10,0.00022045548511032096,1.1815435810259194e-07,0.00015208822756932359,0.0011652627958669767,0.0002398247306021132,6.779399268675403e-11,5.469670546063084e-07,1.9493375132830768e-11,3.4425005544810833e-17,1.0705281976512494e-07,2.392537507884324e-10,6.915338486009031e-11,0.639366178914474,0.0,0.28728870013356766,-5.801958787926421,1431213430.7825036,300.458881721251
4.1553025852024176e-12,0.0261765008845188,1.1826870786373168e-07,0.159365666033014,9.6916864807913e-05,0.0008251838303209,2.686621399629202e-06,0.0004721600093437667,0.0,0.0,0.0,0.0,1.7997140412672915e-28,1.4503221681770138e-09,3.81491588767765e-06,5.01890072326386e-07,3.8710808888959596e-07,0.174172786775283,1.4694193905790225e-06,1.8359169787217714e-05,2.7700259858331126e-10,0.00021090274355988132,1.0940537688214996e-07,0.0004486662222738557,0.0018746896069862587,0.00022214647561981415,1.7611002616837197e-10,8.460346983385958e-07,3.04095602750552e-11,1.247690538282927e-16,4.86281443837543e-07,1.4968447932530212e-09,1.773457189272769e-10,0.6393629456120551,0.0,0.28804500123531984,-5.8153921505945965,1444953860.009878,297.15737210468603
4.326875724615893e-12,0.0261511164957613,1.355434541761947e-07,0.158569216467536,9.24055187147895e-05,0.0011378942485793,2.085544854132501e-06,0.0003775542352653551,0.0,0.0,0.0,0.0,1.9777719153265884e-28,1.3434447461740162e-09,3.250967071466784e-06,3.888220445510022e-07,2.1679189422701567e-07,0.174390512242124,1.2984979888066257e-06,1.1811078548005512e-05,1.6988143431544525e-10,0.00020598707248632126,1.0401290383581131e-07,0.0002779026124336447,0.0015077613019665976,0.00022343226006914024,1.0494884787903493e-10,6.759288234515598e-07,2.2415945565886054e-11,7.043671874701488e-17,2.651303643349851e-07,7.319492591428149e-10,1.1300481691769034e-10,0.639658855027286,0.0,0.28842265770333925,-5.792030624245771,1336623709.7733085,296.043176487541
0.0,0.0261947044507695,2.3731934938511227e-07,0.158404729138484,9.51161450843792e-05,0.0012156820391743,1.4235781452703234e-06,0.0002629618630575642,0.0,0.0,0.0,0.0,0.0,1.4147402885181951e-09,2.588386456011454e-06,2.0525159764759913e-07,5.380360341397383e-08,0.174480460367408,1.1878116293440131e-06,5.236625621815175e-06,6.776370401790727e-11,0.00020954576327134018,1.0861562792880313e-07,9.35057851593846e-05,0.0008996268622280104,0.0002257769355636631,3.138515619638517e-11,4.337464514473251e-07,1.1708951809738157e-11,1.7797155187169685e-17,6.365237527643937e-08,1.3340771048721728e-10,5.093522990304548e-11,0.639609307859079,0.0,0.28857077206622866,-5.7912587228936285,1308395593.6075184,294.370379296853
3.463203904735192e-12,0.0261681393659543,3.524920790005946e-08,0.159215903685126,9.180600166864108e-05,0.0006138048293446,8.505614553152434e-06,0.0013233474547986212,0.0,0.0,0.0,0.0,4.5413837955319523e-29,1.0803169239433445e-09,1.2268718482435617e-05,1.982781082064652e-06,7.685347861384327e-06,0.174850110734876,4.446953010348084e-06,0.00020682056154900698,3.1002560184565726e-09,0.00019210216696587346,8.088803349043012e-08,0.0057589692383218415,0.003897790925975864,0.00019684071033242522,9.13412302878144e-10,2.897427787791965e-06,6.196160930883981e-11,1.688257252569351e-15,1.0041861213416185e-05,2.8210583256763006e-08,2.760935147717905e-09,0.63906023538303,0.0,0.28977066166167365,-5.931192220908314,1637312492.3842561,294.671403959683
2.834772937043558e-12,0.0261281744164015,4.325152304501177e-08,0.15813761824489,9.099557173944028e-05,0.0010677260645022,6.936533684216884e-06,0.0011170699870454036,0.0,0.0,0.0,0.0,4.593599201038331e-29,1.1460456521809413e-09,8.432178081671212e-06,1.3173515503903836e-06,3.7473144815912146e-06,0.174816739458403,3.1056409647928033e-06,0.00012756497071016198,1.873831690086015e-09,0.00019047222547715628,8.534928325434635e-08,0.003474758108790344,0.0036126099223893235,0.00019583988361186535,7.252471886615055e-10,1.9652327030051885e-06,5.5750212343349516e-11,8.814215515628126e-16,4.931126861486532e-06,1.6032521414064504e-08,1.489007705953006e-09,0.6397587462440639,0.0,0.28977449005852,-5.912055420079666,1533669341.4104693,293.97496913895304
4.9696794672454766e-12,0.026124091776844,4.4042050773534027e-08,0.15743275977561,8.94092164836299e-05,0.001507949029711,6.06423129728772e-06,0.0009894941329234499,0.0,0.0,0.0,0.0,1.5116315190169383e-28,1.1613843939438854e-09,7.626421663877938e-06,1.1346450616796309e-06,3.0860863905344104e-06,0.174460915680215,2.8551806372806853e-06,0.00010722271823375282,1.7034365202099036e-09,0.00019341827111540923,8.818259585355108e-08,0.00318218022894457,0.003589338456170122,0.00020303645042842245,7.756569854632334e-10,1.7607443697458888e-06,5.990503345620135e-11,7.504229450881622e-16,3.900515229826653e-06,1.2898435999420736e-08,1.248359589469605e-09,0.640384874521136,0.0,0.28990750247682173,-5.907852023656762,1518456878.3001444,296.720028052314
3.103606891941579e-12,0.0261707152391642,5.385916294278871e-08,0.15769837182048,9.11286731326904e-05,0.0017211039196409,5.303673543491804e-06,0.0008806459285729234,0.0,0.0,0.0,0.0,7.037633407176186e-29,1.229127869911038e-09,6.1766387905396995e-06,9.109925386448759e-07,1.9834610206576662e-06,0.174219035611362,2.318761499207493e-06,7.57780577160008e-05,1.1618508597435167e-09,0.0001949563407902803,9.237099558478804e-08,0.00212390718853083,0.003235704464854566,0.0002031942497159321,5.872705752307974e-10,1.4203361378190454e-06,5.233914911983686e-11,4.917945422356759e-16,2.546052706737466e-06,8.913173642412918e-09,8.201036508396973e-10,0.6400996447362199,0.0,0.289518894477308,-5.903675692751227,1479904083.8366654,295.775356409341
3.6574158780514366e-12,0.0261702803404987,3.9561030086869815e-08,0.159083041291375,9.28417629255043e-05,0.0013168628045203,7.490375301678301e-06,0.0011789568687588718,0.0,0.0,0.0,0.0,5.876155613582558e-29,1.1741615586402318e-09,1.0409630319247793e-05,1.613525725368342e-06,5.45243218592667e-06,0.174157848607671,3.819396425486625e-06,0.00016239499842607427,2.6058128618700565e-09,0.0001970553449243834,8.787409345942195e-08,0.004736638911243127,0.0038840257983996504,0.0002026497289209839,9.645650710668592e-10,2.4672605129399533e-06,6.750682094700462e-11,1.3144649017704926e-15,6.992300593117074e-06,2.1044560193007478e-08,2.07092723188076e-09,0.63917912519301,0.0,0.2892502679236896,-5.925502516005425,1635937709.531588,297.237935875943
3.645285509118757e-12,0.0261603249575017,4.0742896919493535e-08,0.1589798792840369,9.08462434747388e-05,0.0014866914722915,6.562849805161818e-06,0.0010492475804081594,0.0,0.0,0.0,0.0,5.909192709589077e-29,1.182017533626175e-09,9.068705263785693e-06,1.3477653561609114e-06,4.21583854035747e-06,0.1741046021124929,3.3818831855218283e-06,0.00013283271583633698,2.2491466207054685e-09,0.00019810625652263902,8.990032858270728e-08,0.004136844729977425,0.003833418027117145,0.0002077322564979528,9.811996933455516e-10,2.1263095474298653e-06,6.984872744008188e-11,1.0512070812813398e-15,5.246681458943638e-06,1.639548027133598e-08,1.6549120846209347e-09,0.639177655930202,0.0,0.28919519491990564,-5.917899130187007,1586928788.370929,299.093064554815
4.618999628732669e-12,0.0261390065473065,4.192914201677912e-08,0.1593234249350709,9.41299717211838e-05,0.0013220079045999,6.6008184588976044e-06,0.0010417941688020723,0.0,0.0,0.0,0.0,9.143705883228075e-29,1.2769367144244211e-09,9.720787192787204e-06,1.4182690045628246e-06,4.613356788777293e-06,0.1737966439393209,3.623519883948864e-06,0.0001388897766428419,2.56771325251798e-09,0.00020698395089172825,9.676698133433701e-08,0.004535634498222716,0.003988170228178019,0.00021581980971688175,1.1831562520251595e-09,2.3143958175035367e-06,8.177078500716545e-11,1.2181404380960858e-15,5.639723723993021e-06,1.727516441399896e-08,1.7937681240101296e-09,0.639324786701981,0.0,0.2888365953717435,-5.929077296293294,1688906596.811946,302.301739092435
7.2661603113356455e-12,0.0259842523833106,1.299496264530687e-07,0.15886495588957,9.363898970453442e-05,0.0016537997766898,1.615007498420753e-06,0.0002992494841049423,0.0,0.0,0.0,0.0,3.731050109077941e-28,1.5281768899189144e-09,3.208811973896269e-06,3.3188219900389446e-07,1.852344273636251e-07,0.173573706515854,1.3280231146252567e-06,1.0152989148058375e-05,1.88929818962339e-10,0.0002266379610886491,1.2250428362555907e-07,0.00029739490038363997,0.0016185869021506838,0.0002542820502487089,1.734053704050403e-10,6.588861172060899e-07,3.460714373750068e-11,6.95480947858935e-17,1.9981053045951982e-07,5.049643528510907e-10,1.0397064466976763e-10,0.639829646444871,0.0,0.28704542990593573,-5.811773738410875,1443894240.7879524,307.276512113368
1.0839053838509849e-11,0.0257512206773277,7.17348936245559e-08,0.157400959495479,9.07958187762704e-05,0.0030652764700713,2.00687572454026e-06,0.0003642755901747017,0.0,0.0,0.0,0.0,6.115264727021674e-28,1.5898012888072587e-09,3.918034207930855e-06,4.1933050697960786e-07,5.386329311306379e-07,0.172755117264448,1.6070269412614914e-06,2.145493130929346e-05,5.8201425634005e-10,0.00023855616368354655,1.323380085000846e-07,0.0009760728441967474,0.002736573097460002,0.000275154886150431,7.742420323213158e-10,8.589046696582911e-07,8.56775362748364e-11,1.926876446361143e-16,5.237531138355142e-07,1.5928214460903124e-09,2.427723442447551e-10,0.640936630273897,0.0,0.28677342887188345,-5.9182227669963785,1576273952.089419,318.748861271272
1.4784715873650635e-11,0.0254971899655287,4.034461718485627e-08,0.154906343850324,8.61289555562739e-05,0.0054958547397584,2.654166229072251e-06,0.00044232780930981286,0.0,0.0,0.0,0.0,5.900274001317956e-28,1.5395308443689872e-09,5.718776161166641e-06,5.561866286084191e-07,1.55217804206419e-06,0.1714432837862309,2.4095074153742144e-06,4.909980172225657e-05,1.976438537977454e-09,0.00024967241750472,1.3503795993020298e-07,0.0034086308630955674,0.004187270512252531,0.0002995423988004931,2.8976367897901835e-09,1.2393005127040092e-06,1.8901917839146218e-10,5.771718437312358e-16,1.320709569235841e-06,4.0658051051263225e-09,7.074060959625322e-10,0.642571198702601,0.0,0.28707221470902544,-5.928090412446975,1728081215.787851,331.631689404697
4.9359208683341756e-11,0.025201024573756,2.931297638031747e-08,0.153175229708753,8.44692368315052e-05,0.0078353037656583,3.161085231444557e-06,0.00042154108553351294,0.0,0.0,0.0,0.0,2.7325802471460643e-27,1.5229969029067892e-09,9.522155089154707e-06,7.635861166131815e-07,4.173322546249107e-06,0.169542040124098,4.2014358394510715e-06,8.708969013186648e-05,5.9711472641964905e-09,0.00029194007528846207,1.4757623152400549e-07,0.009671231545168439,0.00511294326006383,0.0003775916805530028,8.321573905394248e-09,1.951791195144504e-06,3.966563721791994e-10,2.001355655052036e-15,2.807320994283005e-06,7.328851679877386e-09,2.0811579841199364e-09,0.6441619325909029,0.0,0.28699785544407524,-5.983824465321824,2093304203.6389139,354.144748808166
