Y_H2O,Y_NH3,Y_NO,Y_N2O,Y_N2,Y_O2,Y_H2,Y_NO2,Y_AR,Y_HE,Y_H,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_OHV,Y_NH2,Y_NH,Y_N,Y_N2H4,Y_N2H3,Y_N2H2,Y_H2NN,Y_NNH,Y_NO3,Y_HNO,Y_HON,Y_H2NO,Y_HNOH,Y_NH2OH,Y_HONO,Y_HNO2,Y_HONO2,Y_t-ONNH,Y_c-ONNH,Y_ONHN,Y_H2NNO2,Y_t-HNN(O)OH,Y_c-HNN(O)OH,Y_CO,Y_CO2,Y_CH4,Y_C2H6,MF,CEM,HRR,T
0.0102555094838958,0.0002344566637881,5.270307856627352e-09,1.8123794627717923e-10,0.7570299432160491,0.232369309180293,2.07371359821452e-05,2.4625813303151892e-08,0.0,0.0,1.5938761512552028e-07,6.6085314612746166e-06,9.00443199918262e-05,9.36710195444337e-06,0.00041991103324145486,3.9265300155399106e-22,7.599163598617948e-11,3.822170243977543e-18,2.0639906153998453e-19,4.042053270013234e-17,2.7736206504141852e-17,2.9870742553454866e-16,1.5603960467598903e-16,1.5303626328486567e-17,9.070880986331152e-09,1.5242075279418518e-10,2.785742378455957e-10,9.31681279005313e-12,2.7526010989262267e-11,8.098495576875494e-12,3.9807396611151096e-09,4.452657217483378e-15,1.6269204551577046e-06,4.226204506599906e-20,7.117418809493707e-21,1.712484513424616e-32,6.938780654675559e-12,1.1787332763676725e-20,9.588760358396136e-15,0.0,0.0,0.0,0.0,0.0,-6.809702233448986,86981995.51535504,299.190022851704
0.0102097636221987,0.0002080762254184,5.241184679184175e-09,1.6201491198133194e-10,0.7570528700210771,0.232420262564471,1.79200622729013e-05,2.3730105439273505e-08,0.0,0.0,1.7113708768839948e-07,6.707488956516532e-06,9.11075045619659e-05,9.458962909240875e-06,0.00041516384902973364,4.433575454119033e-22,7.392784511021427e-11,4.133262623931026e-18,2.2365542406241397e-19,3.7614219318052736e-17,2.568674714572937e-17,1.9926113399924396e-16,1.445485954650803e-16,1.7458456222560954e-17,8.604225112044965e-09,1.4707526908790547e-10,2.703405748566252e-10,9.031518897593478e-12,2.654808518964513e-11,7.963936265772164e-12,3.892073574313463e-09,5.238026735394289e-15,1.560642541451041e-06,4.162361082326054e-20,7.12808301040233e-21,1.8992468391628012e-32,6.24977296585429e-12,1.0320409653974818e-20,8.35948476857088e-15,0.0,0.0,0.0,0.0,0.0,-6.80213842816871,87509359.21473862,300.752261792634
0.010214195611409,0.0001973715531932,6.180389176636506e-09,2.0909411987961725e-10,0.756891685062083,0.232588162066397,1.88617091301688e-05,2.6441367042321815e-08,0.0,0.0,1.6770694744932464e-07,6.633928643972404e-06,8.972399778752099e-05,9.273523313442682e-06,0.00040010439756459125,4.603143690623988e-22,8.445374233883896e-11,5.795038401771197e-18,3.144163413269925e-19,4.972885894735287e-17,3.374365119561062e-17,3.5953441516589793e-16,1.904548582609329e-16,1.8702602552680736e-17,9.475226924138718e-09,1.6656941704140527e-10,2.8965282221501104e-10,1.0255580801287974e-11,3.0308069700961523e-11,9.33126664801516e-12,4.3137805410079364e-09,6.284424760360355e-15,1.7439171831282822e-06,5.764197945740872e-20,9.905203615855763e-21,2.924184144186445e-32,8.234933217430849e-12,1.242486260584552e-20,1.0941049484877406e-14,0.0,0.0,0.0,0.0,0.0,-6.792527948667867,83068503.6784058,302.873721245693
0.0105328254517084,0.000203324128118,1.0652025606162042e-08,4.718108503484929e-10,0.756856298162782,0.2323011477793,1.88268214950906e-05,4.0130445076745495e-08,0.0,0.0,1.57933837477885e-07,6.539903184843362e-06,8.757765659627109e-05,8.885902878534985e-06,0.00037245308020985375,4.973804096505848e-22,1.3419324076255331e-10,1.481524539887546e-17,8.08772727249389e-19,1.2792640083064388e-16,8.561772294418804e-17,8.75347183455273e-16,4.864683606776602e-16,2.148610515780576e-17,1.401174913310581e-08,2.5928097083953433e-10,3.943806173079102e-10,1.5951503955628177e-11,4.8017714677534726e-11,1.5651984153770947e-11,6.423412546030507e-09,9.5717782067055e-15,2.6626454762315614e-06,1.5910811525064693e-19,2.5674994094524425e-20,9.614604107891021e-32,1.942594183468438e-11,2.6426866423625275e-20,2.5451179306445616e-14,0.0,0.0,0.0,0.0,0.0,-6.773527827939069,75505124.3326513,307.637531632728
0.0117790748919692,0.0002289118600906,3.742468495599937e-08,3.510371766196803e-09,0.7564525924523109,0.23143287545891,2.14303473657135e-05,1.1012603446350656e-07,0.0,0.0,1.4164109219954514e-07,6.507681267843755e-06,8.511498935340259e-05,8.246681337429982e-06,0.0003251064295752003,6.219090741458376e-22,3.981806012719259e-10,1.2752162742421438e-16,7.06617898785588e-18,1.1409711307333216e-15,7.4148911003554e-16,6.903016825829333e-15,4.26050048286043e-15,3.046195798901641e-17,3.622166837597851e-08,7.339829835464924e-10,8.164436340780954e-10,4.496190683908942e-11,1.405352712798397e-10,5.1998239312797657e-11,1.6876422407111286e-08,2.4675951688230494e-14,7.393612262742788e-06,1.7605608092342415e-18,2.599339504307977e-19,1.7090269613455987e-30,1.585353800585266e-10,1.6155928038294813e-19,2.0207895069851534e-13,0.0,0.0,0.0,0.0,0.0002556052849579823,-6.734981607103075,64200447.78496755,318.80729625232897
0.0130838061086944,0.0003944205386691,2.406064757033851e-07,9.10198723729455e-08,0.7549926374369781,0.2313877247287289,5.53126998506658e-05,5.732871870062515e-07,0.0,0.0,1.0703327710055179e-07,6.76054407700202e-06,8.609848707782171e-05,7.494698599152356e-06,0.00029511793472209916,6.700777431220999e-22,2.165932023906349e-09,2.407876923484783e-15,1.3546702725705693e-16,3.272222376296325e-14,2.0710459284508403e-14,1.672186354809718e-13,1.2022600302191749e-13,5.813264161387999e-17,1.773796387355165e-07,3.7801337517598295e-09,2.536811212853744e-09,2.229647100859662e-10,7.467949050262293e-10,3.119080553351098e-10,7.958239509218332e-08,6.375561786066599e-14,3.8844897249833306e-05,6.098584401618804e-17,7.247057877178946e-18,8.607903066402111e-29,4.4549347759147736e-09,3.4493871001766838e-18,5.555438308419777e-12,0.0,0.0,0.0,0.0,0.0005436752345942367,-6.696131220566993,59854908.304919966,330.32137005245204
0.0146803882449502,0.0004291494594811,1.1763095224367972e-06,1.712837746610649e-06,0.754282386745553,0.230466848462506,5.85677217694567e-05,2.4857813351059635e-06,0.0,0.0,7.606637188828243e-08,6.70773558888826e-06,8.26593657404708e-05,6.5698015996082516e-06,0.000240765440820286,7.388642400722372e-22,1.0811541107407178e-08,6.299177383583185e-14,3.61454385690737e-15,8.169702818311569e-13,4.999217857887436e-13,3.425511515786621e-12,2.8968704688636663e-12,5.999948517052701e-16,6.962128591949507e-07,1.749352930430775e-08,4.905494534129436e-09,1.1008630650552476e-09,3.5569818221997294e-09,1.7527469855401418e-09,2.9832201052390033e-07,1.7641837029829145e-13,0.00016987497695397717,1.909625312619585e-15,1.5991136085552206e-16,4.414682729481825e-27,9.254772149592337e-08,4.9863493124620426e-17,1.1271848115915696e-10,0.0,0.0,0.0,0.0,0.0010320847266848886,-6.7609310799229,48448871.680011354,348.05913683833603
0.0167199288943966,0.0004276045513541,4.544313098632066e-06,4.0046111114316074e-05,0.754068949372413,0.228652553915735,5.18155912277563e-05,1.1580772268795195e-05,0.0,0.0,4.2839475098828204e-08,6.442246645578845e-06,7.914767487387901e-05,6.0580431189473515e-06,0.00019119173666619696,6.412551853251439e-22,6.781715193239985e-08,2.849083778638093e-12,1.6483597133195586e-13,3.179310263893516e-11,1.8907504242947918e-11,1.0773771731612042e-10,1.0894262880081721e-10,1.3358087097603221e-14,2.831264997297229e-06,1.0075671550223019e-07,5.657706698842326e-09,9.436384466865637e-09,2.1147005806342943e-08,1.2140661409696867e-08,9.45432182803841e-07,3.2461899361167586e-13,0.0007937901169195813,8.046316486742851e-14,2.9862325959692706e-15,2.466198134477643e-25,2.357723391022828e-06,9.70543863676198e-16,2.8368882029954083e-09,0.0,0.0,0.0,0.0,0.0016853715624650242,-7.1010313571019115,40662538.52093876,369.12514024497
0.0195291344026242,0.0004288315228979,1.5881598939992975e-05,0.029315634485023504,0.7535230022201559,0.226393559689225,5.12884231235626e-05,9.907605661799272e-05,0.0,0.0,1.830031813695545e-09,3.0014384406615373e-06,7.418374197374879e-05,9.278269372313644e-06,0.00013084006559334015,2.0854065581740515e-23,4.673703807374311e-06,1.503763084148517e-08,7.678406944942296e-10,1.522736543736299e-07,9.152769262761411e-08,5.227578188818066e-07,5.89097799035303e-07,1.0708958052004655e-11,1.9108883376040778e-05,4.112434433473629e-06,3.8194121724481537e-10,5.094296014565211e-06,1.3651515022067922e-06,9.092347531126607e-07,2.7435962522833315e-06,6.824142200147817e-14,0.006763587869830713,8.225740341563616e-11,1.3175748325536376e-13,5.506486812674274e-23,0.0018560216371074627,5.566986208865646e-13,2.238862765418505e-06,0.0,0.0,0.0,0.0,0.0,-7.023660861759733,46442200.71184686,401.39436961284
0.0229423059051453,0.000421657910519,2.382532027117536e-05,0.041789751936269,0.7532388373367199,0.223278662072201,4.7390245160623714e-05,9.097405717585914e-05,0.0,0.0,4.556249683212001e-09,2.601395526943157e-06,7.11465302537006e-05,7.632675879138068e-06,9.456680325687765e-05,7.596095321917716e-23,7.090311329144194e-06,3.434745822705203e-08,1.6385542550132853e-09,3.303248042011613e-07,1.9646844626359492e-07,1.0886887119585566e-06,1.0739530860832996e-06,2.0734277516452063e-11,1.4649934393083693e-05,4.719999378470415e-06,6.382559593992852e-10,7.659732919510083e-06,1.5972414787255217e-06,1.4261915959183003e-06,3.6689005303408585e-06,2.416601560917453e-13,0.006114662562811852,2.0626515208436226e-10,3.657819617149223e-13,1.1635455840901288e-21,0.0027595795291545755,2.5837373311811113e-12,3.3441097861863676e-06,0.0,0.0,0.0,0.0,0.0,-6.665623197273759,34150496.66971548,435.952448306898
